time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.28000,4.71365,0.01001,0.01002,0.01002,0.16454,0.05575,0.27832,0.06750,0.02136,7.27951,4.59351,4.26777,94.01932,23.14430,273.02520,15.08440,1,0.00000
0.29000,4.71423,0.01001,0.01002,0.01002,0.16445,0.05565,0.27864,0.06744,0.02138,7.28011,4.59289,4.26709,93.96016,23.09955,273.29764,15.07038,1,0.00000
0.30000,4.71466,0.01001,0.01002,0.01002,0.16436,0.05555,0.27895,0.06739,0.02140,7.28081,4.59238,4.26652,93.90058,23.05581,273.55579,15.05637,1,0.00000
0.31000,4.71492,0.01001,0.01002,0.01002,0.16427,0.05546,0.27925,0.06734,0.02143,7.28160,4.59198,4.26605,93.84082,23.01322,273.79866,15.04243,1,0.00000
0.32000,4.71502,0.01001,0.01002,0.01002,0.16418,0.05537,0.27954,0.06729,0.02145,7.28248,4.59169,4.26568,93.78125,22.97195,274.02590,15.02864,1,0.00000
0.33000,4.71499,0.01001,0.01002,0.01002,0.16410,0.05528,0.27983,0.06724,0.02147,7.28343,4.59150,4.26541,93.72235,22.93219,274.23771,15.01508,1,0.00000
0.34000,4.71485,0.01001,0.01002,0.01002,0.16402,0.05521,0.28011,0.06720,0.02150,7.28445,4.59142,4.26523,93.66471,22.89416,274.43484,15.00187,1,0.00000
0.35000,4.71463,0.01001,0.01002,0.01002,0.16394,0.05514,0.28038,0.06716,0.02152,7.28553,4.59142,4.26514,93.60867,22.86003,274.61675,14.98956,1,0.00000
0.36000,4.71437,0.01001,0.01002,0.01002,0.16387,0.05507,0.28064,0.06712,0.02155,7.28667,4.59151,4.26514,93.55558,22.82623,274.78824,14.97744,1,0.00000
0.37000,4.71410,0.01001,0.01002,0.01002,0.16380,0.05502,0.28090,0.06709,0.02157,7.28786,4.59169,4.26522,93.50493,22.80010,274.94479,14.96739,1,0.00000
