time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.28000,12.30510,0.01001,0.01001,0.01001,0.41373,0.21482,0.32751,0.18403,0.02619,8.07698,5.77154,5.43886,223.88505,86.77910,306.17627,40.30608,1,0.00480
0.29000,12.39745,0.01001,0.01001,0.01001,0.41659,0.21682,0.32614,0.18554,0.02621,8.10504,5.81297,5.47961,224.69388,87.27616,304.07451,40.50336,1,0.00490
0.30000,12.48915,0.01001,0.01001,0.01001,0.41936,0.21876,0.32453,0.18697,0.02621,8.13198,5.85487,5.52090,225.42894,87.73616,301.77019,40.67900,1,0.00510
0.31000,12.57871,0.01001,0.01001,0.01001,0.42196,0.22062,0.32265,0.18837,0.02619,8.15801,5.89709,5.56265,226.04659,88.15138,299.21518,40.84489,1,0.00530
0.32000,12.66524,0.01001,0.01001,0.01001,0.42435,0.22238,0.32048,0.18969,0.02615,8.18283,5.93958,5.60478,226.53788,88.51195,296.41420,40.98942,1,0.00550
0.33000,12.74884,0.01001,0.01001,0.01001,0.42655,0.22402,0.31804,0.19092,0.02608,8.20621,5.98223,5.64720,226.90589,88.81633,293.38604,41.11050,1,0.00560
0.34000,12.83050,0.01001,0.01001,0.01001,0.42857,0.22557,0.31537,0.19208,0.02600,8.22820,6.02495,5.68982,227.16408,89.07011,290.16172,41.21567,1,0.00580
0.35000,12.91173,0.01001,0.01001,0.01001,0.43047,0.22704,0.31251,0.19318,0.02590,8.24854,6.06768,5.73259,227.34248,89.28134,286.79453,41.30488,1,0.00600
0.36000,12.99398,0.01001,0.01001,0.01001,0.43229,0.22845,0.30951,0.19426,0.02579,8.26743,6.11038,5.77548,227.46239,89.45875,283.32339,41.38760,1,0.00610
0.37000,13.07810,0.01001,0.01001,0.01001,0.43405,0.22981,0.30641,0.19532,0.02568,8.28469,6.15295,5.81840,227.53998,89.60679,279.78298,41.46320,1,0.00630
0.38000,13.16398,0.01001,0.01001,0.01001,0.43575,0.23112,0.30321,0.19636,0.02555,8.30036,6.19553,5.86143,227.57286,89.72459,276.18374,41.53144,1,0.00650
0.39000,13.25060,0.01001,0.01001,0.01001,0.43737,0.23237,0.29991,0.19736,0.02541,8.31442,6.23801,5.90451,227.54327,89.80531,272.51809,41.58942,1,0.00670
0.40000,13.33638,0.01001,0.01001,0.01001,0.43884,0.23352,0.29650,0.19829,0.02528,8.32680,6.28031,5.94762,227.42663,89.83905,268.77103,41.63088,1,0.00680
0.41000,13.41981,0.01001,0.01001,0.01001,0.44012,0.23456,0.29294,0.19915,0.02511,8.33751,6.32246,5.99066,227.19751,89.81687,264.92415,41.65533,1,0.00700
0.42000,13.49995,0.01001,0.01001,0.01001,0.44119,0.23546,0.28925,0.19992,0.02493,8.34644,6.36432,6.03357,226.84513,89.73350,260.97865,41.65847,1,0.00720
0.43000,13.57682,0.01001,0.01001,0.01001,0.44204,0.23622,0.28543,0.20059,0.02474,8.35358,6.40586,6.07630,226.37363,89.58991,256.95057,41.64137,1,0.00730
0.44000,13.65129,0.01001,0.01001,0.01001,0.44270,0.23686,0.28152,0.20119,0.02455,8.35886,6.44699,6.11879,225.80199,89.39273,252.87229,41.60637,1,0.00750
0.45000,13.72470,0.01001,0.01001,0.01001,0.44323,0.23741,0.27757,0.20173,0.02433,8.36228,6.48766,6.16096,225.15617,89.15136,248.78127,41.55964,1,0.00770
0.46000,13.79833,0.01001,0.01001,0.01001,0.44367,0.23788,0.27361,0.20223,0.02412,8.36384,6.52783,6.20279,224.45995,88.87513,244.71331,41.50480,1,0.00780
