time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.28000,1,12.30510,0,0.41373,0.46955,0.12008,0.99884,0.21482,0.35052,0.08966,0.99914,0.32751,0.20324,0.04510,0.99957,0.18403,0.25735,0.06593,0.99936
0.29000,1,12.39745,0,0.41659,0.46820,0.12435,0.99880,0.21682,0.34942,0.09285,0.99910,0.32614,0.20596,0.04697,0.99955,0.18554,0.25657,0.06827,0.99934
0.30000,1,12.48915,0,0.41936,0.46657,0.12861,0.99876,0.21876,0.34810,0.09602,0.99907,0.32453,0.20867,0.04888,0.99953,0.18697,0.25565,0.07060,0.99932
0.31000,1,12.57871,0,0.42196,0.46459,0.13284,0.99871,0.22062,0.34652,0.09918,0.99904,0.32265,0.21131,0.05080,0.99951,0.18837,0.25456,0.07292,0.99929
0.32000,1,12.66524,0,0.42435,0.46226,0.13706,0.99867,0.22238,0.34465,0.10232,0.99901,0.32048,0.21386,0.05275,0.99949,0.18969,0.25326,0.07523,0.99927
0.33000,1,12.74884,0,0.42655,0.45957,0.14125,0.99863,0.22402,0.34252,0.10545,0.99898,0.31804,0.21632,0.05473,0.99947,0.19092,0.25177,0.07753,0.99925
0.34000,1,12.83050,0,0.42857,0.45661,0.14541,0.99859,0.22557,0.34016,0.10855,0.99895,0.31537,0.21869,0.05672,0.99945,0.19208,0.25015,0.07981,0.99922
0.35000,1,12.91173,0,0.43047,0.45346,0.14954,0.99855,0.22704,0.33764,0.11163,0.99891,0.31251,0.22100,0.05873,0.99943,0.19318,0.24843,0.08207,0.99920
0.36000,1,12.99398,0,0.43229,0.45020,0.15365,0.99850,0.22845,0.33504,0.11468,0.99888,0.30951,0.22326,0.06077,0.99941,0.19426,0.24665,0.08432,0.99918
0.37000,1,13.07810,0,0.43405,0.44688,0.15772,0.99846,0.22981,0.33239,0.11771,0.99885,0.30641,0.22547,0.06283,0.99939,0.19532,0.24485,0.08655,0.99916
