subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s08,0.23000,1,35.46068,9.48985,0.14960,0.70460,1.35750,-18.21250,5.57921,0.22533,0.08785,0.27346,0.09724,131.05968,36.09571,267.36348,21.92408,0.08720,0.06161,0.00624,0.04560,1.15791,1.31215,0.24804,0.28275
s08,0.24000,1,35.46225,9.49599,0.16390,0.50885,1.49750,-20.82000,5.57158,0.22501,0.08769,0.27298,0.09709,130.89641,36.04053,266.96476,21.89567,0.09077,0.06413,0.00651,0.04747,1.15791,1.31215,0.24804,0.28275
s08,0.25000,1,35.46396,9.50003,0.17955,0.28820,1.62500,-23.17000,5.56462,0.22470,0.08754,0.27255,0.09695,130.74460,35.98904,266.61406,21.86887,0.09433,0.06664,0.00678,0.04933,1.15791,1.31215,0.24804,0.28275
s08,0.26000,1,35.46584,9.50175,0.19640,0.04545,1.74500,-25.20750,5.55847,0.22440,0.08741,0.27216,0.09682,130.60498,35.95221,266.31280,21.84361,0.09789,0.06916,0.00705,0.05119,1.15791,1.31215,0.24804,0.28275
s08,0.27000,1,35.46789,9.50094,0.21445,-0.21595,1.85750,-26.89000,5.55330,0.22408,0.08725,0.27182,0.09668,130.45025,35.90282,266.13798,21.82400,0.10144,0.07167,0.00731,0.05305,1.15791,1.31215,0.24804,0.28275
s08,0.28000,1,35.47013,9.49743,0.23355,-0.49235,1.95250,-28.17750,5.54923,0.22380,0.08707,0.27151,0.09655,130.35112,35.84839,266.01789,21.80552,0.10499,0.07418,0.00758,0.05490,1.15791,1.31215,0.24804,0.28275
s08,0.29000,1,35.47256,9.49109,0.25350,-0.77950,2.03500,-29.02500,5.54638,0.22357,0.08689,0.27128,0.09643,130.28237,35.79806,265.97511,21.79040,0.10853,0.07668,0.00785,0.05676,1.15791,1.31215,0.24804,0.28275
s08,0.30000,1,35.47520,9.48184,0.27425,-1.07285,2.10250,-29.41000,5.54483,0.22337,0.08674,0.27114,0.09632,130.23916,35.75328,266.01938,21.77931,0.11207,0.07919,0.00811,0.05861,1.15791,1.31215,0.24804,0.28275
s08,0.31000,1,35.47804,9.46964,0.29555,-1.36770,2.14500,-29.31500,5.54467,0.22322,0.08659,0.27108,0.09624,130.22269,35.71499,266.15357,21.77257,0.11562,0.08169,0.00838,0.06046,1.15791,1.31215,0.24804,0.28275
s08,0.32000,1,35.48111,9.45449,0.31715,-1.65915,2.16750,-28.72000,5.54592,0.22313,0.08647,0.27112,0.09618,130.23362,35.68389,266.37895,21.77035,0.11916,0.08420,0.00864,0.06232,1.15791,1.31215,0.24804,0.28275
s08,0.33000,1,35.48439,9.43645,0.33890,-1.94210,2.17500,-27.62500,5.54858,0.22308,0.08637,0.27126,0.09614,130.27194,35.66047,266.69495,21.77273,0.12271,0.08670,0.00890,0.06417,1.15791,1.31215,0.24804,0.28275
s08,0.34000,1,35.48788,9.41564,0.36065,-2.21165,2.16250,-26.04500,5.55263,0.22309,0.08629,0.27150,0.09612,130.33698,35.64507,267.09901,21.77967,0.12626,0.08921,0.00916,0.06603,1.15791,1.31215,0.24804,0.28275
s08,0.35000,1,35.49160,9.39222,0.38215,-2.46300,2.12250,-23.99500,5.55800,0.22315,0.08623,0.27184,0.09613,130.42741,35.63783,267.58666,21.79101,0.12981,0.09173,0.00941,0.06789,1.15791,1.31215,0.24804,0.28275
s08,0.36000,1,35.49553,9.36638,0.40310,-2.69155,2.05500,-21.50250,5.56460,0.22326,0.08619,0.27227,0.09616,130.54122,35.63869,268.15149,21.80651,0.13337,0.09425,0.00967,0.06975,1.15791,1.31215,0.24804,0.28275
s08,0.37000,1,35.49966,9.33839,0.42325,-2.89305,1.96250,-18.60750,5.57230,0.22343,0.08618,0.27278,0.09621,130.67581,35.64738,268.78525,21.82579,0.13694,0.09677,0.00992,0.07162,1.15791,1.31215,0.24804,0.28275
s08,0.38000,1,35.50399,9.30852,0.44235,-3.06370,1.84750,-15.36500,5.58094,0.22363,0.08620,0.27338,0.09629,130.82801,35.66347,269.47802,21.84839,0.14052,0.09930,0.01016,0.07349,1.15791,1.31215,0.24804,0.28275
s08,0.39000,1,35.50851,9.27712,0.46020,-3.20035,1.71250,-11.83250,5.59033,0.22387,0.08623,0.27405,0.09638,130.99417,35.68633,270.21829,21.87376,0.14411,0.10184,0.01040,0.07537,1.15791,1.31215,0.24804,0.28275
s08,0.40000,1,35.51320,9.24452,0.47660,-3.30035,1.54750,-8.06750,5.60028,0.22415,0.08629,0.27478,0.09649,131.17020,35.71516,270.99328,21.90124,0.14771,0.10439,0.01064,0.07726,1.15791,1.31215,0.24804,0.28275
s08,0.41000,1,35.51804,9.21111,0.49115,-3.36170,1.35500,-4.15000,5.61056,0.22445,0.08636,0.27555,0.09662,131.35173,35.74902,271.78907,21.93015,0.15132,0.10694,0.01088,0.07915,1.15791,1.31215,0.24804,0.28275
s08,0.42000,1,35.52302,9.17728,0.50370,-3.38335,1.14500,-0.16500,5.62093,0.22478,0.08645,0.27635,0.09675,131.53417,35.78669,272.59113,21.95970,0.15494,0.10950,0.01111,0.08104,1.15791,1.31215,0.24804,0.28275
s08,0.43000,1,35.52811,9.14344,0.51405,-3.36500,0.90750,3.81750,5.63115,0.22511,0.08656,0.27718,0.09689,131.71242,35.82763,273.38333,21.98926,0.15858,0.11207,0.01134,0.08294,1.15791,1.31215,0.24804,0.28275
s08,0.44000,1,35.53330,9.10998,0.52185,-3.30700,0.64500,7.72250,5.64095,0.22544,0.08667,0.27800,0.09704,131.88215,35.86959,274.15143,22.01776,0.16222,0.11465,0.01156,0.08485,1.15791,1.31215,0.24804,0.28275
s08,0.45000,1,35.53855,9.07730,0.52695,-3.21055,0.36750,11.46000,5.65010,0.22577,0.08679,0.27881,0.09718,132.03837,35.91160,274.87950,22.04449,0.16588,0.11724,0.01178,0.08677,1.15791,1.31215,0.24804,0.28275
s08,0.46000,1,35.54384,9.04577,0.52920,-3.07780,0.07000,14.95000,5.65835,0.22608,0.08691,0.27959,0.09732,132.17640,35.95221,275.55248,22.06862,0.16955,0.11984,0.01200,0.08869,1.15791,1.31215,0.24804,0.28275
s08,0.47000,1,35.54914,9.01575,0.52835,-2.91155,-0.25250,18.12250,5.66546,0.22636,0.08704,0.28032,0.09745,132.29180,35.98995,276.15599,22.08935,0.17323,0.12244,0.01221,0.09062,1.15791,1.31215,0.24804,0.28275
s08,0.48000,1,35.55441,8.98754,0.52415,-2.71535,-0.59000,20.90750,5.67120,0.22661,0.08715,0.28098,0.09757,132.38036,36.02329,276.67660,22.10589,0.17692,0.12505,0.01242,0.09255,1.15791,1.31215,0.24804,0.28275
s08,0.49000,1,35.55962,8.96144,0.51655,-2.49340,-0.94250,23.24000,5.67537,0.22681,0.08726,0.28157,0.09767,132.43822,36.05072,277.10206,22.11752,0.18062,0.12767,0.01262,0.09448,1.15791,1.31215,0.24804,0.28275
s08,0.50000,1,35.56474,8.93767,0.50530,-2.25055,-1.31750,25.06000,5.67779,0.22696,0.08735,0.28207,0.09775,132.46192,36.07073,277.42159,22.12353,0.18433,0.13029,0.01283,0.09642,1.15791,1.31215,0.24804,0.28275
s08,0.51000,1,35.56972,8.91643,0.49020,-1.99220,-1.70500,26.32500,5.67828,0.22706,0.08743,0.28246,0.09780,132.44844,36.08185,277.62607,22.12331,0.18804,0.13292,0.01303,0.09837,1.15791,1.31215,0.24804,0.28275
s08,0.52000,1,35.57454,8.89783,0.47120,-1.72405,-2.11000,26.99250,5.67671,0.22708,0.08748,0.28273,0.09782,132.39525,36.08266,277.70823,22.11631,0.19175,0.13554,0.01322,0.10031,1.15791,1.31215,0.24804,0.28275
s08,0.53000,1,35.57915,8.88195,0.44800,-1.45235,-2.53500,27.03000,5.67299,0.22703,0.08750,0.28287,0.09782,132.30040,36.07184,277.66288,22.10208,0.19547,0.13817,0.01342,0.10226,1.15791,1.31215,0.24804,0.28275
s08,0.54000,1,35.58350,8.86878,0.42050,-1.18345,-2.97250,26.42750,5.66703,0.22691,0.08750,0.28288,0.09777,132.16252,36.04817,277.48700,22.08023,0.19918,0.14080,0.01361,0.10420,1.15791,1.31215,0.24804,0.28275
s08,0.55000,1,35.58756,8.85828,0.38855,-0.92380,-3.43250,25.17250,5.65879,0.22670,0.08746,0.28275,0.09770,131.98093,36.01057,277.17991,22.05053,0.20290,0.14343,0.01380,0.10615,1.15791,1.31215,0.24804,0.28275
s08,0.56000,1,35.59127,8.85031,0.35185,-0.68000,-3.91500,23.26750,5.64828,0.22640,0.08738,0.28247,0.09758,131.75562,35.95815,276.74334,22.01282,0.20661,0.14606,0.01399,0.10809,1.15791,1.31215,0.24804,0.28275
s08,0.57000,1,35.59460,8.84468,0.31025,-0.45845,-4.41250,20.73750,5.63552,0.22602,0.08726,0.28206,0.09742,131.48736,35.89020,276.18151,21.96711,0.21032,0.14868,0.01418,0.11003,1.15791,1.31215,0.24804,0.28275
s08,0.58000,1,35.59748,8.84114,0.26360,-0.26525,-4.93000,17.61250,5.62061,0.22556,0.08710,0.28149,0.09722,131.18954,35.80496,275.49281,21.91286,0.21402,0.15129,0.01437,0.11197,1.15791,1.31215,0.24804,0.28275
s08,0.59000,1,35.59987,8.83937,0.21165,-0.10620,-5.47000,13.92500,5.60367,0.22501,0.08689,0.28078,0.09697,130.85972,35.70257,274.68839,21.85049,0.21770,0.15390,0.01456,0.11390,1.15791,1.31215,0.24804,0.28275
s08,0.60000,1,35.60171,8.83901,0.15420,0.01325,-6.02500,9.73000,5.58485,0.22437,0.08664,0.27994,0.09669,130.48208,35.58378,273.79879,21.78174,0.22138,0.15649,0.01475,0.11582,1.15791,1.31215,0.24804,0.28275
s08,0.61000,1,35.60295,8.83964,0.09115,0.08840,-6.59500,5.10000,5.56438,0.22364,0.08633,0.27900,0.09636,130.05400,35.44624,272.84924,21.70769,0.22505,0.15908,0.01493,0.11774,1.15791,1.31215,0.24804,0.28275
s08,0.62000,1,35.60353,8.84078,0.02230,0.11525,-7.18000,0.10500,5.54250,0.22283,0.08600,0.27796,0.09601,129.59513,35.30311,271.82490,21.62770,0.22870,0.16166,0.01512,0.11965,1.15791,1.31215,0.24804,0.28275
s08,0.63000,1,35.60340,8.84194,-0.05245,0.09050,-7.76750,-5.17000,5.51952,0.22198,0.08564,0.27685,0.09563,129.11187,35.15358,270.74600,21.54272,0.23233,0.16422,0.01530,0.12155,1.15791,1.31215,0.24804,0.28275
s08,0.64000,1,35.60249,8.84259,-0.13305,0.01185,-8.35500,-10.62250,5.49577,0.22109,0.08526,0.27566,0.09522,128.63904,34.99242,269.61470,21.45262,0.23595,0.16677,0.01549,0.12344,1.15791,1.31215,0.24804,0.28275
s08,0.65000,1,35.60074,8.84218,-0.21955,-0.12195,-8.93750,-16.15250,5.47163,0.22016,0.08482,0.27443,0.09479,128.15723,34.81331,268.49211,21.36040,0.23955,0.16931,0.01567,0.12532,1.15791,1.31215,0.24804,0.28275
s08,0.66000,1,35.59809,8.84015,-0.31180,-0.31120,-9.50000,-21.65000,5.44752,0.21920,0.08436,0.27318,0.09434,127.67496,34.62287,267.39549,21.26734,0.24314,0.17184,0.01585,0.12720,1.15791,1.31215,0.24804,0.28275
s08,0.67000,1,35.59450,8.83596,-0.40955,-0.55495,-10.03500,-26.98500,5.42389,0.21824,0.08387,0.27195,0.09389,127.20375,34.42515,266.34552,21.17476,0.24671,0.17436,0.01603,0.12906,1.15791,1.31215,0.24804,0.28275
s08,0.68000,1,35.58990,8.82905,-0.51250,-0.85090,-10.53000,-32.04000,5.40121,0.21729,0.08337,0.27075,0.09343,126.75294,34.22332,265.36839,21.08431,0.25027,0.17686,0.01621,0.13092,1.15791,1.31215,0.24804,0.28275
s08,0.69000,1,35.58425,8.81894,-0.62015,-1.19575,-10.97500,-36.69000,5.37997,0.21637,0.08287,0.26963,0.09299,126.33210,34.02182,264.49025,20.99763,0.25381,0.17935,0.01639,0.13277,1.15791,1.31215,0.24804,0.28275
s08,0.70000,1,35.57750,8.80514,-0.73200,-1.58470,-11.35750,-40.79750,5.36068,0.21550,0.08238,0.26861,0.09256,125.94971,33.83119,263.73305,20.91611,0.25734,0.18183,0.01657,0.13461,1.15791,1.31215,0.24804,0.28275
s08,0.71000,1,35.56961,8.78724,-0.84730,-2.01170,-11.66000,-44.23750,5.34386,0.21470,0.08191,0.26772,0.09216,125.61749,33.64902,263.12856,20.84198,0.26086,0.18430,0.01674,0.13645,1.15791,1.31215,0.24804,0.28275
s08,0.72000,1,35.56055,8.76490,-0.96520,-2.46945,-11.87250,-46.87500,5.33003,0.21400,0.08146,0.26700,0.09180,125.34590,33.47882,262.70381,20.77701,0.26437,0.18676,0.01690,0.13828,1.15791,1.31215,0.24804,0.28275
s08,0.73000,1,35.55031,8.73785,-1.08475,-2.94920,-11.98250,-48.58250,5.31969,0.21341,0.08105,0.26647,0.09148,125.14483,33.32517,262.48388,20.72332,0.26787,0.18922,0.01707,0.14011,1.15791,1.31215,0.24804,0.28275
s08,0.74000,1,35.53886,8.70592,-1.20485,-3.44110,-11.98250,-49.24250,5.31336,0.21296,0.08069,0.26617,0.09122,125.02435,33.19173,262.49359,20.68266,0.27137,0.19167,0.01723,0.14193,1.15791,1.31215,0.24804,0.28275
s08,0.75000,1,35.52621,8.66903,-1.32440,-3.93405,-11.86500,-48.73250,5.31149,0.21267,0.08039,0.26613,0.09103,124.99398,33.08248,262.75575,20.65688,0.27488,0.19413,0.01738,0.14376,1.15791,1.31215,0.24804,0.28275
s08,0.76000,1,35.51237,8.62724,-1.44215,-4.41575,-11.61500,-46.94250,5.31455,0.21256,0.08016,0.26637,0.09092,125.06242,33.00210,263.29023,20.64793,0.27839,0.19658,0.01753,0.14559,1.15791,1.31215,0.24804,0.28275
s08,0.77000,1,35.49737,8.58072,-1.55670,-4.87290,-11.23000,-43.77500,5.32295,0.21264,0.08001,0.26693,0.09090,125.23867,32.95299,264.11701,20.65714,0.28191,0.19905,0.01768,0.14743,1.15791,1.31215,0.24804,0.28275
s08,0.78000,1,35.48124,8.52978,-1.66675,-5.29125,-10.71000,-39.14250,5.33706,0.21294,0.07995,0.26782,0.09097,125.53008,32.93969,265.25064,20.68630,0.28545,0.20152,0.01781,0.14927,1.15791,1.31215,0.24804,0.28275
s08,0.79000,1,35.46403,8.47489,-1.77090,-5.65575,-10.04750,-32.96750,5.35722,0.21348,0.08000,0.26906,0.09114,125.94352,32.96592,266.70332,20.73688,0.28900,0.20400,0.01794,0.15112,1.15791,1.31215,0.24804,0.28275
s08,0.80000,1,35.44582,8.41667,-1.86770,-5.95060,-9.25000,-25.18000,5.38371,0.21427,0.08015,0.27068,0.09143,126.48499,33.03533,268.48361,20.81029,0.29259,0.20650,0.01807,0.15299,1.15791,1.31215,0.24804,0.28275
s08,0.81000,1,35.42668,8.35588,-1.95590,-6.15935,-8.32250,-15.73250,5.41677,0.21532,0.08043,0.27269,0.09184,127.15977,33.15112,270.59660,20.90772,0.29620,0.20903,0.01818,0.15487,1.15791,1.31215,0.24804,0.28275
s08,0.82000,1,35.40670,8.29348,-2.03415,-6.26525,-7.26500,-4.59500,5.45656,0.21665,0.08085,0.27509,0.09237,127.97149,33.31830,273.04087,21.03061,0.29985,0.21157,0.01829,0.15677,1.15791,1.31215,0.24804,0.28275
s08,0.83000,1,35.38600,8.23057,-2.10120,-6.25125,-6.08500,8.25500,5.50321,0.21827,0.08141,0.27791,0.09304,128.92434,33.53836,275.81448,21.17954,0.30354,0.21414,0.01839,0.15870,1.15791,1.31215,0.24804,0.28275
s08,0.84000,1,35.36468,8.16845,-2.15585,-6.10015,-4.79000,22.81500,5.55677,0.22020,0.08212,0.28113,0.09386,130.02018,33.81636,278.90642,21.35575,0.30728,0.21675,0.01848,0.16064,1.15791,1.31215,0.24804,0.28275
s08,0.85000,1,35.34288,8.10857,-2.19700,-5.79495,-3.40250,39.06750,5.61726,0.22244,0.08300,0.28477,0.09482,131.26077,34.15569,282.30242,21.55997,0.31107,0.21939,0.01856,0.16262,1.15791,1.31215,0.24804,0.28275
s08,0.86000,1,35.32074,8.05255,-2.22390,-5.31880,-1.93500,56.98250,5.68461,0.22501,0.08406,0.28882,0.09594,132.64725,34.55944,285.98321,21.79273,0.31491,0.22208,0.01864,0.16462,1.15791,1.31215,0.24804,0.28275
s08,0.87000,1,35.29840,8.00220,-2.23570,-4.65530,-0.39250,76.50750,5.75870,0.22792,0.08531,0.29327,0.09723,134.17954,35.03213,289.92232,22.05473,0.31883,0.22481,0.01870,0.16666,1.15791,1.31215,0.24804,0.28275
s08,0.88000,1,35.27602,7.95945,-2.23175,-3.78865,1.20500,97.57250,5.83938,0.23116,0.08680,0.29808,0.09867,135.85093,35.60532,294.06723,22.34510,0.32281,0.22758,0.01877,0.16873,1.15791,1.31215,0.24804,0.28275
s08,0.89000,1,35.25377,7.92642,-2.21160,-2.70385,2.83500,120.08500,5.92642,0.23475,0.08853,0.30325,0.10029,137.66021,36.28432,298.38005,22.66371,0.32686,0.23041,0.01882,0.17084,1.15791,1.31215,0.24804,0.28275
s08,0.90000,1,35.23179,7.90537,-2.17505,-1.38695,4.48250,143.94000,6.01952,0.23869,0.09052,0.30876,0.10208,139.60813,37.06008,302.82665,23.01189,0.33098,0.23330,0.01888,0.17299,1.15791,1.31215,0.24804,0.28275
s08,0.91000,1,35.21026,7.89868,-2.12195,0.17495,6.13250,169.01750,6.11838,0.24298,0.09275,0.31457,0.10406,141.66814,37.92773,307.39582,23.39054,0.33518,0.23625,0.01893,0.17518,1.15791,1.31215,0.24804,0.28275
s08,0.92000,1,35.18935,7.90887,-2.05240,1.99340,7.75750,195.18250,6.22261,0.24711,0.09490,0.32052,0.10613,143.55423,38.75444,312.50585,23.81487,0.33946,0.23926,0.01899,0.17742,1.15791,1.31215,0.24804,0.28275
s08,0.93000,1,35.16922,7.93855,-1.96680,4.07860,9.34500,222.28000,6.33179,0.25170,0.09718,0.32640,0.10829,145.82457,39.62558,317.43520,24.25270,0.34382,0.24232,0.01906,0.17970,1.15791,1.31215,0.24804,0.28275
s08,0.94000,1,35.15002,7.99044,-1.86550,6.43900,10.88250,250.13500,6.44544,0.25668,0.09963,0.33227,0.11057,148.35699,40.55639,322.21794,24.71068,0.34825,0.24544,0.01913,0.18201,1.15791,1.31215,0.24804,0.28275
s08,0.95000,1,35.13191,8.06733,-1.74915,9.08130,12.34250,278.57000,6.56307,0.26196,0.10230,0.33815,0.11300,151.01028,41.56260,326.88067,25.19542,0.35276,0.24862,0.01922,0.18437,1.15791,1.31215,0.24804,0.28275
s08,0.96000,1,35.11503,8.17207,-1.61865,12.01040,13.71000,307.38750,6.68410,0.26753,0.10518,0.34398,0.11559,153.77509,42.64329,331.35213,25.70536,0.35734,0.25186,0.01933,0.18677,1.15791,1.31215,0.24804,0.28275
s08,0.97000,1,35.09953,8.30754,-1.47495,15.22905,14.97500,336.38000,6.80796,0.27338,0.10829,0.34967,0.11833,156.63879,43.79850,335.55481,26.23911,0.36200,0.25514,0.01947,0.18920,1.15791,1.31215,0.24804,0.28275
s08,0.98000,1,35.08553,8.47665,-1.31915,18.73800,16.11750,365.32500,6.93399,0.27949,0.11161,0.35516,0.12121,159.58641,45.02606,339.41014,26.79447,0.36672,0.25848,0.01964,0.19167,1.15791,1.31215,0.24804,0.28275
s08,0.99000,1,35.07315,8.68230,-1.15260,22.53555,17.12500,393.98750,7.06152,0.28584,0.11515,0.36034,0.12423,162.59975,46.32225,342.83797,27.36857,0.37150,0.26186,0.01986,0.19417,1.15791,1.31215,0.24804,0.28275
s08,1.00000,1,35.06248,8.92736,-0.97665,26.61775,17.99500,422.13500,7.18982,0.29241,0.11890,0.36512,0.12736,165.65671,47.68187,345.75777,27.95796,0.37633,0.26528,0.02012,0.19670,1.15791,1.31215,0.24804,0.28275
s08,1.01000,1,35.05362,9.21466,-0.79270,30.97825,18.71500,449.51750,7.31813,0.29915,0.12284,0.36943,0.13061,168.73120,49.09745,348.09089,28.55835,0.38121,0.26874,0.02043,0.19925,1.15791,1.31215,0.24804,0.28275
s08,1.02000,1,35.04663,9.54693,-0.60235,35.60810,19.26500,475.86750,7.44564,0.30603,0.12697,0.37315,0.13395,171.79255,50.55947,349.76155,29.16465,0.38613,0.27222,0.02081,0.20183,1.15791,1.31215,0.24804,0.28275
s08,1.03000,1,35.04157,9.92682,-0.40740,40.49560,19.64250,500.92250,7.57149,0.31299,0.13125,0.37621,0.13736,174.80571,52.05571,350.69998,29.77082,0.39107,0.27573,0.02126,0.20441,1.15791,1.31215,0.24804,0.28275
s08,1.04000,1,35.03848,10.35684,-0.20950,45.62655,19.85500,524.42000,7.69481,0.31998,0.13566,0.37851,0.14081,177.73087,53.57182,350.84305,30.37007,0.39603,0.27926,0.02178,0.20701,1.15791,1.31215,0.24804,0.28275
s08,1.05000,1,35.03738,10.83935,-0.01030,50.98400,19.89250,546.08000,7.81467,0.32692,0.14017,0.37997,0.14427,180.52468,55.09031,350.13899,30.95457,0.40099,0.28279,0.02238,0.20960,1.15791,1.31215,0.24804,0.28275
s08,1.06000,1,35.03827,11.37652,0.18835,56.54815,19.75000,565.62500,7.93013,0.33373,0.14472,0.38052,0.14770,183.14019,56.59161,348.54745,31.51590,0.40594,0.28632,0.02307,0.21219,1.15791,1.31215,0.24804,0.28275
