time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
-0.00000,8.18470,0.01001,0.01002,0.01003,0.28886,0.07113,0.17500,0.11751,0.01414,5.99966,5.22976,4.95050,183.35185,29.37547,175.05291,28.57832,1,0.00000
0.01000,7.69603,0.01001,0.01003,0.01003,0.27240,0.06709,0.16517,0.11074,0.01334,6.00055,5.22704,4.94775,173.05855,27.71045,165.30535,26.94709,1,0.00000
0.02000,7.23347,0.01002,0.01003,0.01003,0.25666,0.06292,0.15554,0.10416,0.01254,5.99414,5.22031,4.94119,163.54427,25.99144,155.90679,25.39444,1,0.00000
0.03000,6.81896,0.01002,0.01003,0.01003,0.24243,0.05891,0.14668,0.09811,0.01179,5.98127,5.20973,4.93098,155.21600,24.34088,147.37837,23.99463,1,0.00000
0.04000,6.46767,0.01002,0.01003,0.01003,0.23026,0.05529,0.13898,0.09284,0.01113,5.96308,5.19562,4.91737,148.34233,22.85334,140.09442,22.79911,1,0.00000
0.05000,6.18720,0.01002,0.01003,0.01003,0.22042,0.05221,0.13268,0.08849,0.01058,5.94084,5.17844,4.90080,143.04577,21.58440,134.26674,21.83442,1,0.00000
0.06000,5.97834,0.01002,0.01003,0.01003,0.21298,0.04972,0.12787,0.08509,0.01015,5.91586,5.15862,4.88168,139.31674,20.56078,129.95071,21.10372,1,0.00000
0.07000,5.83663,0.01002,0.01003,0.01004,0.20779,0.04781,0.12448,0.08259,0.00982,5.88937,5.13679,4.86060,137.04756,19.77840,127.08987,20.59301,1,0.00000
0.08000,5.75422,0.01002,0.01003,0.01004,0.20461,0.04641,0.12240,0.08090,0.00961,5.86243,5.11353,4.83812,136.06912,19.20943,125.55667,20.27765,1,0.00000
0.09000,5.72165,0.01002,0.01003,0.01004,0.20313,0.04546,0.12145,0.07991,0.00948,5.83597,5.08934,4.81468,136.17888,18.82087,125.18492,20.12732,1,0.00000
0.10000,5.72931,0.01002,0.01003,0.01004,0.20305,0.04486,0.12148,0.07947,0.00943,5.81068,5.06459,4.79060,137.17002,18.58133,125.79978,20.11098,1,0.00000
0.11000,5.76850,0.01002,0.01003,0.01004,0.20406,0.04461,0.12229,0.07948,0.00944,5.78710,5.03946,4.76610,138.84367,18.48321,127.22611,20.19864,1,0.00000
0.12000,5.83201,0.01002,0.01003,0.01004,0.20594,0.04459,0.12378,0.07985,0.00950,5.76563,5.01435,4.74150,141.05251,18.48224,129.35103,20.36923,1,0.00000
0.13000,5.91436,0.01002,0.01003,0.01004,0.20851,0.04479,0.12585,0.08050,0.00960,5.74654,4.98939,4.71697,143.67303,18.57170,132.06699,20.60386,1,0.00000
0.14000,6.01174,0.01002,0.01003,0.01004,0.21164,0.04521,0.12842,0.08138,0.00975,5.73001,4.96469,4.69261,146.61348,18.75250,135.30199,20.88949,1,0.00000
0.15000,6.12175,0.01002,0.01003,0.01004,0.21527,0.04578,0.13147,0.08247,0.00993,5.71621,4.94053,4.66869,149.83127,18.99466,139.03701,21.22048,1,0.00000
0.16000,6.24297,0.01002,0.01003,0.01004,0.21933,0.04653,0.13498,0.08375,0.01014,5.70524,4.91695,4.64525,153.28493,19.31236,143.24340,21.59086,1,0.00000
0.17000,6.37462,0.01002,0.01003,0.01003,0.22382,0.04744,0.13894,0.08521,0.01039,5.69718,4.89410,4.62245,156.95996,19.69430,147.92543,21.99902,1,0.00000
0.18000,6.51613,0.01002,0.01003,0.01003,0.22873,0.04847,0.14338,0.08684,0.01067,5.69215,4.87219,4.60049,160.84695,20.12714,153.09520,22.44434,1,0.00000
0.19000,6.66688,0.01002,0.01003,0.01003,0.23400,0.04970,0.14828,0.08864,0.01099,5.69020,4.85117,4.57933,164.91249,20.64065,158.73041,22.92229,1,0.00000
0.20000,6.82593,0.01002,0.01003,0.01003,0.23964,0.05106,0.15364,0.09059,0.01134,5.69142,4.83125,4.55918,169.14101,21.21184,164.84013,23.43186,1,0.00000
0.21000,6.99197,0.01002,0.01003,0.01003,0.24558,0.05260,0.15944,0.09268,0.01173,5.69588,4.81242,4.54004,173.48722,21.85553,171.39327,23.96731,1,0.00000
0.22000,7.16324,0.01002,0.01003,0.01003,0.25176,0.05429,0.16565,0.09489,0.01214,5.70361,4.79484,4.52204,177.90385,22.56509,178.36087,24.52318,1,0.00000
0.23000,7.33756,0.01002,0.01003,0.01003,0.25812,0.05612,0.17225,0.09719,0.01258,5.71465,4.77860,4.50529,182.33354,23.33098,185.70085,25.09286,1,0.00000
0.24000,7.51245,0.01002,0.01003,0.01003,0.26457,0.05807,0.17919,0.09955,0.01305,5.72899,4.76377,4.48986,186.70756,24.14836,193.35312,25.66807,1,0.00000
0.25000,7.68518,0.01002,0.01003,0.01003,0.27100,0.06012,0.18641,0.10194,0.01354,5.74660,4.75043,4.47580,190.95376,25.00709,201.24845,26.24012,1,0.00000
0.26000,7.85297,0.01001,0.01003,0.01003,0.27732,0.06225,0.19383,0.10432,0.01405,5.76741,4.73860,4.46317,194.99546,25.90146,209.30387,26.79946,1,0.00000
0.27000,8.01306,0.01001,0.01003,0.01003,0.28350,0.06446,0.20145,0.10669,0.01457,5.88925,4.72831,4.45199,198.81685,26.82516,217.49603,27.34494,1,0.00000
