frame,elbow_deg,msho_x,msho_y,msho_z,melb_x,melb_y,melb_z,mwri_x,mwri_y,mwri_z
247,8.38,-0.00086,1.50755,-0.07148,-0.07311,1.18047,-0.01114,-0.15449,0.96460,0.07637
248,8.85,-0.00086,1.50755,-0.07148,-0.07318,1.18079,-0.00996,-0.15448,0.96601,0.08033
249,9.46,-0.00086,1.50755,-0.07148,-0.07326,1.18113,-0.00873,-0.15442,0.96772,0.08497
250,10.25,-0.00086,1.50755,-0.07148,-0.07334,1.18149,-0.00744,-0.15431,0.96979,0.09032
251,11.22,-0.00086,1.50755,-0.07148,-0.07342,1.18187,-0.00614,-0.15413,0.97228,0.09643
252,12.41,-0.00086,1.50755,-0.07148,-0.07350,1.18225,-0.00483,-0.15386,0.97527,0.10333
253,13.85,-0.00086,1.50755,-0.07148,-0.07357,1.18264,-0.00353,-0.15349,0.97886,0.11106
254,15.54,-0.00086,1.50755,-0.07148,-0.07365,1.18302,-0.00227,-0.15298,0.98316,0.11961
255,17.51,-0.00086,1.50755,-0.07148,-0.07372,1.18339,-0.00106,-0.15232,0.98827,0.12895
256,19.78,-0.00086,1.50755,-0.07148,-0.07379,1.18375,0.00010,-0.15147,0.99433,0.13905
257,22.35,-0.00086,1.50755,-0.07148,-0.07385,1.18409,0.00118,-0.15042,1.00147,0.14980
258,25.22,-0.00086,1.50755,-0.07148,-0.07391,1.18442,0.00220,-0.14915,1.00982,0.16108
259,28.39,-0.00086,1.50755,-0.07148,-0.07396,1.18472,0.00315,-0.14762,1.01949,0.17273
260,31.84,-0.00086,1.50755,-0.07148,-0.07401,1.18501,0.00404,-0.14583,1.03056,0.18453
261,35.55,-0.00086,1.50755,-0.07148,-0.07406,1.18529,0.00489,-0.14378,1.04309,0.19626
262,39.48,-0.00086,1.50755,-0.07148,-0.07411,1.18557,0.00572,-0.14146,1.05708,0.20765
263,43.60,-0.00086,1.50755,-0.07148,-0.07415,1.18586,0.00657,-0.13889,1.07246,0.21846
264,47.85,-0.00086,1.50755,-0.07148,-0.07420,1.18617,0.00749,-0.13611,1.08912,0.22843
265,52.19,-0.00086,1.50755,-0.07148,-0.07426,1.18652,0.00850,-0.13314,1.10686,0.23737
266,56.56,-0.00086,1.50755,-0.07148,-0.07432,1.18692,0.00966,-0.13005,1.12547,0.24510
267,60.90,-0.00086,1.50755,-0.07148,-0.07440,1.18740,0.01102,-0.12688,1.14467,0.25153
268,65.15,-0.00086,1.50755,-0.07148,-0.07448,1.18798,0.01262,-0.12369,1.16417,0.25664
269,69.26,-0.00086,1.50755,-0.07148,-0.07458,1.18867,0.01451,-0.12053,1.18368,0.26046
270,73.19,-0.00086,1.50755,-0.07148,-0.07469,1.18951,0.01673,-0.11745,1.20293,0.26312
271,76.89,-0.00086,1.50755,-0.07148,-0.07482,1.19050,0.01930,-0.11450,1.22170,0.26475
272,80.33,-0.00086,1.50755,-0.07148,-0.07497,1.19166,0.02224,-0.11170,1.23980,0.26553
273,83.50,-0.00086,1.50755,-0.07148,-0.07512,1.19302,0.02555,-0.10908,1.25711,0.26567
274,86.38,-0.00086,1.50755,-0.07148,-0.07529,1.19458,0.02923,-0.10664,1.27356,0.26532
275,88.99,-0.00086,1.50755,-0.07148,-0.07547,1.19634,0.03322,-0.10437,1.28913,0.26465
276,91.33,-0.00086,1.50755,-0.07148,-0.07565,1.19831,0.03750,-0.10228,1.30386,0.26374
277,93.44,-0.00086,1.50755,-0.07148,-0.07582,1.20046,0.04200,-0.10033,1.31780,0.26267
278,95.37,-0.00086,1.50755,-0.07148,-0.07600,1.20278,0.04665,-0.09849,1.33105,0.26142
279,97.15,-0.00086,1.50755,-0.07148,-0.07616,1.20524,0.05135,-0.09675,1.34370,0.25993
280,98.85,-0.00086,1.50755,-0.07148,-0.07631,1.20778,0.05602,-0.09506,1.35587,0.25811
281,100.54,-0.00086,1.50755,-0.07148,-0.07645,1.21036,0.06056,-0.09340,1.36763,0.25579
282,102.28,-0.00086,1.50755,-0.07148,-0.07656,1.21292,0.06488,-0.09173,1.37907,0.25280
283,104.13,-0.00086,1.50755,-0.07148,-0.07666,1.21539,0.06891,-0.09004,1.39023,0.24895
284,106.14,-0.00086,1.50755,-0.07148,-0.07674,1.21770,0.07256,-0.08830,1.40111,0.24405
285,108.37,-0.00086,1.50755,-0.07148,-0.07681,1.21981,0.07579,-0.08651,1.41168,0.23791
286,110.85,-0.00086,1.50755,-0.07148,-0.07686,1.22167,0.07855,-0.08469,1.42187,0.23040
287,113.59,-0.00086,1.50755,-0.07148,-0.07690,1.22323,0.08083,-0.08285,1.43157,0.22144
288,116.59,-0.00086,1.50755,-0.07148,-0.07692,1.22449,0.08263,-0.08102,1.44063,0.21100
289,119.83,-0.00086,1.50755,-0.07148,-0.07694,1.22544,0.08398,-0.07925,1.44890,0.19917
290,123.27,-0.00086,1.50755,-0.07148,-0.07696,1.22611,0.08491,-0.07758,1.45624,0.18610
291,126.85,-0.00086,1.50755,-0.07148,-0.07696,1.22652,0.08548,-0.07605,1.46252,0.17202
292,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22672,0.08576,-0.07559,1.46443,0.16743
293,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22677,0.08583,-0.07558,1.46451,0.16743
294,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22674,0.08579,-0.07558,1.46447,0.16743
295,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22669,0.08571,-0.07559,1.46439,0.16743
296,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22667,0.08569,-0.07560,1.46436,0.16743
297,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22673,0.08578,-0.07559,1.46445,0.16743
298,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22692,0.08604,-0.07555,1.46473,0.16744
299,128.00,-0.00086,1.50755,-0.07148,-0.07698,1.22727,0.08652,-0.07550,1.46524,0.16744
300,128.00,-0.00086,1.50755,-0.07148,-0.07698,1.22780,0.08724,-0.07541,1.46601,0.16745
301,128.00,-0.00086,1.50755,-0.07148,-0.07699,1.22850,0.08819,-0.07530,1.46702,0.16746
302,128.00,-0.00086,1.50755,-0.07148,-0.07701,1.22937,0.08936,-0.07516,1.46827,0.16747
303,128.00,-0.00086,1.50755,-0.07148,-0.07702,1.23038,0.09072,-0.07500,1.46973,0.16747
304,128.00,-0.00086,1.50755,-0.07148,-0.07703,1.23152,0.09221,-0.07482,1.47134,0.16746
305,128.00,-0.00086,1.50755,-0.07148,-0.07704,1.23274,0.09379,-0.07463,1.47305,0.16744
306,128.00,-0.00086,1.50755,-0.07148,-0.07705,1.23399,0.09540,-0.07443,1.47480,0.16741
307,128.00,-0.00086,1.50755,-0.07148,-0.07706,1.23524,0.09698,-0.07423,1.47652,0.16736
308,128.00,-0.00086,1.50755,-0.07148,-0.07706,1.23644,0.09848,-0.07404,1.47817,0.16731
309,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23755,0.09984,-0.07387,1.47968,0.16725
310,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23854,0.10105,-0.07371,1.48102,0.16719
311,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23938,0.10206,-0.07358,1.48214,0.16713
312,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24005,0.10286,-0.07348,1.48304,0.16708
313,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24054,0.10344,-0.07340,1.48369,0.16705
314,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24085,0.10381,-0.07335,1.48410,0.16702
315,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24099,0.10397,-0.07333,1.48429,0.16701
316,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24097,0.10395,-0.07333,1.48426,0.16701
317,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24080,0.10375,-0.07336,1.48404,0.16703
318,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24052,0.10342,-0.07340,1.48366,0.16705
319,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24014,0.10296,-0.07346,1.48315,0.16708
320,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23969,0.10242,-0.07353,1.48255,0.16711
321,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23918,0.10182,-0.07361,1.48188,0.16715
322,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23865,0.10118,-0.07369,1.48116,0.16718
323,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23810,0.10051,-0.07378,1.48043,0.16722
324,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23755,0.09984,-0.07387,1.47968,0.16725
325,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23700,0.09917,-0.07395,1.47894,0.16728
326,125.99,-0.00086,1.50755,-0.07148,-0.07706,1.23646,0.09850,-0.07477,1.47575,0.17547
327,122.54,-0.00086,1.50755,-0.07148,-0.07706,1.23591,0.09782,-0.07624,1.47009,0.18927
328,118.92,-0.00086,1.50755,-0.07148,-0.07706,1.23535,0.09712,-0.07796,1.46321,0.20336
329,115.15,-0.00086,1.50755,-0.07148,-0.07706,1.23476,0.09638,-0.07993,1.45506,0.21751
330,111.29,-0.00086,1.50755,-0.07148,-0.07705,1.23413,0.09558,-0.08214,1.44560,0.23144
331,107.36,-0.00086,1.50755,-0.07148,-0.07705,1.23343,0.09469,-0.08458,1.43485,0.24488
332,103.42,-0.00086,1.50755,-0.07148,-0.07704,1.23264,0.09367,-0.08722,1.42289,0.25756
333,99.49,-0.00086,1.50755,-0.07148,-0.07703,1.23173,0.09249,-0.09002,1.40980,0.26927
334,95.63,-0.00086,1.50755,-0.07148,-0.07702,1.23069,0.09113,-0.09295,1.39572,0.27981
335,91.86,-0.00086,1.50755,-0.07148,-0.07701,1.22950,0.08954,-0.09596,1.38078,0.28903
336,88.19,-0.00086,1.50755,-0.07148,-0.07699,1.22813,0.08769,-0.09901,1.36511,0.29683
337,84.66,-0.00086,1.50755,-0.07148,-0.07696,1.22658,0.08557,-0.10208,1.34886,0.30318
338,81.26,-0.00086,1.50755,-0.07148,-0.07693,1.22486,0.08316,-0.10513,1.33211,0.30805
339,77.99,-0.00086,1.50755,-0.07148,-0.07689,1.22296,0.08044,-0.10814,1.31497,0.31146
340,74.84,-0.00086,1.50755,-0.07148,-0.07684,1.22090,0.07741,-0.11111,1.29749,0.31344
341,71.79,-0.00086,1.50755,-0.07148,-0.07678,1.21870,0.07409,-0.11402,1.27972,0.31404
342,68.82,-0.00086,1.50755,-0.07148,-0.07670,1.21638,0.07048,-0.11687,1.26166,0.31329
343,65.89,-0.00086,1.50755,-0.07148,-0.07661,1.21397,0.06662,-0.11967,1.24336,0.31123
344,62.99,-0.00086,1.50755,-0.07148,-0.07650,1.21152,0.06253,-0.12242,1.22482,0.30787
345,60.09,-0.00086,1.50755,-0.07148,-0.07638,1.20904,0.05825,-0.12513,1.20610,0.30325
346,57.16,-0.00086,1.50755,-0.07148,-0.07624,1.20658,0.05384,-0.12778,1.18724,0.29735
347,54.18,-0.00086,1.50755,-0.07148,-0.07609,1.20417,0.04932,-0.13039,1.16834,0.29019
348,51.16,-0.00086,1.50755,-0.07148,-0.07593,1.20183,0.04476,-0.13294,1.14951,0.28178
349,48.08,-0.00086,1.50755,-0.07148,-0.07575,1.19959,0.04021,-0.13541,1.13092,0.27216
350,44.96,-0.00086,1.50755,-0.07148,-0.07557,1.19746,0.03569,-0.13779,1.11272,0.26137
351,41.80,-0.00086,1.50755,-0.07148,-0.07538,1.19547,0.03126,-0.14006,1.09510,0.24952
352,38.63,-0.00086,1.50755,-0.07148,-0.07519,1.19360,0.02695,-0.14219,1.07826,0.23672
353,35.49,-0.00086,1.50755,-0.07148,-0.07499,1.19188,0.02278,-0.14416,1.06238,0.22315
354,32.38,-0.00086,1.50755,-0.07148,-0.07480,1.19029,0.01878,-0.14595,1.04760,0.20900
355,29.37,-0.00086,1.50755,-0.07148,-0.07460,1.18884,0.01495,-0.14755,1.03407,0.19450
356,26.47,-0.00086,1.50755,-0.07148,-0.07441,1.18751,0.01130,-0.14895,1.02184,0.17989
357,23.72,-0.00086,1.50755,-0.07148,-0.07422,1.18629,0.00783,-0.15016,1.01096,0.16542
358,21.15,-0.00086,1.50755,-0.07148,-0.07404,1.18518,0.00455,-0.15116,1.00141,0.15133
359,18.79,-0.00086,1.50755,-0.07148,-0.07387,1.18418,0.00145,-0.15197,0.99315,0.13783
360,16.66,-0.00086,1.50755,-0.07148,-0.07369,1.18326,-0.00149,-0.15262,0.98610,0.12510
361,14.78,-0.00086,1.50755,-0.07148,-0.07353,1.18242,-0.00426,-0.15310,0.98014,0.11331
362,13.14,-0.00086,1.50755,-0.07148,-0.07337,1.18166,-0.00686,-0.15345,0.97518,0.10256
363,11.76,-0.00086,1.50755,-0.07148,-0.07322,1.18097,-0.00931,-0.15368,0.97108,0.09291
364,10.62,-0.00086,1.50755,-0.07148,-0.07308,1.18034,-0.01161,-0.15381,0.96772,0.08441
365,9.72,-0.00086,1.50755,-0.07148,-0.07294,1.17978,-0.01374,-0.15387,0.96501,0.07706
366,9.03,-0.00086,1.50755,-0.07148,-0.07281,1.17927,-0.01572,-0.15386,0.96284,0.07083
367,8.55,-0.00086,1.50755,-0.07148,-0.07270,1.17881,-0.01754,-0.15380,0.96113,0.06566
368,8.24,-0.00086,1.50755,-0.07148,-0.07259,1.17841,-0.01919,-0.15370,0.95981,0.06149
369,8.09,-0.00086,1.50755,-0.07148,-0.07249,1.17806,-0.02066,-0.15359,0.95881,0.05823
370,8.06,-0.00086,1.50755,-0.07148,-0.07240,1.17775,-0.02197,-0.15345,0.95808,0.05578
371,8.13,-0.00086,1.50755,-0.07148,-0.07232,1.17750,-0.02309,-0.15331,0.95759,0.05406
372,8.28,-0.00086,1.50755,-0.07148,-0.07226,1.17728,-0.02404,-0.15318,0.95728,0.05296
373,8.47,-0.00086,1.50755,-0.07148,-0.07221,1.17711,-0.02481,-0.15304,0.95714,0.05238
374,8.70,-0.00086,1.50755,-0.07148,-0.07217,1.17698,-0.02540,-0.15292,0.95712,0.05224
375,8.94,-0.00086,1.50755,-0.07148,-0.07214,1.17689,-0.02583,-0.15282,0.95721,0.05245
376,9.18,-0.00086,1.50755,-0.07148,-0.07212,1.17683,-0.02610,-0.15273,0.95738,0.05295
377,9.42,-0.00086,1.50755,-0.07148,-0.07211,1.17680,-0.02623,-0.15266,0.95763,0.05368
378,9.65,-0.00086,1.50755,-0.07148,-0.07211,1.17681,-0.02622,-0.15260,0.95793,0.05461
379,9.86,-0.00086,1.50755,-0.07148,-0.07212,1.17683,-0.02609,-0.15256,0.95829,0.05570
380,10.07,-0.00086,1.50755,-0.07148,-0.07214,1.17689,-0.02585,-0.15253,0.95869,0.05697
381,10.28,-0.00086,1.50755,-0.07148,-0.07216,1.17696,-0.02551,-0.15251,0.95917,0.05843
382,10.51,-0.00086,1.50755,-0.07148,-0.07219,1.17705,-0.02509,-0.15249,0.95971,0.06010
383,10.78,-0.00086,1.50755,-0.07148,-0.07222,1.17716,-0.02460,-0.15247,0.96036,0.06205
384,11.11,-0.00086,1.50755,-0.07148,-0.07226,1.17728,-0.02404,-0.15244,0.96113,0.06434
385,11.51,-0.00086,1.50755,-0.07148,-0.07230,1.17742,-0.02343,-0.15239,0.96208,0.06704
386,12.03,-0.00086,1.50755,-0.07148,-0.07235,1.17757,-0.02277,-0.15231,0.96324,0.07026
387,12.68,-0.00086,1.50755,-0.07148,-0.07239,1.17773,-0.02206,-0.15219,0.96467,0.07408
388,13.49,-0.00086,1.50755,-0.07148,-0.07245,1.17791,-0.02131,-0.15202,0.96644,0.07859
389,14.49,-0.00086,1.50755,-0.07148,-0.07250,1.17810,-0.02050,-0.15178,0.96863,0.08389
390,15.71,-0.00086,1.50755,-0.07148,-0.07256,1.17830,-0.01964,-0.15147,0.97134,0.09006
391,17.15,-0.00086,1.50755,-0.07148,-0.07262,1.17852,-0.01872,-0.15105,0.97466,0.09716
392,18.85,-0.00086,1.50755,-0.07148,-0.07268,1.17877,-0.01772,-0.15052,0.97873,0.10523
393,20.81,-0.00086,1.50755,-0.07148,-0.07275,1.17904,-0.01663,-0.14986,0.98367,0.11428
394,23.04,-0.00086,1.50755,-0.07148,-0.07283,1.17934,-0.01544,-0.14904,0.98962,0.12428
395,25.54,-0.00086,1.50755,-0.07148,-0.07292,1.17968,-0.01412,-0.14804,0.99674,0.13516
396,28.31,-0.00086,1.50755,-0.07148,-0.07301,1.18006,-0.01265,-0.14685,1.00514,0.14683
397,31.33,-0.00086,1.50755,-0.07148,-0.07311,1.18050,-0.01101,-0.14545,1.01497,0.15911
398,34.60,-0.00086,1.50755,-0.07148,-0.07323,1.18101,-0.00918,-0.14382,1.02631,0.17182
399,38.07,-0.00086,1.50755,-0.07148,-0.07336,1.18159,-0.00713,-0.14196,1.03922,0.18472
400,41.72,-0.00086,1.50755,-0.07148,-0.07350,1.18225,-0.00483,-0.13988,1.05371,0.19756
401,45.52,-0.00086,1.50755,-0.07148,-0.07365,1.18301,-0.00228,-0.13757,1.06973,0.21004
402,49.42,-0.00086,1.50755,-0.07148,-0.07381,1.18389,0.00054,-0.13505,1.08716,0.22192
403,53.38,-0.00086,1.50755,-0.07148,-0.07399,1.18489,0.00365,-0.13236,1.10584,0.23293
404,57.36,-0.00086,1.50755,-0.07148,-0.07418,1.18602,0.00705,-0.12953,1.12553,0.24287
405,61.30,-0.00086,1.50755,-0.07148,-0.07438,1.18731,0.01074,-0.12659,1.14597,0.25157
406,65.17,-0.00086,1.50755,-0.07148,-0.07459,1.18875,0.01471,-0.12359,1.16686,0.25895
407,68.92,-0.00086,1.50755,-0.07148,-0.07481,1.19036,0.01895,-0.12058,1.18790,0.26496
408,72.51,-0.00086,1.50755,-0.07148,-0.07502,1.19215,0.02345,-0.11760,1.20880,0.26965
409,75.92,-0.00086,1.50755,-0.07148,-0.07524,1.19413,0.02818,-0.11468,1.22929,0.27309
410,79.12,-0.00086,1.50755,-0.07148,-0.07546,1.19628,0.03310,-0.11187,1.24914,0.27541
411,82.08,-0.00086,1.50755,-0.07148,-0.07567,1.19862,0.03818,-0.10918,1.26816,0.27678
412,84.80,-0.00086,1.50755,-0.07148,-0.07588,1.20113,0.04337,-0.10665,1.28621,0.27736
413,87.28,-0.00086,1.50755,-0.07148,-0.07607,1.20380,0.04862,-0.10427,1.30322,0.27730
414,89.52,-0.00086,1.50755,-0.07148,-0.07624,1.20660,0.05387,-0.10206,1.31914,0.27675
415,91.53,-0.00086,1.50755,-0.07148,-0.07640,1.20949,0.05905,-0.10001,1.33397,0.27581
416,93.35,-0.00086,1.50755,-0.07148,-0.07654,1.21244,0.06409,-0.09810,1.34775,0.27454
417,95.02,-0.00086,1.50755,-0.07148,-0.07666,1.21540,0.06892,-0.09631,1.36052,0.27296
418,96.57,-0.00086,1.50755,-0.07148,-0.07676,1.21829,0.07347,-0.09464,1.37238,0.27105
419,98.07,-0.00086,1.50755,-0.07148,-0.07684,1.22107,0.07766,-0.09305,1.38338,0.26873
420,99.57,-0.00086,1.50755,-0.07148,-0.07691,1.22365,0.08144,-0.09151,1.39362,0.26590
421,101.12,-0.00086,1.50755,-0.07148,-0.07695,1.22598,0.08473,-0.09001,1.40316,0.26243
422,102.78,-0.00086,1.50755,-0.07148,-0.07699,1.22798,0.08749,-0.08851,1.41208,0.25817
423,104.61,-0.00086,1.50755,-0.07148,-0.07701,1.22962,0.08970,-0.08702,1.42042,0.25298
424,106.64,-0.00086,1.50755,-0.07148,-0.07702,1.23085,0.09133,-0.08551,1.42822,0.24673
425,108.91,-0.00086,1.50755,-0.07148,-0.07703,1.23165,0.09238,-0.08398,1.43549,0.23932
426,111.42,-0.00086,1.50755,-0.07148,-0.07704,1.23202,0.09287,-0.08245,1.44223,0.23066
427,114.19,-0.00086,1.50755,-0.07148,-0.07704,1.23200,0.09284,-0.08093,1.44840,0.22075
428,117.20,-0.00086,1.50755,-0.07148,-0.07703,1.23162,0.09234,-0.07944,1.45398,0.20964
429,120.41,-0.00086,1.50755,-0.07148,-0.07703,1.23094,0.09146,-0.07802,1.45893,0.19743
430,123.78,-0.00086,1.50755,-0.07148,-0.07702,1.23005,0.09028,-0.07670,1.46320,0.18431
431,127.25,-0.00086,1.50755,-0.07148,-0.07700,1.22903,0.08891,-0.07549,1.46678,0.17050
432,128.00,-0.00086,1.50755,-0.07148,-0.07699,1.22797,0.08748,-0.07539,1.46626,0.16746
433,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22695,0.08608,-0.07555,1.46478,0.16744
434,128.00,-0.00086,1.50755,-0.07148,-0.07696,1.22607,0.08485,-0.07569,1.46348,0.16741
435,128.00,-0.00086,1.50755,-0.07148,-0.07694,1.22538,0.08389,-0.07580,1.46246,0.16739
436,128.00,-0.00086,1.50755,-0.07148,-0.07693,1.22496,0.08330,-0.07587,1.46184,0.16737
437,128.00,-0.00086,1.50755,-0.07148,-0.07693,1.22485,0.08314,-0.07589,1.46167,0.16737
438,128.00,-0.00086,1.50755,-0.07148,-0.07694,1.22509,0.08348,-0.07585,1.46203,0.16738
439,128.00,-0.00086,1.50755,-0.07148,-0.07695,1.22569,0.08433,-0.07575,1.46292,0.16740
440,128.00,-0.00086,1.50755,-0.07148,-0.07697,1.22668,0.08570,-0.07559,1.46437,0.16743
441,128.00,-0.00086,1.50755,-0.07148,-0.07699,1.22803,0.08756,-0.07538,1.46635,0.16746
442,128.00,-0.00086,1.50755,-0.07148,-0.07701,1.22975,0.08987,-0.07510,1.46882,0.16747
443,128.00,-0.00086,1.50755,-0.07148,-0.07703,1.23178,0.09255,-0.07478,1.47171,0.16746
444,128.00,-0.00086,1.50755,-0.07148,-0.07705,1.23410,0.09553,-0.07441,1.47494,0.16740
445,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23663,0.09871,-0.07401,1.47843,0.16730
446,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.23933,0.10200,-0.07359,1.48208,0.16714
447,128.00,-0.00086,1.50755,-0.07148,-0.07707,1.24211,0.10528,-0.07316,1.48576,0.16692
448,128.00,-0.00086,1.50755,-0.07148,-0.07705,1.24489,0.10848,-0.07273,1.48938,0.16665
449,128.00,-0.00086,1.50755,-0.07148,-0.07703,1.24759,0.11150,-0.07231,1.49284,0.16635
450,128.00,-0.00086,1.50755,-0.07148,-0.07701,1.25012,0.11425,-0.07192,1.49604,0.16603
451,128.00,-0.00086,1.50755,-0.07148,-0.07698,1.25241,0.11669,-0.07158,1.49888,0.16571
452,128.00,-0.00086,1.50755,-0.07148,-0.07695,1.25439,0.11875,-0.07128,1.50131,0.16541
453,128.00,-0.00086,1.50755,-0.07148,-0.07692,1.25599,0.12039,-0.07103,1.50326,0.16515
454,128.00,-0.00086,1.50755,-0.07148,-0.07690,1.25718,0.12159,-0.07085,1.50470,0.16495
455,128.00,-0.00086,1.50755,-0.07148,-0.07689,1.25792,0.12233,-0.07074,1.50559,0.16482
456,127.93,-0.00086,1.50755,-0.07148,-0.07688,1.25820,0.12261,-0.07072,1.50587,0.16507
457,125.64,-0.00086,1.50755,-0.07148,-0.07688,1.25802,0.12242,-0.07150,1.50385,0.17465
458,123.54,-0.00086,1.50755,-0.07148,-0.07690,1.25738,0.12179,-0.07235,1.50106,0.18343
459,121.63,-0.00086,1.50755,-0.07148,-0.07692,1.25633,0.12073,-0.07326,1.49757,0.19139
460,119.91,-0.00086,1.50755,-0.07148,-0.07694,1.25489,0.11926,-0.07422,1.49346,0.19854
461,118.35,-0.00086,1.50755,-0.07148,-0.07697,1.25311,0.11742,-0.07520,1.48880,0.20495
462,116.93,-0.00086,1.50755,-0.07148,-0.07699,1.25105,0.11524,-0.07621,1.48362,0.21075
463,115.59,-0.00086,1.50755,-0.07148,-0.07702,1.24875,0.11276,-0.07726,1.47795,0.21608
464,114.29,-0.00086,1.50755,-0.07148,-0.07704,1.24625,0.11001,-0.07835,1.47179,0.22109
465,112.99,-0.00086,1.50755,-0.07148,-0.07706,1.24363,0.10704,-0.07950,1.46512,0.22596
466,111.65,-0.00086,1.50755,-0.07148,-0.07707,1.24090,0.10387,-0.08072,1.45788,0.23079
467,110.22,-0.00086,1.50755,-0.07148,-0.07707,1.23812,0.10054,-0.08203,1.45003,0.23571
468,108.67,-0.00086,1.50755,-0.07148,-0.07706,1.23532,0.09708,-0.08344,1.44149,0.24075
469,106.99,-0.00086,1.50755,-0.07148,-0.07704,1.23252,0.09351,-0.08498,1.43223,0.24595
470,105.16,-0.00086,1.50755,-0.07148,-0.07701,1.22974,0.08986,-0.08664,1.42217,0.25125
471,103.18,-0.00086,1.50755,-0.07148,-0.07697,1.22699,0.08614,-0.08844,1.41129,0.25661
472,101.06,-0.00086,1.50755,-0.07148,-0.07692,1.22430,0.08236,-0.09036,1.39957,0.26192
473,98.80,-0.00086,1.50755,-0.07148,-0.07686,1.22165,0.07853,-0.09242,1.38699,0.26706
474,96.42,-0.00086,1.50755,-0.07148,-0.07679,1.21907,0.07466,-0.09460,1.37357,0.27191
475,93.92,-0.00086,1.50755,-0.07148,-0.07671,1.21655,0.07075,-0.09689,1.35935,0.27634
476,91.32,-0.00086,1.50755,-0.07148,-0.07661,1.21410,0.06682,-0.09929,1.34437,0.28024
477,88.63,-0.00086,1.50755,-0.07148,-0.07651,1.21172,0.06287,-0.10177,1.32868,0.28350
478,85.85,-0.00086,1.50755,-0.07148,-0.07640,1.20942,0.05892,-0.10433,1.31233,0.28604
479,82.98,-0.00086,1.50755,-0.07148,-0.07628,1.20721,0.05498,-0.10697,1.29539,0.28777
480,80.02,-0.00086,1.50755,-0.07148,-0.07615,1.20509,0.05108,-0.10967,1.27791,0.28862
481,76.97,-0.00086,1.50755,-0.07148,-0.07602,1.20308,0.04723,-0.11242,1.25994,0.28855
482,73.82,-0.00086,1.50755,-0.07148,-0.07588,1.20117,0.04345,-0.11523,1.24156,0.28748
483,70.57,-0.00086,1.50755,-0.07148,-0.07574,1.19938,0.03977,-0.11807,1.22282,0.28537
484,67.22,-0.00086,1.50755,-0.07148,-0.07559,1.19770,0.03621,-0.12095,1.20383,0.28216
485,63.75,-0.00086,1.50755,-0.07148,-0.07545,1.19615,0.03280,-0.12384,1.18468,0.27780
486,60.19,-0.00086,1.50755,-0.07148,-0.07531,1.19472,0.02955,-0.12674,1.16550,0.27227
487,56.52,-0.00086,1.50755,-0.07148,-0.07517,1.19341,0.02649,-0.12962,1.14644,0.26553
488,52.78,-0.00086,1.50755,-0.07148,-0.07503,1.19222,0.02362,-0.13246,1.12767,0.25759
489,48.97,-0.00086,1.50755,-0.07148,-0.07490,1.19114,0.02095,-0.13523,1.10939,0.24850
490,45.13,-0.00086,1.50755,-0.07148,-0.07478,1.19018,0.01848,-0.13791,1.09179,0.23831
491,41.29,-0.00086,1.50755,-0.07148,-0.07467,1.18931,0.01621,-0.14044,1.07506,0.22715
492,37.48,-0.00086,1.50755,-0.07148,-0.07456,1.18853,0.01412,-0.14282,1.05938,0.21518
493,33.74,-0.00086,1.50755,-0.07148,-0.07446,1.18783,0.01220,-0.14501,1.04490,0.20257
494,30.12,-0.00086,1.50755,-0.07148,-0.07436,1.18719,0.01042,-0.14699,1.03172,0.18956
495,26.65,-0.00086,1.50755,-0.07148,-0.07427,1.18661,0.00876,-0.14875,1.01990,0.17637
496,23.38,-0.00086,1.50755,-0.07148,-0.07419,1.18607,0.00719,-0.15028,1.00946,0.16324
497,20.33,-0.00086,1.50755,-0.07148,-0.07410,1.18556,0.00567,-0.15159,1.00037,0.15038
498,17.54,-0.00086,1.50755,-0.07148,-0.07402,1.18506,0.00419,-0.15267,0.99256,0.13801
