subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s04,3.56000,2,49.34709,103.04108,2.86985,-120.93810,-52.94000,1205.78750,9.37878,0.16339,0.01108,0.08874,0.07226,107.91773,5.88961,100.66042,21.52271,0.76371,0.57297,0.13246,0.43101,1.89630,1.56666,0.29236,0.29996
s04,3.57000,2,49.37314,101.89218,2.32690,-108.85890,-55.70750,1202.54750,9.27546,0.16370,0.01085,0.08743,0.07198,107.63400,5.70846,97.98789,21.44374,0.76493,0.57318,0.13338,0.43183,1.89630,1.56666,0.29236,0.29996
s04,3.58000,2,49.39362,100.86390,1.75570,-96.88715,-58.59750,1184.73750,9.07983,0.16255,0.01084,0.08560,0.07124,106.05108,5.63159,94.61900,21.17357,0.76614,0.57338,0.13430,0.43264,1.89630,1.56666,0.29236,0.29996
s04,3.59000,2,49.40825,99.95443,1.15495,-85.16415,-61.60750,1153.33250,8.83008,0.16071,0.01038,0.08382,0.07048,103.72426,5.31073,91.23084,20.84816,0.76733,0.57357,0.13521,0.43344,1.89630,1.56666,0.29236,0.29996
s04,3.60000,2,49.41672,99.16062,0.52355,-73.82050,-64.72250,1109.46250,8.55216,0.15824,0.01042,0.08198,0.06958,100.74594,5.23802,87.74720,20.44047,0.76850,0.57375,0.13610,0.43423,1.89630,1.56666,0.29236,0.29996
s04,3.61000,2,49.41872,98.47802,-0.13950,-62.97490,-67.93500,1054.34250,8.26130,0.15549,0.01052,0.08033,0.06875,97.41126,5.18570,84.45511,20.00950,0.76964,0.57394,0.13698,0.43501,1.89630,1.56666,0.29236,0.29996
s04,3.62000,2,49.41393,97.90112,-0.83515,-52.73365,-71.23000,989.25750,7.96438,0.15258,0.01064,0.07889,0.06799,93.84578,5.12844,81.39958,19.56065,0.77076,0.57412,0.13784,0.43577,1.89630,1.56666,0.29236,0.29996
s04,3.63000,2,49.40202,97.42335,-1.56410,-43.18975,-74.59500,915.57000,7.66257,0.14954,0.01073,0.07762,0.06725,90.11222,5.05444,78.55146,19.08183,0.77185,0.57430,0.13869,0.43653,1.89630,1.56666,0.29236,0.29996
s04,3.64000,2,49.38265,97.03732,-2.32705,-34.42225,-78.01500,834.67750,7.35381,0.14640,0.01051,0.07653,0.06653,86.29586,4.82874,75.92807,18.57251,0.77292,0.57447,0.13951,0.43727,1.89630,1.56666,0.29236,0.29996
s04,3.65000,2,49.35548,96.73491,-3.12440,-26.49620,-81.47000,747.97750,7.03487,0.14285,0.01071,0.07527,0.06551,82.26469,4.79216,73.20779,17.95046,0.77397,0.57464,0.14032,0.43800,1.89630,1.56666,0.29236,0.29996
s04,3.66000,2,49.32016,96.50740,-3.95645,-19.46270,-84.94500,656.86250,6.70290,0.13891,0.01099,0.07382,0.06416,78.10927,4.78461,70.40430,17.22034,0.77499,0.57480,0.14111,0.43871,1.89630,1.56666,0.29236,0.29996
s04,3.67000,2,49.27635,96.34565,-4.82330,-13.35895,-88.41500,562.70250,6.35646,0.13455,0.01118,0.07207,0.06242,73.89163,4.73832,67.47353,16.38137,0.77598,0.57497,0.14187,0.43939,1.89630,1.56666,0.29236,0.29996
s04,3.68000,2,49.22370,96.24022,-5.72475,-8.20865,-91.85250,466.82500,5.99597,0.12985,0.01088,0.07004,0.06030,69.73028,4.48687,64.45252,15.46355,0.77694,0.57512,0.14260,0.44006,1.89630,1.56666,0.29236,0.29996
s04,3.69000,2,49.16186,96.18148,-6.66035,-4.02245,-95.23250,370.49250,5.62376,0.12441,0.01117,0.06727,0.05748,65.47607,4.49475,60.96263,14.40754,0.77785,0.57527,0.14330,0.44069,1.89630,1.56666,0.29236,0.29996
s04,3.70000,2,49.09049,96.15977,-7.62940,-0.79880,-98.53000,274.88500,5.24391,0.11866,0.01063,0.06407,0.05431,61.41801,4.22863,57.33487,13.33349,0.77872,0.57541,0.14396,0.44129,1.89630,1.56666,0.29236,0.29996
s04,3.71000,2,49.00927,96.16550,-8.63095,1.47525,-101.71750,181.10500,4.86178,0.11201,0.01055,0.06000,0.05060,57.26719,4.16298,53.32398,12.27466,0.77954,0.57554,0.14458,0.44185,1.89630,1.56666,0.29236,0.29996
s04,3.72000,2,48.91787,96.18927,-9.66375,2.82330,-104.75750,90.17000,4.48354,0.10475,0.01168,0.05509,0.04641,53.17401,4.58017,48.81244,11.19989,0.78032,0.57567,0.14516,0.44234,1.89630,1.56666,0.29236,0.29996
s04,3.73000,2,48.81599,96.22197,-10.72610,3.27865,-107.61500,2.98000,4.11566,0.09801,0.01028,0.05020,0.04223,49.71475,4.01385,44.43155,10.16823,0.78108,0.57578,0.14570,0.44278,1.89630,1.56666,0.29236,0.29996
s04,3.74000,2,48.70335,96.25485,-11.81605,2.88290,-110.26250,-79.68250,3.76447,0.09099,0.01100,0.04480,0.03785,46.30811,4.28818,39.66636,9.12342,0.78180,0.57590,0.14626,0.44316,1.89630,1.56666,0.29236,0.29996
s04,3.75000,2,48.57967,96.27963,-12.93135,1.68500,-112.65750,-157.12750,3.43583,0.08461,0.01052,0.03960,0.03355,43.45761,4.10567,35.13963,8.11793,0.78253,0.57601,0.14673,0.44350,1.89630,1.56666,0.29236,0.29996
s04,3.76000,2,48.44472,96.28855,-14.06920,-0.25965,-114.77000,-228.77750,3.13484,0.07842,0.01049,0.03442,0.02947,40.83364,4.10664,30.67497,7.18369,0.78326,0.57613,0.14714,0.44379,1.89630,1.56666,0.29236,0.29996
s04,3.77000,2,48.29829,96.27443,-15.22675,-2.89055,-116.56750,-294.18500,2.86571,0.07275,0.01024,0.02967,0.02563,38.54380,4.02851,26.71713,6.36222,0.78398,0.57623,0.14749,0.44404,1.89630,1.56666,0.29236,0.29996
s04,3.78000,2,48.14019,96.23074,-16.40055,-6.14335,-118.00750,-353.01500,2.63171,0.06760,0.01019,0.02538,0.02229,36.53657,4.03620,23.14654,5.64415,0.78467,0.57633,0.14777,0.44425,1.89630,1.56666,0.29236,0.29996
s04,3.79000,2,47.97028,96.15157,-17.58690,-9.95085,-119.06250,-405.03500,2.43513,0.06290,0.01020,0.02181,0.01967,34.74329,4.07476,20.18501,5.08351,0.78533,0.57642,0.14800,0.44442,1.89630,1.56666,0.29236,0.29996
s04,3.80000,2,47.78845,96.03172,-18.78180,-14.24405,-119.70000,-450.13000,2.27738,0.05947,0.01012,0.01864,0.01703,33.60709,4.11476,17.52078,4.49233,0.78596,0.57651,0.14819,0.44457,1.89630,1.56666,0.29236,0.29996
s04,3.81000,2,47.59464,95.86669,-19.98090,-18.95345,-119.89750,-488.29000,2.15903,0.05615,0.01011,0.01651,0.01540,32.47792,4.20045,15.77022,4.14136,0.78656,0.57659,0.14834,0.44469,1.89630,1.56666,0.29236,0.29996
s04,3.82000,2,47.38883,95.65265,-21.17975,-24.00985,-119.63250,-519.59500,2.07994,0.05381,0.01010,0.01480,0.01405,31.85505,4.28401,14.37844,3.84897,0.78713,0.57667,0.14847,0.44480,1.89630,1.56666,0.29236,0.29996
s04,3.83000,2,47.17105,95.38649,-22.37355,-29.34535,-118.88750,-544.23250,2.03934,0.05200,0.01009,0.01386,0.01330,31.49021,4.37404,13.68273,3.70678,0.78769,0.57675,0.14859,0.44489,1.89630,1.56666,0.29236,0.29996
s04,3.84000,2,46.94136,95.06574,-23.55750,-34.89450,-117.65000,-562.48000,2.03594,0.05101,0.01009,0.01330,0.01286,31.58916,4.46452,13.34729,3.64173,0.78823,0.57682,0.14870,0.44498,1.89630,1.56666,0.29236,0.29996
s04,3.85000,2,46.69990,94.68860,-24.72655,-40.59495,-115.91000,-574.68250,2.06801,0.05090,0.01009,0.01301,0.01263,32.20225,4.55399,13.27179,3.62831,0.78878,0.57690,0.14881,0.44507,1.89630,1.56666,0.29236,0.29996
s04,3.86000,2,46.44683,94.25384,-25.87570,-46.38815,-113.67750,-581.25750,2.13344,0.05156,0.01009,0.01297,0.01259,33.30859,4.64196,13.43534,3.66599,0.78933,0.57697,0.14892,0.44516,1.89630,1.56666,0.29236,0.29996
s04,3.87000,2,46.18238,93.76084,-27.00010,-52.22010,-110.94750,-582.69500,2.22983,0.05295,0.01009,0.01312,0.01270,34.89797,4.72763,13.79355,3.74382,0.78990,0.57705,0.14903,0.44525,1.89630,1.56666,0.29236,0.29996
s04,3.88000,2,45.90683,93.20944,-28.09465,-58.04205,-107.72250,-579.52500,2.35453,0.05493,0.01009,0.01347,0.01298,36.90480,4.81083,14.36772,3.86912,0.79048,0.57713,0.14915,0.44535,1.89630,1.56666,0.29236,0.29996
s04,3.89000,2,45.62049,92.60000,-29.15455,-63.81060,-104.02250,-572.30750,2.50473,0.05749,0.01009,0.01392,0.01335,39.34333,4.89089,15.05243,4.02317,0.79110,0.57721,0.14928,0.44545,1.89630,1.56666,0.29236,0.29996
s04,3.90000,2,45.32374,91.93323,-30.17510,-69.48820,-99.85750,-561.64750,2.67745,0.05976,0.01011,0.01518,0.01442,41.62562,4.97919,16.62525,4.38851,0.79173,0.57730,0.14942,0.44556,1.89630,1.56666,0.29236,0.29996
s04,3.91000,2,45.01699,91.21023,-31.15170,-75.04355,-95.25000,-548.15750,2.86964,0.06338,0.01010,0.01576,0.01474,44.90987,5.04551,17.47559,4.52575,0.79240,0.57739,0.14957,0.44568,1.89630,1.56666,0.29236,0.29996
s04,3.92000,2,44.70070,90.43236,-32.08010,-80.45135,-90.21750,-532.43750,3.07822,0.06637,0.01013,0.01716,0.01594,47.80515,5.12882,19.25047,4.93685,0.79310,0.57748,0.14975,0.44582,1.89630,1.56666,0.29236,0.29996
s04,3.93000,2,44.37539,89.60120,-32.95605,-85.69230,-84.78250,-515.06500,3.30012,0.07033,0.01011,0.01812,0.01654,51.46031,5.18638,20.54169,5.16543,0.79384,0.57758,0.14994,0.44596,1.89630,1.56666,0.29236,0.29996
s04,3.94000,2,44.04158,88.71851,-33.77575,-90.75265,-78.99250,-496.59750,3.53233,0.07360,0.01016,0.01980,0.01796,54.67003,5.27384,22.68478,5.65033,0.79460,0.57769,0.15016,0.44613,1.89630,1.56666,0.29236,0.29996
s04,3.95000,2,43.69987,87.78615,-34.53590,-95.62425,-72.88000,-477.55500,3.77196,0.07766,0.01013,0.02108,0.01880,58.53011,5.32055,24.38470,5.95674,0.79540,0.57780,0.15040,0.44630,1.89630,1.56666,0.29236,0.29996
s04,3.96000,2,43.35086,86.80603,-35.23335,-100.30375,-66.48250,-458.38500,4.01627,0.08139,0.01015,0.02269,0.02005,62.20293,5.38864,26.48879,6.39349,0.79623,0.57791,0.15066,0.44650,1.89630,1.56666,0.29236,0.29996
s04,3.97000,2,42.99520,85.78008,-35.86555,-104.79195,-59.86500,-439.48500,4.26272,0.08470,0.01031,0.02457,0.02185,65.60817,5.52738,28.92029,7.01292,0.79708,0.57803,0.15096,0.44672,1.89630,1.56666,0.29236,0.29996
s04,3.98000,2,42.63355,84.71019,-36.43065,-109.09345,-53.07750,-421.19500,4.50899,0.08905,0.01019,0.02591,0.02254,69.86155,5.51497,30.74548,7.27610,0.79797,0.57815,0.15128,0.44695,1.89630,1.56666,0.29236,0.29996
s04,3.99000,2,42.26659,83.59821,-36.92710,-113.21585,-46.18000,-403.77250,4.75305,0.09248,0.01039,0.02768,0.02427,73.44897,5.67784,33.09395,7.87477,0.79887,0.57827,0.15162,0.44720,1.89630,1.56666,0.29236,0.29996
s04,4.00000,2,41.89501,82.44587,-37.35425,-117.16890,-39.25250,-387.39250,4.99310,0.09631,0.01047,0.02924,0.02551,77.38962,5.76739,35.20367,8.31640,0.79980,0.57840,0.15199,0.44747,1.89630,1.56666,0.29236,0.29996
s04,4.01000,2,41.51951,81.25483,-37.71215,-120.96370,-32.36250,-372.16750,5.22768,0.10051,0.01029,0.03072,0.02637,81.66888,5.71550,37.23160,8.63753,0.80076,0.57853,0.15239,0.44776,1.89630,1.56666,0.29236,0.29996
s04,4.02000,2,41.14077,80.02660,-38.00150,-124.61225,-25.58500,-358.14750,5.45560,0.10396,0.01060,0.03230,0.02794,85.37273,5.93264,39.39462,9.18530,0.80173,0.57867,0.15282,0.44806,1.89630,1.56666,0.29236,0.29996
s04,4.03000,2,40.75948,78.76258,-38.22385,-128.12665,-18.99500,-345.28750,5.67597,0.10744,0.01096,0.03384,0.02937,89.12036,6.17474,41.49880,9.69018,0.80272,0.57881,0.15326,0.44838,1.89630,1.56666,0.29236,0.29996
s04,4.04000,2,40.37629,77.46407,-38.38140,-131.51800,-12.67250,-333.47750,5.88818,0.11140,0.01080,0.03529,0.03035,93.27412,6.12538,43.51114,10.04761,0.80373,0.57895,0.15374,0.44872,1.89630,1.56666,0.29236,0.29996
s04,4.05000,2,39.99185,76.13222,-38.47730,-134.79620,-6.69500,-322.55500,6.09188,0.11503,0.01097,0.03675,0.03157,97.17067,6.25910,45.53445,10.47843,0.80476,0.57910,0.15423,0.44908,1.89630,1.56666,0.29236,0.29996
s04,4.06000,2,39.60674,74.76814,-38.51530,-137.96910,-1.13000,-312.29000,6.28696,0.11902,0.01018,0.03832,0.03238,101.37457,5.84354,47.68675,10.76941,0.80581,0.57924,0.15475,0.44945,1.89630,1.56666,0.29236,0.29996
s04,4.07000,2,39.22154,73.37284,-38.49990,-141.04200,3.95250,-302.42250,6.47352,0.12231,0.01129,0.03969,0.03402,104.97114,6.51231,49.58999,11.33686,0.80687,0.57940,0.15530,0.44983,1.89630,1.56666,0.29236,0.29996
s04,4.08000,2,38.83675,71.94730,-38.43625,-144.01755,8.49750,-292.65500,6.65183,0.12634,0.01021,0.04138,0.03502,109.19544,5.91550,51.88880,11.68425,0.80795,0.57954,0.15586,0.45024,1.89630,1.56666,0.29236,0.29996
s04,4.09000,2,38.45282,70.49249,-38.32995,-146.89510,12.45000,-282.65250,6.82229,0.13005,0.01032,0.04294,0.03640,113.11193,6.00688,54.01130,12.15559,0.80904,0.57969,0.15646,0.45066,1.89630,1.56666,0.29236,0.29996
s04,4.10000,2,38.07015,69.00940,-38.18725,-149.67060,15.76750,-272.07750,6.98541,0.13391,0.01025,0.04461,0.03789,117.13449,5.98963,56.26950,12.65591,0.81014,0.57983,0.15707,0.45110,1.89630,1.56666,0.29236,0.29996
s04,4.11000,2,37.68907,67.49908,-38.01460,-152.33665,18.42500,-260.59750,7.14176,0.13778,0.01042,0.04627,0.03940,121.13074,6.10845,58.49319,13.15776,0.81126,0.57998,0.15771,0.45156,1.89630,1.56666,0.29236,0.29996
s04,4.12000,2,37.30985,65.96267,-37.81875,-154.88255,20.40250,-247.89000,7.29192,0.14181,0.01050,0.04802,0.04101,125.21660,6.17327,60.81468,13.68720,0.81238,0.58014,0.15837,0.45204,1.89630,1.56666,0.29236,0.29996
s04,4.13000,2,36.93270,64.40143,-37.60655,-157.29445,21.69500,-233.65750,7.43647,0.14592,0.01084,0.04977,0.04266,129.30560,6.38867,63.11612,14.22097,0.81352,0.58030,0.15906,0.45254,1.89630,1.56666,0.29236,0.29996
s04,4.14000,2,36.55772,62.81678,-37.38485,-159.55570,22.31250,-217.63250,7.57596,0.15027,0.01104,0.05165,0.04446,133.54320,6.51691,65.55365,14.79504,0.81468,0.58046,0.15976,0.45307,1.89630,1.56666,0.29236,0.29996
s04,4.15000,2,36.18500,61.21031,-37.16030,-161.64710,22.28000,-199.59000,7.71085,0.15472,0.01158,0.05353,0.04630,137.79826,6.84305,67.95652,15.37391,0.81587,0.58064,0.16046,0.45363,1.89630,1.56666,0.29236,0.29996
s04,4.16000,2,35.81452,59.58384,-36.93925,-163.54750,21.63750,-179.35750,7.84155,0.15937,0.01233,0.05544,0.04822,142.13009,7.29620,70.37538,15.97148,0.81708,0.58083,0.16118,0.45423,1.89630,1.56666,0.29236,0.29996
s04,4.17000,2,35.44621,57.93936,-36.72755,-165.23425,20.43750,-156.82250,7.96833,0.16406,0.01379,0.05727,0.05013,146.40008,8.15888,72.63868,16.55210,0.81833,0.58106,0.16190,0.45486,1.89630,1.56666,0.29236,0.29996
s04,4.18000,2,35.07997,56.27915,-36.53050,-166.68395,18.74000,-131.92750,8.09140,0.16921,0.01490,0.05932,0.05231,150.97280,8.80920,75.13253,17.20560,0.81962,0.58131,0.16264,0.45551,1.89630,1.56666,0.29236,0.29996
s04,4.19000,2,34.71560,54.60569,-36.35275,-167.87280,16.62000,-104.67250,8.21081,0.17485,0.01571,0.06158,0.05474,155.85540,9.27772,77.83173,17.93211,0.82096,0.58159,0.16340,0.45618,1.89630,1.56666,0.29236,0.29996
s04,4.20000,2,34.35291,52.92169,-36.19810,-168.77740,14.16750,-75.13750,8.32653,0.18030,0.01812,0.06351,0.05698,160.43397,10.67942,80.06498,18.58056,0.82235,0.58191,0.16418,0.45687,1.89630,1.56666,0.29236,0.29996
s04,4.21000,2,33.99164,51.23014,-36.06940,-169.37555,11.48000,-43.46000,8.43843,0.18691,0.01862,0.06609,0.05992,165.89932,10.93983,83.05118,19.43946,0.82379,0.58227,0.16497,0.45759,1.89630,1.56666,0.29236,0.29996
s04,4.22000,2,33.63152,49.53418,-35.96850,-169.64660,8.65000,-9.83000,8.54627,0.19225,0.02367,0.06756,0.06197,170.08431,13.86648,84.57221,19.99243,0.82526,0.58272,0.16577,0.45832,1.89630,1.56666,0.29236,0.29996
s04,4.23000,2,33.27227,47.83720,-35.89640,-169.57215,5.78750,25.50750,8.64973,0.19884,0.02676,0.06970,0.06476,175.20666,15.61218,86.85867,20.76921,0.82678,0.58326,0.16658,0.45907,1.89630,1.56666,0.29236,0.29996
s04,4.24000,2,32.91360,46.14274,-35.85275,-169.13645,3.01000,62.24750,8.74842,0.20562,0.03073,0.07173,0.06761,180.30882,17.83968,88.92973,21.54450,0.82832,0.58389,0.16739,0.45983,1.89630,1.56666,0.29236,0.29996
s04,4.25000,2,32.55522,44.45448,-35.83620,-168.32720,0.41500,100.03500,8.84190,0.21264,0.03427,0.07444,0.07060,185.44308,19.79336,91.86450,22.34818,0.82990,0.58460,0.16821,0.46061,1.89630,1.56666,0.29236,0.29996
s04,4.26000,2,32.19687,42.77620,-35.84445,-167.13575,-1.89000,138.50000,8.92970,0.21798,0.03750,0.07955,0.07272,188.91924,21.52318,98.18613,22.85527,0.83152,0.58540,0.16903,0.46140,1.89630,1.56666,0.29236,0.29996
s04,4.27000,2,31.83833,41.11176,-35.87400,-165.55720,-3.79500,177.24250,9.01132,0.22356,0.04041,0.08521,0.07500,192.43070,23.04225,105.14372,23.39615,0.83317,0.58628,0.16986,0.46221,1.89630,1.56666,0.29236,0.29996
s04,4.28000,2,31.47939,39.46505,-35.92035,-163.59090,-5.20750,215.83750,9.08622,0.22909,0.04366,0.09123,0.07727,195.71204,24.71037,112.51683,23.91647,0.83485,0.58725,0.17069,0.46303,1.89630,1.56666,0.29236,0.29996
s04,4.29000,2,31.11992,37.83994,-35.97815,-161.24045,-6.05500,253.86500,9.15390,0.23465,0.04692,0.09774,0.07959,198.83615,26.34044,120.41982,24.43598,0.83656,0.58832,0.17153,0.46387,1.89630,1.56666,0.29236,0.29996
s04,4.30000,2,30.75983,36.24024,-36.04145,-158.51360,-6.26500,290.91500,9.21385,0.24017,0.05019,0.10471,0.08193,201.75544,27.93605,128.83910,24.94788,0.83830,0.58947,0.17236,0.46473,1.89630,1.56666,0.29236,0.29996
s04,4.31000,2,30.39909,34.66967,-36.10345,-155.42215,-5.77750,326.59000,9.26556,0.24556,0.05355,0.11213,0.08427,204.39253,29.53631,137.71476,25.44017,0.84013,0.59068,0.17322,0.46562,1.89630,1.56666,0.29236,0.29996
s04,4.32000,2,30.03776,33.13180,-36.15700,-151.98180,-4.56500,360.51250,9.30857,0.25079,0.05694,0.11998,0.08659,206.72540,31.10015,147.03644,25.91128,0.84204,0.59195,0.17411,0.46656,1.89630,1.56666,0.29236,0.29996
s04,4.33000,2,29.67595,31.63003,-36.19475,-148.21190,-2.61000,392.34500,9.34242,0.25841,0.06072,0.12700,0.08800,209.60520,32.83082,155.24178,26.09722,0.84405,0.59329,0.17502,0.46756,1.89630,1.56666,0.29236,0.29996
s04,4.34000,2,29.31386,30.16756,-36.20920,-144.13490,0.08250,421.78250,9.36671,0.26340,0.06408,0.13550,0.09014,211.37043,34.28058,165.12467,26.49053,0.84616,0.59469,0.17595,0.46860,1.89630,1.56666,0.29236,0.29996
s04,4.35000,2,28.95177,28.74734,-36.19310,-139.77625,3.49250,448.55000,9.38106,0.26802,0.06684,0.14448,0.09224,212.70628,35.36766,175.47140,26.85635,0.84836,0.59616,0.17690,0.46969,1.89630,1.56666,0.29236,0.29996
s04,4.36000,2,28.59000,27.37204,-36.13935,-135.16390,7.58500,472.43000,9.38515,0.27221,0.06987,0.15376,0.09420,213.57642,36.55634,186.02210,27.16777,0.85067,0.59770,0.17786,0.47084,1.89630,1.56666,0.29236,0.29996
s04,4.37000,2,28.22898,26.04406,-36.04140,-130.32765,12.29750,493.24750,9.37870,0.27586,0.07288,0.16320,0.09606,213.94034,37.69721,196.61283,27.44166,0.85308,0.59931,0.17884,0.47204,1.89630,1.56666,0.29236,0.29996
s04,4.38000,2,27.86917,24.76549,-35.89340,-125.29895,17.56000,510.86750,9.36149,0.27895,0.07590,0.17273,0.09781,213.79081,38.80049,207.12659,27.67251,0.85561,0.60099,0.17983,0.47330,1.89630,1.56666,0.29236,0.29996
s04,4.39000,2,27.51111,23.53808,-35.69020,-120.11030,23.30250,525.19750,9.33337,0.28170,0.07807,0.18254,0.09924,213.33323,39.44423,217.79701,27.80717,0.85824,0.60275,0.18083,0.47462,1.89630,1.56666,0.29236,0.29996
s04,4.40000,2,27.15537,22.36328,-35.42735,-114.79500,29.43500,536.19000,9.29426,0.28371,0.08044,0.19216,0.10054,212.28955,40.16335,228.04229,27.89723,0.86099,0.60459,0.18182,0.47600,1.89630,1.56666,0.29236,0.29996
s04,4.41000,2,26.80257,21.24218,-35.10150,-109.38650,35.85750,543.84750,9.24417,0.28512,0.08260,0.20163,0.10162,210.77985,40.75787,237.90693,27.92183,0.86385,0.60650,0.18282,0.47745,1.89630,1.56666,0.29236,0.29996
s04,4.42000,2,26.45334,20.17555,-34.71020,-103.91805,42.48250,548.19750,9.18320,0.28591,0.08450,0.21084,0.10246,208.82757,41.21840,247.28261,27.88031,0.86683,0.60848,0.18380,0.47895,1.89630,1.56666,0.29236,0.29996
s04,4.43000,2,26.10836,19.16382,-34.25185,-98.42255,49.21000,549.31500,9.11152,0.28608,0.08618,0.21971,0.10307,206.45420,41.55882,256.05072,27.77452,0.86991,0.61054,0.18477,0.48051,1.89630,1.56666,0.29236,0.29996
s04,4.44000,2,25.76830,18.20710,-33.72600,-92.93175,55.95000,547.31750,9.02943,0.28564,0.08762,0.22814,0.10345,203.69323,41.78432,264.11360,27.60707,0.87310,0.61267,0.18573,0.48213,1.89630,1.56666,0.29236,0.29996
s04,4.45000,2,25.43384,17.30518,-33.13285,-87.47620,62.62000,542.33500,8.93729,0.28462,0.08882,0.23604,0.10359,200.58225,41.90295,271.38871,27.38158,0.87639,0.61488,0.18665,0.48381,1.89630,1.56666,0.29236,0.29996
s04,4.46000,2,25.10565,16.45757,-32.47360,-82.08505,69.12750,534.53500,8.83559,0.28304,0.08979,0.24334,0.10351,197.16104,41.92534,277.81069,27.10290,0.87978,0.61715,0.18755,0.48554,1.89630,1.56666,0.29236,0.29996
s04,4.47000,2,24.78437,15.66348,-31.75030,-76.78550,75.39750,524.11500,8.72489,0.28095,0.09055,0.24999,0.10322,193.47265,41.86233,283.33277,26.77645,0.88326,0.61948,0.18842,0.48732,1.89630,1.56666,0.29236,0.29996
s04,4.48000,2,24.47064,14.92186,-30.96565,-71.60275,81.36500,511.28250,8.60587,0.27839,0.09110,0.25592,0.10273,189.56143,41.72471,287.92791,26.40825,0.88682,0.62188,0.18924,0.48915,1.89630,1.56666,0.29236,0.29996
s04,4.49000,2,24.16506,14.23143,-30.12300,-66.55985,86.96750,496.26750,8.47925,0.27539,0.09147,0.26112,0.10207,185.47036,41.52345,291.58936,26.00454,0.89045,0.62433,0.19003,0.49102,1.89630,1.56666,0.29236,0.29996
s04,4.50000,2,23.86818,13.59067,-29.22630,-61.67740,92.15500,479.31250,8.34587,0.27202,0.09166,0.26556,0.10125,181.24142,41.26882,294.32874,25.57162,0.89415,0.62682,0.19076,0.49293,1.89630,1.56666,0.29236,0.29996
s04,4.51000,2,23.58053,12.99788,-28.27990,-56.97360,96.89500,460.67000,8.20660,0.26832,0.09171,0.26925,0.10028,176.91482,40.97017,296.17447,25.11570,0.89790,0.62937,0.19145,0.49487,1.89630,1.56666,0.29236,0.29996
s04,4.52000,2,23.30258,12.45120,-27.28840,-52.46400,101.15250,440.59500,8.06237,0.26434,0.09161,0.27218,0.09920,172.52818,40.63577,297.17004,24.64266,0.90170,0.63195,0.19210,0.49685,1.89630,1.56666,0.29236,0.29996
s04,4.53000,2,23.03476,11.94860,-26.25685,-48.16170,104.90250,419.33750,7.91417,0.26013,0.09138,0.27438,0.09801,168.11607,40.27301,297.37135,24.15805,0.90553,0.63456,0.19269,0.49884,1.89630,1.56666,0.29236,0.29996
s04,4.54000,2,22.77745,11.48796,-25.19035,-44.07725,108.14250,397.16000,7.76300,0.25574,0.09105,0.27588,0.09673,163.70996,39.88827,296.84425,23.66693,0.90939,0.63720,0.19323,0.50085,1.89630,1.56666,0.29236,0.29996
s04,4.55000,2,22.53096,11.06705,-24.09400,-40.21850,110.87250,374.32000,7.60987,0.25121,0.09062,0.27673,0.09539,159.33819,39.48699,295.66207,23.17388,0.91326,0.63986,0.19373,0.50288,1.89630,1.56666,0.29236,0.29996
s04,4.56000,2,22.29557,10.68359,-22.97290,-36.59085,113.09750,351.05750,7.45579,0.24658,0.09010,0.27698,0.09400,155.02595,39.07391,293.90300,22.68302,0.91714,0.64253,0.19417,0.50491,1.89630,1.56666,0.29236,0.29996
s04,4.57000,2,22.07150,10.33524,-21.83205,-33.19735,114.83000,327.60500,7.30179,0.24190,0.08951,0.27667,0.09258,150.79559,38.65296,291.64810,22.19789,0.92101,0.64521,0.19458,0.50695,1.89630,1.56666,0.29236,0.29996
s04,4.58000,2,21.85892,10.01964,-20.67630,-30.03875,116.09250,304.18750,7.14882,0.23721,0.08886,0.27588,0.09113,146.66646,38.22786,288.97875,21.72174,0.92487,0.64790,0.19494,0.50898,1.89630,1.56666,0.29236,0.29996
s04,4.59000,2,21.65797,9.73446,-19.51020,-27.11360,116.91000,281.01500,6.99783,0.23253,0.08816,0.27465,0.08968,142.65569,37.80156,285.97573,21.25716,0.92871,0.65058,0.19526,0.51102,1.89630,1.56666,0.29236,0.29996
s04,4.60000,2,21.46872,9.47737,-18.33810,-24.41845,117.31000,258.28500,6.84971,0.22791,0.08742,0.27306,0.08823,138.77776,37.37708,282.71677,20.80656,0.93252,0.65326,0.19554,0.51304,1.89630,1.56666,0.29236,0.29996
s04,4.61000,2,21.29121,9.24609,-17.16400,-21.94790,117.33250,236.17750,6.70530,0.22337,0.08664,0.27117,0.08680,135.04509,36.95715,279.27604,20.37194,0.93630,0.65593,0.19579,0.51505,1.89630,1.56666,0.29236,0.29996
s04,4.62000,2,21.12544,9.03841,-15.99145,-19.69490,117.00500,214.84500,6.56536,0.21893,0.08585,0.26905,0.08540,131.46810,36.54455,275.72279,19.95516,0.94005,0.65859,0.19601,0.51705,1.89630,1.56666,0.29236,0.29996
s04,4.63000,2,20.97138,8.85220,-14.82390,-17.65100,116.36000,194.43250,6.43062,0.21463,0.08504,0.26675,0.08403,128.05573,36.14152,272.12191,19.55732,0.94377,0.66123,0.19620,0.51904,1.89630,1.56666,0.29236,0.29996
