frame,elbow_deg,msho_x,msho_y,msho_z,melb_x,melb_y,melb_z,mwri_x,mwri_y,mwri_z
66,18.95,-0.07131,1.33557,-0.10460,-0.11841,1.03367,-0.04886,-0.17295,0.85358,0.06858
67,19.04,-0.07131,1.33557,-0.10460,-0.11841,1.03368,-0.04880,-0.17291,0.85381,0.06900
68,19.12,-0.07131,1.33557,-0.10460,-0.11841,1.03369,-0.04876,-0.17288,0.85399,0.06932
69,19.18,-0.07131,1.33557,-0.10460,-0.11841,1.03369,-0.04876,-0.17286,0.85412,0.06953
70,19.22,-0.07131,1.33557,-0.10460,-0.11841,1.03368,-0.04879,-0.17284,0.85417,0.06959
71,19.24,-0.07131,1.33557,-0.10460,-0.11841,1.03366,-0.04888,-0.17283,0.85414,0.06950
72,19.23,-0.07131,1.33557,-0.10460,-0.11840,1.03362,-0.04902,-0.17283,0.85402,0.06924
73,19.20,-0.07131,1.33557,-0.10460,-0.11840,1.03357,-0.04922,-0.17283,0.85381,0.06879
74,19.14,-0.07131,1.33557,-0.10460,-0.11839,1.03350,-0.04949,-0.17284,0.85351,0.06815
75,19.07,-0.07131,1.33557,-0.10460,-0.11838,1.03341,-0.04982,-0.17285,0.85312,0.06734
76,18.98,-0.07131,1.33557,-0.10460,-0.11836,1.03330,-0.05023,-0.17287,0.85265,0.06635
77,18.88,-0.07131,1.33557,-0.10460,-0.11834,1.03318,-0.05071,-0.17289,0.85211,0.06520
78,18.77,-0.07131,1.33557,-0.10460,-0.11832,1.03304,-0.05126,-0.17290,0.85152,0.06392
79,18.66,-0.07131,1.33557,-0.10460,-0.11830,1.03288,-0.05187,-0.17291,0.85089,0.06253
80,18.56,-0.07131,1.33557,-0.10460,-0.11828,1.03271,-0.05253,-0.17292,0.85024,0.06106
81,18.47,-0.07131,1.33557,-0.10460,-0.11825,1.03254,-0.05322,-0.17292,0.84958,0.05956
82,18.39,-0.07131,1.33557,-0.10460,-0.11823,1.03236,-0.05395,-0.17292,0.84893,0.05806
83,18.32,-0.07131,1.33557,-0.10460,-0.11820,1.03218,-0.05467,-0.17291,0.84832,0.05661
84,18.28,-0.07131,1.33557,-0.10460,-0.11817,1.03201,-0.05539,-0.17289,0.84776,0.05524
85,18.26,-0.07131,1.33557,-0.10460,-0.11815,1.03184,-0.05608,-0.17286,0.84727,0.05400
86,18.27,-0.07131,1.33557,-0.10460,-0.11812,1.03169,-0.05672,-0.17283,0.84686,0.05294
87,18.31,-0.07131,1.33557,-0.10460,-0.11810,1.03156,-0.05728,-0.17278,0.84655,0.05209
88,18.37,-0.07131,1.33557,-0.10460,-0.11808,1.03145,-0.05777,-0.17273,0.84636,0.05149
89,18.48,-0.07131,1.33557,-0.10460,-0.11807,1.03136,-0.05815,-0.17268,0.84630,0.05119
90,18.63,-0.07131,1.33557,-0.10460,-0.11806,1.03130,-0.05842,-0.17261,0.84639,0.05123
91,18.83,-0.07131,1.33557,-0.10460,-0.11805,1.03126,-0.05857,-0.17253,0.84665,0.05163
92,19.09,-0.07131,1.33557,-0.10460,-0.11805,1.03126,-0.05860,-0.17243,0.84711,0.05245
93,19.42,-0.07131,1.33557,-0.10460,-0.11805,1.03128,-0.05852,-0.17231,0.84778,0.05371
94,19.85,-0.07131,1.33557,-0.10460,-0.11806,1.03132,-0.05832,-0.17216,0.84870,0.05544
95,20.38,-0.07131,1.33557,-0.10460,-0.11807,1.03139,-0.05803,-0.17198,0.84991,0.05769
96,21.04,-0.07131,1.33557,-0.10460,-0.11809,1.03147,-0.05766,-0.17175,0.85144,0.06048
97,21.85,-0.07131,1.33557,-0.10460,-0.11810,1.03157,-0.05723,-0.17146,0.85334,0.06383
98,22.83,-0.07131,1.33557,-0.10460,-0.11812,1.03168,-0.05675,-0.17110,0.85567,0.06776
99,23.99,-0.07131,1.33557,-0.10460,-0.11814,1.03180,-0.05626,-0.17067,0.85848,0.07228
100,25.37,-0.07131,1.33557,-0.10460,-0.11816,1.03192,-0.05577,-0.17014,0.86183,0.07737
101,26.96,-0.07131,1.33557,-0.10460,-0.11818,1.03203,-0.05530,-0.16952,0.86580,0.08301
102,28.79,-0.07131,1.33557,-0.10460,-0.11819,1.03213,-0.05487,-0.16878,0.87045,0.08915
103,30.85,-0.07131,1.33557,-0.10460,-0.11821,1.03223,-0.05449,-0.16793,0.87584,0.09573
104,33.16,-0.07131,1.33557,-0.10460,-0.11822,1.03231,-0.05417,-0.16696,0.88204,0.10267
105,35.69,-0.07131,1.33557,-0.10460,-0.11823,1.03237,-0.05391,-0.16587,0.88908,0.10985
106,38.45,-0.07131,1.33557,-0.10460,-0.11823,1.03242,-0.05372,-0.16465,0.89700,0.11714
107,41.40,-0.07131,1.33557,-0.10460,-0.11824,1.03245,-0.05358,-0.16333,0.90579,0.12442
108,44.52,-0.07131,1.33557,-0.10460,-0.11824,1.03247,-0.05349,-0.16191,0.91544,0.13153
109,47.78,-0.07131,1.33557,-0.10460,-0.11824,1.03249,-0.05343,-0.16040,0.92589,0.13833
110,51.15,-0.07131,1.33557,-0.10460,-0.11825,1.03250,-0.05339,-0.15884,0.93706,0.14469
111,54.60,-0.07131,1.33557,-0.10460,-0.11825,1.03251,-0.05334,-0.15723,0.94883,0.15049
112,58.07,-0.07131,1.33557,-0.10460,-0.11825,1.03253,-0.05327,-0.15560,0.96106,0.15564
113,61.55,-0.07131,1.33557,-0.10460,-0.11825,1.03255,-0.05316,-0.15398,0.97361,0.16007
114,64.98,-0.07131,1.33557,-0.10460,-0.11826,1.03260,-0.05300,-0.15238,0.98631,0.16376
115,68.33,-0.07131,1.33557,-0.10460,-0.11827,1.03266,-0.05276,-0.15084,0.99900,0.16670
116,71.58,-0.07131,1.33557,-0.10460,-0.11828,1.03274,-0.05244,-0.14936,1.01154,0.16892
117,74.71,-0.07131,1.33557,-0.10460,-0.11830,1.03284,-0.05203,-0.14795,1.02379,0.17048
118,77.68,-0.07131,1.33557,-0.10460,-0.11831,1.03297,-0.05152,-0.14664,1.03563,0.17144
119,80.51,-0.07131,1.33557,-0.10460,-0.11834,1.03312,-0.05092,-0.14541,1.04701,0.17187
120,83.17,-0.07131,1.33557,-0.10460,-0.11836,1.03330,-0.05023,-0.14427,1.05785,0.17186
121,85.67,-0.07131,1.33557,-0.10460,-0.11839,1.03350,-0.04947,-0.14322,1.06815,0.17148
122,88.03,-0.07131,1.33557,-0.10460,-0.11842,1.03373,-0.04864,-0.14225,1.07791,0.17078
123,90.25,-0.07131,1.33557,-0.10460,-0.11845,1.03396,-0.04775,-0.14135,1.08716,0.16982
124,92.35,-0.07131,1.33557,-0.10460,-0.11848,1.03422,-0.04683,-0.14052,1.09594,0.16862
125,94.36,-0.07131,1.33557,-0.10460,-0.11851,1.03448,-0.04589,-0.13975,1.10431,0.16721
126,96.30,-0.07131,1.33557,-0.10460,-0.11855,1.03474,-0.04494,-0.13901,1.11232,0.16558
127,98.18,-0.07131,1.33557,-0.10460,-0.11858,1.03501,-0.04400,-0.13832,1.12004,0.16372
128,100.02,-0.07131,1.33557,-0.10460,-0.11861,1.03528,-0.04309,-0.13766,1.12752,0.16164
129,101.86,-0.07131,1.33557,-0.10460,-0.11864,1.03553,-0.04221,-0.13702,1.13480,0.15930
130,103.68,-0.07131,1.33557,-0.10460,-0.11867,1.03578,-0.04138,-0.13640,1.14191,0.15669
131,105.52,-0.07131,1.33557,-0.10460,-0.11870,1.03601,-0.04060,-0.13580,1.14887,0.15380
132,107.36,-0.07131,1.33557,-0.10460,-0.11872,1.03623,-0.03987,-0.13522,1.15567,0.15063
133,109.21,-0.07131,1.33557,-0.10460,-0.11874,1.03644,-0.03919,-0.13467,1.16231,0.14719
134,111.07,-0.07131,1.33557,-0.10460,-0.11876,1.03663,-0.03857,-0.13414,1.16874,0.14350
135,112.90,-0.07131,1.33557,-0.10460,-0.11878,1.03681,-0.03801,-0.13363,1.17494,0.13960
136,114.71,-0.07131,1.33557,-0.10460,-0.11880,1.03697,-0.03749,-0.13316,1.18084,0.13555
137,116.47,-0.07131,1.33557,-0.10460,-0.11882,1.03712,-0.03702,-0.13273,1.18641,0.13142
138,118.15,-0.07131,1.33557,-0.10460,-0.11883,1.03726,-0.03659,-0.13233,1.19157,0.12728
139,119.74,-0.07131,1.33557,-0.10460,-0.11884,1.03738,-0.03621,-0.13198,1.19630,0.12322
140,121.21,-0.07131,1.33557,-0.10460,-0.11885,1.03749,-0.03587,-0.13167,1.20054,0.11935
141,122.54,-0.07131,1.33557,-0.10460,-0.11886,1.03758,-0.03558,-0.13141,1.20427,0.11574
142,123.72,-0.07131,1.33557,-0.10460,-0.11887,1.03766,-0.03534,-0.13119,1.20746,0.11249
143,124.71,-0.07131,1.33557,-0.10460,-0.11888,1.03772,-0.03516,-0.13101,1.21010,0.10966
144,125.53,-0.07131,1.33557,-0.10460,-0.11888,1.03776,-0.03503,-0.13088,1.21219,0.10731
145,126.15,-0.07131,1.33557,-0.10460,-0.11888,1.03778,-0.03497,-0.13078,1.21375,0.10548
146,126.59,-0.07131,1.33557,-0.10460,-0.11888,1.03778,-0.03497,-0.13071,1.21478,0.10416
147,126.85,-0.07131,1.33557,-0.10460,-0.11888,1.03775,-0.03504,-0.13067,1.21533,0.10336
148,126.94,-0.07131,1.33557,-0.10460,-0.11888,1.03771,-0.03518,-0.13066,1.21543,0.10304
149,126.88,-0.07131,1.33557,-0.10460,-0.11887,1.03764,-0.03538,-0.13068,1.21512,0.10316
150,126.70,-0.07131,1.33557,-0.10460,-0.11886,1.03756,-0.03563,-0.13071,1.21447,0.10363
151,126.41,-0.07131,1.33557,-0.10460,-0.11885,1.03747,-0.03593,-0.13077,1.21353,0.10440
152,126.05,-0.07131,1.33557,-0.10460,-0.11884,1.03736,-0.03626,-0.13083,1.21237,0.10537
153,125.64,-0.07131,1.33557,-0.10460,-0.11883,1.03725,-0.03661,-0.13091,1.21107,0.10647
154,125.20,-0.07131,1.33557,-0.10460,-0.11882,1.03713,-0.03697,-0.13099,1.20970,0.10762
155,124.78,-0.07131,1.33557,-0.10460,-0.11880,1.03702,-0.03733,-0.13108,1.20833,0.10875
156,124.38,-0.07131,1.33557,-0.10460,-0.11879,1.03692,-0.03765,-0.13115,1.20705,0.10979
157,124.02,-0.07131,1.33557,-0.10460,-0.11878,1.03683,-0.03794,-0.13122,1.20591,0.11071
158,123.73,-0.07131,1.33557,-0.10460,-0.11878,1.03675,-0.03819,-0.13128,1.20496,0.11145
159,123.52,-0.07131,1.33557,-0.10460,-0.11877,1.03669,-0.03838,-0.13133,1.20424,0.11199
160,123.38,-0.07131,1.33557,-0.10460,-0.11877,1.03665,-0.03850,-0.13136,1.20378,0.11233
161,123.33,-0.07131,1.33557,-0.10460,-0.11876,1.03663,-0.03857,-0.13137,1.20358,0.11246
162,123.35,-0.07131,1.33557,-0.10460,-0.11876,1.03663,-0.03858,-0.13136,1.20364,0.11238
163,123.45,-0.07131,1.33557,-0.10460,-0.11877,1.03665,-0.03853,-0.13134,1.20394,0.11212
164,123.62,-0.07131,1.33557,-0.10460,-0.11877,1.03668,-0.03843,-0.13131,1.20445,0.11169
165,123.83,-0.07131,1.33557,-0.10460,-0.11877,1.03672,-0.03830,-0.13127,1.20512,0.11112
166,124.09,-0.07131,1.33557,-0.10460,-0.11878,1.03677,-0.03814,-0.13122,1.20590,0.11046
167,124.36,-0.07131,1.33557,-0.10460,-0.11878,1.03682,-0.03796,-0.13117,1.20674,0.10974
168,124.63,-0.07131,1.33557,-0.10460,-0.11879,1.03688,-0.03778,-0.13111,1.20759,0.10900
169,124.90,-0.07131,1.33557,-0.10460,-0.11880,1.03694,-0.03760,-0.13106,1.20839,0.10831
170,125.12,-0.07131,1.33557,-0.10460,-0.11880,1.03699,-0.03743,-0.13102,1.20910,0.10770
171,125.31,-0.07131,1.33557,-0.10460,-0.11881,1.03703,-0.03729,-0.13099,1.20968,0.10721
172,125.43,-0.07131,1.33557,-0.10460,-0.11881,1.03707,-0.03717,-0.13096,1.21008,0.10690
173,125.48,-0.07131,1.33557,-0.10460,-0.11881,1.03710,-0.03707,-0.13095,1.21028,0.10679
174,125.44,-0.07131,1.33557,-0.10460,-0.11882,1.03712,-0.03701,-0.13096,1.21025,0.10692
175,125.31,-0.07131,1.33557,-0.10460,-0.11882,1.03713,-0.03697,-0.13098,1.20996,0.10731
176,125.09,-0.07131,1.33557,-0.10460,-0.11882,1.03714,-0.03696,-0.13101,1.20942,0.10797
177,124.76,-0.07131,1.33557,-0.10460,-0.11882,1.03713,-0.03697,-0.13107,1.20861,0.10891
178,124.34,-0.07131,1.33557,-0.10460,-0.11882,1.03712,-0.03701,-0.13114,1.20753,0.11012
179,123.82,-0.07131,1.33557,-0.10460,-0.11881,1.03711,-0.03706,-0.13123,1.20618,0.11160
180,123.21,-0.07131,1.33557,-0.10460,-0.11881,1.03708,-0.03714,-0.13134,1.20456,0.11331
181,122.51,-0.07131,1.33557,-0.10460,-0.11881,1.03705,-0.03723,-0.13147,1.20269,0.11524
182,121.74,-0.07131,1.33557,-0.10460,-0.11880,1.03702,-0.03734,-0.13162,1.20057,0.11736
183,120.89,-0.07131,1.33557,-0.10460,-0.11880,1.03698,-0.03747,-0.13179,1.19821,0.11963
184,119.99,-0.07131,1.33557,-0.10460,-0.11880,1.03693,-0.03762,-0.13198,1.19564,0.12202
185,119.03,-0.07131,1.33557,-0.10460,-0.11879,1.03687,-0.03781,-0.13218,1.19286,0.12448
186,118.04,-0.07131,1.33557,-0.10460,-0.11878,1.03680,-0.03802,-0.13241,1.18989,0.12698
187,117.02,-0.07131,1.33557,-0.10460,-0.11877,1.03673,-0.03827,-0.13264,1.18676,0.12949
188,115.97,-0.07131,1.33557,-0.10460,-0.11876,1.03663,-0.03857,-0.13289,1.18347,0.13198
189,114.92,-0.07131,1.33557,-0.10460,-0.11875,1.03653,-0.03890,-0.13316,1.18006,0.13442
190,113.85,-0.07131,1.33557,-0.10460,-0.11874,1.03641,-0.03929,-0.13343,1.17652,0.13678
191,112.79,-0.07131,1.33557,-0.10460,-0.11873,1.03628,-0.03972,-0.13372,1.17288,0.13905
192,111.73,-0.07131,1.33557,-0.10460,-0.11871,1.03613,-0.04020,-0.13401,1.16915,0.14122
193,110.67,-0.07131,1.33557,-0.10460,-0.11869,1.03597,-0.04073,-0.13431,1.16534,0.14328
194,109.63,-0.07131,1.33557,-0.10460,-0.11867,1.03580,-0.04131,-0.13462,1.16145,0.14522
195,108.59,-0.07131,1.33557,-0.10460,-0.11865,1.03562,-0.04192,-0.13493,1.15751,0.14705
196,107.56,-0.07131,1.33557,-0.10460,-0.11863,1.03543,-0.04257,-0.13525,1.15350,0.14877
197,106.53,-0.07131,1.33557,-0.10460,-0.11861,1.03523,-0.04326,-0.13558,1.14943,0.15038
198,105.51,-0.07131,1.33557,-0.10460,-0.11858,1.03502,-0.04396,-0.13591,1.14531,0.15188
199,104.49,-0.07131,1.33557,-0.10460,-0.11856,1.03482,-0.04469,-0.13624,1.14114,0.15329
200,103.47,-0.07131,1.33557,-0.10460,-0.11853,1.03461,-0.04543,-0.13659,1.13692,0.15461
201,102.45,-0.07131,1.33557,-0.10460,-0.11850,1.03440,-0.04617,-0.13693,1.13264,0.15584
202,101.43,-0.07131,1.33557,-0.10460,-0.11848,1.03419,-0.04691,-0.13729,1.12832,0.15700
203,100.40,-0.07131,1.33557,-0.10460,-0.11845,1.03399,-0.04766,-0.13765,1.12394,0.15808
204,99.36,-0.07131,1.33557,-0.10460,-0.11843,1.03379,-0.04839,-0.13803,1.11951,0.15909
205,98.32,-0.07131,1.33557,-0.10460,-0.11840,1.03360,-0.04912,-0.13840,1.11503,0.16002
206,97.26,-0.07131,1.33557,-0.10460,-0.11837,1.03341,-0.04983,-0.13879,1.11049,0.16089
207,96.20,-0.07131,1.33557,-0.10460,-0.11835,1.03322,-0.05054,-0.13919,1.10591,0.16168
208,95.13,-0.07131,1.33557,-0.10460,-0.11832,1.03305,-0.05123,-0.13959,1.10128,0.16240
209,94.05,-0.07131,1.33557,-0.10460,-0.11830,1.03287,-0.05190,-0.14000,1.09661,0.16304
210,92.96,-0.07131,1.33557,-0.10460,-0.11828,1.03270,-0.05257,-0.14042,1.09190,0.16359
211,91.87,-0.07131,1.33557,-0.10460,-0.11825,1.03254,-0.05322,-0.14085,1.08716,0.16407
212,90.77,-0.07131,1.33557,-0.10460,-0.11823,1.03238,-0.05386,-0.14128,1.08241,0.16446
213,89.67,-0.07131,1.33557,-0.10460,-0.11821,1.03223,-0.05449,-0.14172,1.07765,0.16476
214,88.58,-0.07131,1.33557,-0.10460,-0.11818,1.03208,-0.05510,-0.14216,1.07289,0.16497
215,87.49,-0.07131,1.33557,-0.10460,-0.11816,1.03194,-0.05569,-0.14260,1.06815,0.16510
216,86.40,-0.07131,1.33557,-0.10460,-0.11814,1.03180,-0.05627,-0.14304,1.06344,0.16514
217,85.32,-0.07131,1.33557,-0.10460,-0.11812,1.03167,-0.05683,-0.14349,1.05877,0.16510
218,84.25,-0.07131,1.33557,-0.10460,-0.11810,1.03154,-0.05736,-0.14393,1.05414,0.16498
219,83.19,-0.07131,1.33557,-0.10460,-0.11808,1.03142,-0.05788,-0.14437,1.04957,0.16479
220,82.14,-0.07131,1.33557,-0.10460,-0.11806,1.03131,-0.05837,-0.14482,1.04505,0.16453
221,81.09,-0.07131,1.33557,-0.10460,-0.11804,1.03121,-0.05882,-0.14526,1.04059,0.16421
222,80.05,-0.07131,1.33557,-0.10460,-0.11803,1.03111,-0.05925,-0.14570,1.03618,0.16383
223,79.02,-0.07131,1.33557,-0.10460,-0.11801,1.03102,-0.05965,-0.14615,1.03183,0.16339
224,77.99,-0.07131,1.33557,-0.10460,-0.11800,1.03094,-0.06001,-0.14659,1.02753,0.16292
225,76.96,-0.07131,1.33557,-0.10460,-0.11799,1.03087,-0.06033,-0.14704,1.02328,0.16239
226,75.93,-0.07131,1.33557,-0.10460,-0.11797,1.03081,-0.06061,-0.14749,1.01908,0.16183
227,74.89,-0.07131,1.33557,-0.10460,-0.11797,1.03075,-0.06086,-0.14794,1.01491,0.16123
228,73.85,-0.07131,1.33557,-0.10460,-0.11796,1.03071,-0.06107,-0.14840,1.01078,0.16059
229,72.81,-0.07131,1.33557,-0.10460,-0.11795,1.03067,-0.06123,-0.14886,1.00667,0.15991
230,71.76,-0.07131,1.33557,-0.10460,-0.11795,1.03064,-0.06136,-0.14932,1.00258,0.15919
231,70.69,-0.07131,1.33557,-0.10460,-0.11794,1.03062,-0.06146,-0.14980,0.99850,0.15843
232,69.62,-0.07131,1.33557,-0.10460,-0.11794,1.03061,-0.06152,-0.15028,0.99442,0.15762
233,68.52,-0.07131,1.33557,-0.10460,-0.11794,1.03060,-0.06155,-0.15077,0.99032,0.15676
234,67.41,-0.07131,1.33557,-0.10460,-0.11794,1.03060,-0.06156,-0.15127,0.98620,0.15582
235,66.28,-0.07131,1.33557,-0.10460,-0.11794,1.03060,-0.06154,-0.15178,0.98205,0.15482
236,65.13,-0.07131,1.33557,-0.10460,-0.11794,1.03061,-0.06151,-0.15231,0.97785,0.15372
237,63.95,-0.07131,1.33557,-0.10460,-0.11794,1.03062,-0.06148,-0.15284,0.97360,0.15253
238,62.75,-0.07131,1.33557,-0.10460,-0.11794,1.03063,-0.06145,-0.15339,0.96929,0.15122
239,61.53,-0.07131,1.33557,-0.10460,-0.11794,1.03063,-0.06142,-0.15395,0.96492,0.14977
240,60.29,-0.07131,1.33557,-0.10460,-0.11794,1.03063,-0.06142,-0.15452,0.96050,0.14819
241,59.04,-0.07131,1.33557,-0.10460,-0.11794,1.03063,-0.06144,-0.15510,0.95605,0.14646
242,57.78,-0.07131,1.33557,-0.10460,-0.11794,1.03061,-0.06151,-0.15567,0.95157,0.14457
243,56.52,-0.07131,1.33557,-0.10460,-0.11794,1.03059,-0.06161,-0.15625,0.94710,0.14253
244,55.27,-0.07131,1.33557,-0.10460,-0.11793,1.03056,-0.06177,-0.15682,0.94265,0.14033
245,54.05,-0.07131,1.33557,-0.10460,-0.11792,1.03051,-0.06198,-0.15738,0.93827,0.13800
246,52.85,-0.07131,1.33557,-0.10460,-0.11791,1.03045,-0.06225,-0.15793,0.93398,0.13554
