time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
-0.00000,3.98342,0.01001,0.01003,0.01003,0.13362,0.06335,0.19058,0.05590,0.01323,7.68505,4.72816,4.40496,73.49180,26.83439,186.12632,12.54619,1,0.00000
0.01000,3.97929,0.01001,0.01003,0.01003,0.13351,0.06326,0.19038,0.05585,0.01321,7.68442,4.72827,4.40507,73.43594,26.79643,185.93995,12.53517,1,0.00000
0.02000,3.97491,0.01001,0.01003,0.01003,0.13339,0.06317,0.19018,0.05580,0.01320,7.68354,4.72845,4.40525,73.37786,26.75621,185.74173,12.52344,1,0.00000
0.03000,3.97010,0.01001,0.01003,0.01003,0.13326,0.06307,0.18996,0.05574,0.01319,7.68238,4.72871,4.40549,73.31440,26.71268,185.52339,12.51048,1,0.00000
0.04000,3.96477,0.01001,0.01003,0.01003,0.13311,0.06296,0.18972,0.05568,0.01317,7.68094,4.72901,4.40579,73.24391,26.66539,185.28067,12.49602,1,0.00000
0.05000,3.95892,0.01001,0.01003,0.01003,0.13295,0.06285,0.18945,0.05561,0.01315,7.67918,4.72936,4.40611,73.16649,26.61444,185.01375,12.48007,1,0.00000
0.06000,3.95265,0.01001,0.01003,0.01003,0.13278,0.06273,0.18916,0.05553,0.01313,7.67709,4.72971,4.40645,73.08371,26.56052,184.72675,12.46291,1,0.00000
0.07000,3.94613,0.01001,0.01003,0.01003,0.13260,0.06260,0.18886,0.05545,0.01311,7.67466,4.73006,4.40678,72.99857,26.50435,184.42776,12.44427,1,0.00000
0.08000,3.93957,0.01001,0.01003,0.01003,0.13243,0.06248,0.18855,0.05537,0.01309,7.67187,4.73037,4.40709,72.91371,26.44814,184.12312,12.42657,1,0.00000
0.09000,3.93318,0.01001,0.01003,0.01003,0.13225,0.06235,0.18824,0.05529,0.01307,7.66874,4.73064,4.40734,72.83329,26.39252,183.82458,12.40884,1,0.00000
0.10000,3.92717,0.01001,0.01003,0.01003,0.13209,0.06224,0.18796,0.05522,0.01305,7.66527,4.73084,4.40754,72.76052,26.33903,183.54080,12.39210,1,0.00000
0.11000,3.92174,0.01001,0.01003,0.01003,0.13195,0.06213,0.18769,0.05515,0.01303,7.66147,4.73096,4.40767,72.69835,26.28888,183.28006,12.37687,1,0.00000
0.12000,3.91703,0.01001,0.01003,0.01003,0.13183,0.06203,0.18745,0.05509,0.01301,7.65738,4.73100,4.40771,72.64913,26.24305,183.04926,12.36359,1,0.00000
0.13000,3.91317,0.01001,0.01003,0.01003,0.13174,0.06194,0.18725,0.05504,0.01300,7.65304,4.73094,4.40766,72.61453,26.20231,182.85370,12.35255,1,0.00000
0.14000,3.91022,0.01001,0.01003,0.01003,0.13167,0.06187,0.18708,0.05500,0.01299,7.64846,4.73077,4.40752,72.59560,26.16716,182.69713,12.34395,1,0.00000
0.15000,3.90823,0.01001,0.01003,0.01003,0.13163,0.06181,0.18696,0.05497,0.01298,7.64371,4.73051,4.40729,72.59279,26.13795,182.58185,12.33791,1,0.00000
0.16000,3.90721,0.01001,0.01003,0.01003,0.13162,0.06176,0.18687,0.05496,0.01297,7.63880,4.73013,4.40695,72.60607,26.11481,182.50897,12.33447,1,0.00000
0.17000,3.90716,0.01001,0.01003,0.01003,0.13164,0.06172,0.18683,0.05495,0.01297,7.63380,4.72965,4.40650,72.63502,26.09774,182.47866,12.33358,1,0.00000
0.18000,3.90805,0.01001,0.01003,0.01003,0.13169,0.06170,0.18683,0.05495,0.01297,7.62874,4.72905,4.40596,72.67897,26.08665,182.49036,12.33518,1,0.00000
0.19000,3.90985,0.01001,0.01003,0.01003,0.13176,0.06170,0.18687,0.05497,0.01297,7.62366,4.72835,4.40531,72.73706,26.08136,182.54307,12.33915,1,0.00000
0.20000,3.91251,0.01001,0.01003,0.01003,0.13186,0.06170,0.18695,0.05499,0.01298,7.61860,4.72753,4.40456,72.80830,26.08165,182.63543,12.34537,1,0.00000
0.21000,3.91599,0.01001,0.01003,0.01003,0.13198,0.06172,0.18707,0.05503,0.01298,7.61361,4.72664,4.40373,72.89168,26.08727,182.76595,12.35370,1,0.00000
0.22000,3.92023,0.01001,0.01003,0.01003,0.13210,0.06173,0.18722,0.05507,0.01299,7.60872,4.72613,4.40326,72.97924,26.09369,182.94458,12.36414,1,0.00000
0.23000,3.92518,0.01001,0.01003,0.01003,0.13225,0.06176,0.18740,0.05511,0.01300,7.60397,4.72556,4.40272,73.07664,26.10474,183.15817,12.37640,1,0.00000
0.24000,3.93080,0.01001,0.01003,0.01003,0.13241,0.06180,0.18761,0.05517,0.01301,7.59939,4.72494,4.40214,73.18253,26.11995,183.40516,12.39032,1,0.00000
0.25000,3.93701,0.01001,0.01003,0.01003,0.13259,0.06184,0.18786,0.05522,0.01303,7.59502,4.72427,4.40152,73.29606,26.13879,183.68395,12.40536,1,0.00000
0.26000,3.94376,0.01001,0.01003,0.01003,0.13279,0.06189,0.18813,0.05529,0.01304,7.59090,4.72357,4.40085,73.41869,26.16106,183.98881,12.42199,1,0.00000
0.27000,3.95099,0.01001,0.01003,0.01003,0.13300,0.06194,0.18841,0.05536,0.01306,7.58897,4.72282,4.40015,73.56443,26.18485,184.30879,12.43904,1,0.00000
0.28000,3.95863,0.01001,0.01003,0.01003,0.13323,0.06200,0.18872,0.05543,0.01308,7.58720,4.72206,4.39942,73.71266,26.21197,184.65183,12.45784,1,0.00000
0.29000,3.96660,0.01001,0.01003,0.01003,0.13346,0.06207,0.18905,0.05551,0.01310,7.58560,4.72127,4.39867,73.86262,26.24125,185.01675,12.47675,1,0.00000
0.30000,3.97482,0.01001,0.01003,0.01003,0.13370,0.06214,0.18940,0.05559,0.01312,7.58419,4.72047,4.39791,74.01267,26.27265,185.39896,12.49629,1,0.00000
0.31000,3.98319,0.01001,0.01003,0.01003,0.13394,0.06221,0.18976,0.05567,0.01314,7.58296,4.71968,4.39715,74.16137,26.30570,185.79458,12.51621,1,0.00000
0.32000,3.99164,0.01001,0.01003,0.01003,0.13418,0.06229,0.19014,0.05575,0.01316,7.58192,4.71890,4.39639,74.30727,26.33989,186.19934,12.53628,1,0.00000
0.33000,4.00006,0.01001,0.01003,0.01003,0.13441,0.06236,0.19052,0.05583,0.01318,7.58108,4.71813,4.39565,74.44885,26.37468,186.60871,12.55625,1,0.00000
0.34000,4.00834,0.01001,0.01003,0.01003,0.13464,0.06244,0.19091,0.05591,0.01321,7.58044,4.71739,4.39494,74.58460,26.40950,187.01789,12.57584,1,0.00000
0.35000,4.01639,0.01001,0.01003,0.01003,0.13487,0.06252,0.19129,0.05599,0.01323,7.58000,4.71669,4.39426,74.71300,26.44378,187.42187,12.59479,1,0.00000
0.36000,4.02410,0.01001,0.01003,0.01003,0.13507,0.06259,0.19167,0.05607,0.01326,7.57974,4.71604,4.39361,74.83210,26.47752,187.81397,12.61395,1,0.00000
0.37000,4.03136,0.01001,0.01003,0.01003,0.13527,0.06266,0.19204,0.05615,0.01328,7.57967,4.71544,4.39302,74.94134,26.50890,188.19225,12.63079,1,0.00000
0.38000,4.03807,0.01001,0.01003,0.01003,0.13545,0.06272,0.19239,0.05621,0.01330,7.57977,4.71490,4.39248,75.03891,26.53794,188.55006,12.64618,1,0.00000
0.39000,4.04414,0.01001,0.01003,0.01003,0.13561,0.06278,0.19272,0.05627,0.01332,7.58004,4.71442,4.39200,75.12355,26.56406,188.88251,12.65988,1,0.00000
0.40000,4.04947,0.01001,0.01003,0.01003,0.13575,0.06283,0.19302,0.05633,0.01334,7.58046,4.71401,4.39158,75.19414,26.58674,189.18504,12.67164,1,0.00000
0.41000,4.05399,0.01001,0.01003,0.01003,0.13586,0.06288,0.19330,0.05637,0.01336,7.58101,4.71367,4.39123,75.24973,26.60545,189.45349,12.68126,1,0.00000
0.42000,4.05763,0.01001,0.01003,0.01003,0.13595,0.06291,0.19354,0.05640,0.01338,7.58168,4.71340,4.39094,75.28959,26.61977,189.68417,12.68856,1,0.00000
0.43000,4.06033,0.01001,0.01003,0.01003,0.13601,0.06293,0.19374,0.05643,0.01339,7.58244,4.71320,4.39072,75.31320,26.62931,189.87405,12.69339,1,0.00000
0.44000,4.06206,0.01001,0.01003,0.01003,0.13604,0.06294,0.19391,0.05644,0.01340,7.58329,4.71307,4.39056,75.32028,26.63378,190.02078,12.69564,1,0.00000
0.45000,4.06279,0.01001,0.01003,0.01003,0.13605,0.06294,0.19403,0.05645,0.01341,7.58418,4.71300,4.39045,75.31084,26.63297,190.12279,12.69525,1,0.00000
0.46000,4.06252,0.01001,0.01003,0.01003,0.13603,0.06293,0.19411,0.05644,0.01342,7.58511,4.71298,4.39041,75.28518,26.62677,190.17936,12.69222,1,0.00000
