time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
-0.00000,6.45399,0.01001,0.01002,0.01002,0.22068,0.09226,0.21409,0.09252,0.01519,7.53224,5.09168,4.77218,127.17778,38.71927,207.97800,20.98664,1,0.00000
0.01000,6.44333,0.01001,0.01002,0.01002,0.22032,0.09214,0.21302,0.09239,0.01512,7.53012,5.09391,4.77459,126.99664,38.67071,206.95607,20.96146,1,0.00000
0.02000,6.43239,0.01001,0.01002,0.01002,0.21995,0.09199,0.21195,0.09222,0.01504,7.52717,5.09567,4.77657,126.81619,38.61287,205.93852,20.93074,1,0.00000
0.03000,6.42098,0.01001,0.01002,0.01002,0.21955,0.09183,0.21084,0.09206,0.01497,7.52339,5.09670,4.77786,126.62355,38.55361,204.90522,20.90254,1,0.00000
0.04000,6.40903,0.01001,0.01002,0.01002,0.21911,0.09166,0.20972,0.09191,0.01490,7.51879,5.09703,4.77848,126.41822,38.49144,203.85932,20.87535,1,0.00000
0.05000,6.39659,0.01001,0.01002,0.01002,0.21865,0.09147,0.20859,0.09172,0.01482,7.51333,5.09677,4.77855,126.20899,38.41962,202.81767,20.84309,1,0.00000
0.06000,6.38382,0.01001,0.01002,0.01002,0.21818,0.09125,0.20746,0.09153,0.01474,7.50703,5.09584,4.77799,125.99506,38.34258,201.78172,20.80938,1,0.00000
0.07000,6.37097,0.01001,0.01002,0.01002,0.21770,0.09102,0.20634,0.09130,0.01466,7.49989,5.09436,4.77692,125.78598,38.25725,200.77061,20.77042,1,0.00000
0.08000,6.35835,0.01001,0.01002,0.01002,0.21724,0.09076,0.20526,0.09103,0.01454,7.49192,5.09230,4.77535,125.59309,38.16277,199.80319,20.72176,1,0.00000
0.09000,6.34626,0.01001,0.01002,0.01002,0.21676,0.09052,0.20418,0.09082,0.01447,7.48317,5.08930,4.77283,125.39620,38.07958,198.84971,20.68864,1,0.00000
0.10000,6.33500,0.01001,0.01002,0.01002,0.21630,0.09028,0.20315,0.09062,0.01439,7.47366,5.08562,4.76965,125.21626,37.99803,197.94661,20.65760,1,0.00000
0.11000,6.32485,0.01001,0.01002,0.01002,0.21584,0.09009,0.20214,0.09051,0.01437,7.46347,5.08092,4.76544,125.03840,37.93488,197.07259,20.64705,1,0.00000
0.12000,6.31602,0.01001,0.01002,0.01002,0.21544,0.08986,0.20122,0.09033,0.01430,7.45264,5.07593,4.76103,124.90606,37.86149,196.29859,20.62261,1,0.00000
0.13000,6.30869,0.01001,0.01002,0.01003,0.21513,0.08962,0.20041,0.09009,0.01419,7.44125,5.07074,4.75646,124.82260,37.77878,195.63157,20.58457,1,0.00000
0.14000,6.30295,0.01001,0.01002,0.01003,0.21482,0.08942,0.19965,0.08994,0.01413,7.42939,5.06463,4.75096,124.74994,37.71806,195.01323,20.56866,1,0.00000
0.15000,6.29887,0.01001,0.01002,0.01003,0.21457,0.08924,0.19896,0.08982,0.01408,7.41714,5.05803,4.74497,124.70896,37.66477,194.47811,20.55742,1,0.00000
0.16000,6.29646,0.01001,0.01002,0.01003,0.21437,0.08907,0.19836,0.08971,0.01403,7.40457,5.05099,4.73855,124.69975,37.61928,194.02781,20.55092,1,0.00000
0.17000,6.29571,0.01001,0.01002,0.01002,0.21419,0.08896,0.19782,0.08970,0.01403,7.39180,5.04319,4.73136,124.70136,37.59710,193.63192,20.56643,1,0.00000
0.18000,6.29656,0.01001,0.01002,0.01003,0.21412,0.08880,0.19742,0.08956,0.01395,7.37889,5.03580,4.72464,124.77382,37.55225,193.38212,20.55185,1,0.00000
0.19000,6.29895,0.01001,0.01002,0.01003,0.21407,0.08869,0.19707,0.08951,0.01391,7.36593,5.02777,4.71725,124.85463,37.53060,193.18472,20.55899,1,0.00000
0.20000,6.30279,0.01001,0.01002,0.01003,0.21408,0.08860,0.19681,0.08948,0.01389,7.35302,5.01954,4.70964,124.96247,37.51667,193.06862,20.57028,1,0.00000
0.21000,6.30801,0.01001,0.01002,0.01003,0.21412,0.08853,0.19663,0.08947,0.01387,7.34023,5.01116,4.70187,125.09555,37.51024,193.03157,20.58549,1,0.00000
0.22000,6.31452,0.01001,0.01002,0.01003,0.21421,0.08847,0.19653,0.08948,0.01385,7.32764,5.00268,4.69401,125.25204,37.51107,193.07107,20.60436,1,0.00000
0.23000,6.32222,0.01001,0.01002,0.01003,0.21435,0.08844,0.19651,0.08951,0.01384,7.31532,4.99418,4.68609,125.43013,37.51889,193.18447,20.62665,1,0.00000
0.24000,6.33105,0.01001,0.01002,0.01003,0.21453,0.08842,0.19656,0.08954,0.01383,7.30459,4.98570,4.67817,125.63793,37.53161,193.36126,20.65129,1,0.00000
0.25000,6.34091,0.01001,0.01002,0.01003,0.21469,0.08830,0.19656,0.08955,0.01382,7.29888,4.98090,4.67369,125.91629,37.51862,193.59606,20.68020,1,0.00000
0.26000,6.35172,0.01001,0.01002,0.01003,0.21486,0.08821,0.19663,0.08957,0.01380,7.29349,4.97672,4.66976,126.19538,37.52144,193.90453,20.71277,1,0.00000
0.27000,6.36342,0.01001,0.01002,0.01003,0.21508,0.08815,0.19677,0.08961,0.01380,7.28844,4.97260,4.66586,126.48701,37.53159,194.27622,20.74759,1,0.00000
0.28000,6.37593,0.01001,0.01002,0.01003,0.21533,0.08810,0.19698,0.08966,0.01380,7.28376,4.96854,4.66202,126.78939,37.54888,194.70797,20.78446,1,0.00000
0.29000,6.38917,0.01001,0.01002,0.01003,0.21561,0.08808,0.19727,0.08973,0.01380,7.27946,4.96458,4.65825,127.10068,37.57315,195.19648,20.82319,1,0.00000
0.30000,6.40307,0.01001,0.01002,0.01003,0.21593,0.08808,0.19762,0.08981,0.01381,7.27556,4.96074,4.65458,127.41931,37.60412,195.73817,20.86359,1,0.00000
0.31000,6.41756,0.01001,0.01002,0.01003,0.21628,0.08809,0.19804,0.08991,0.01382,7.27209,4.95705,4.65102,127.74351,37.64160,196.32934,20.90547,1,0.00000
0.32000,6.43255,0.01001,0.01002,0.01003,0.21665,0.08814,0.19852,0.09003,0.01384,7.26904,4.95352,4.64762,128.07155,37.68531,196.96600,20.94864,1,0.00000
0.33000,6.44799,0.01001,0.01002,0.01003,0.21705,0.08820,0.19906,0.09015,0.01387,7.26643,4.95017,4.64437,128.40172,37.73497,197.64394,20.99291,1,0.00000
0.34000,6.46377,0.01001,0.01002,0.01003,0.21748,0.08828,0.19965,0.09029,0.01390,7.26428,4.94703,4.64129,128.73227,37.79024,198.35868,21.03805,1,0.00000
0.35000,6.47981,0.01001,0.01002,0.01003,0.21792,0.08838,0.20029,0.09045,0.01393,7.26257,4.94410,4.63842,129.06141,37.85077,199.10546,21.08385,1,0.00000
0.36000,6.49603,0.01001,0.01002,0.01003,0.21838,0.08850,0.20097,0.09061,0.01397,7.26132,4.94140,4.63575,129.38734,37.91615,199.87926,21.13008,1,0.00000
0.37000,6.51232,0.01001,0.01002,0.01003,0.21886,0.08863,0.20170,0.09079,0.01401,7.26053,4.93896,4.63332,129.70817,37.98593,200.67476,21.17647,1,0.00000
0.38000,6.52859,0.01001,0.01002,0.01003,0.21935,0.08879,0.20246,0.09097,0.01406,7.26018,4.93677,4.63111,130.02198,38.05963,201.48635,21.22279,1,0.00000
0.39000,6.54474,0.01001,0.01002,0.01003,0.21984,0.08895,0.20324,0.09116,0.01410,7.26028,4.93485,4.62916,130.32683,38.13669,202.30827,21.26870,1,0.00000
0.40000,6.56064,0.01001,0.01002,0.01003,0.22035,0.08914,0.20405,0.09136,0.01415,7.26082,4.93321,4.62746,130.62077,38.21651,203.13435,21.31394,1,0.00000
0.41000,6.57619,0.01001,0.01002,0.01003,0.22085,0.08933,0.20488,0.09156,0.01421,7.26178,4.93185,4.62603,130.90160,38.29850,203.95839,21.35816,1,0.00000
0.42000,6.59127,0.01001,0.01002,0.01003,0.22135,0.08953,0.20571,0.09176,0.01426,7.26315,4.93078,4.62486,131.16731,38.38196,204.77390,21.40104,1,0.00000
0.43000,6.60575,0.01001,0.01002,0.01003,0.22184,0.08974,0.20655,0.09197,0.01432,7.26491,4.93000,4.62397,131.41584,38.46618,205.57431,21.44224,1,0.00000
0.44000,6.61950,0.01001,0.01002,0.01003,0.22231,0.08996,0.20738,0.09217,0.01438,7.26705,4.92951,4.62334,131.64513,38.55039,206.35302,21.48140,1,0.00000
0.45000,6.63242,0.01001,0.01002,0.01003,0.22278,0.09018,0.20820,0.09237,0.01444,7.26953,4.92930,4.62299,131.85325,38.63379,207.10344,21.51819,1,0.00000
0.46000,6.64437,0.01001,0.01002,0.01003,0.22322,0.09040,0.20901,0.09257,0.01449,7.27233,4.92936,4.62290,132.03825,38.71562,207.81925,21.55223,1,0.00000
0.47000,6.65524,0.01001,0.01002,0.01003,0.22363,0.09063,0.20978,0.09276,0.01455,7.27542,4.92970,4.62307,132.19847,38.79508,208.49430,21.58320,1,0.00000
0.48000,6.66493,0.01001,0.01002,0.01003,0.22402,0.09085,0.21053,0.09294,0.01461,7.27878,4.93030,4.62349,132.33242,38.87137,209.12284,21.61079,1,0.00000
0.49000,6.67335,0.01001,0.01002,0.01003,0.22437,0.09106,0.21124,0.09311,0.01466,7.28236,4.93114,4.62414,132.43889,38.94377,209.69968,21.63474,1,0.00000
0.50000,6.68042,0.01001,0.01002,0.01003,0.22469,0.09127,0.21190,0.09327,0.01471,7.28614,4.93222,4.62502,132.51702,39.01159,210.22027,21.65482,1,0.00000
0.51000,6.68608,0.01001,0.01002,0.01003,0.22497,0.09147,0.21251,0.09341,0.01476,7.29007,4.93351,4.62611,132.56634,39.07423,210.68080,21.67086,1,0.00000
0.52000,6.69031,0.01001,0.01002,0.01002,0.22521,0.09166,0.21307,0.09354,0.01481,7.29412,4.93501,4.62740,132.58675,39.13118,211.07843,21.68274,1,0.00000
0.53000,6.69308,0.01001,0.01002,0.01002,0.22541,0.09184,0.21357,0.09366,0.01485,7.29826,4.93668,4.62887,132.57868,39.18204,211.41121,21.69043,1,0.00000
0.54000,6.69442,0.01001,0.01002,0.01002,0.22552,0.09205,0.21397,0.09384,0.01494,7.30244,4.93813,4.63008,132.52214,39.24479,211.64320,21.71231,1,0.00000
0.55000,6.69437,0.01001,0.01002,0.01002,0.22564,0.09220,0.21435,0.09392,0.01498,7.30663,4.94011,4.63185,132.46046,39.28260,211.84488,21.71172,1,0.00000
0.56000,6.69300,0.01001,0.01002,0.01002,0.22571,0.09233,0.21466,0.09399,0.01501,7.31080,4.94220,4.63374,132.37431,39.31403,211.98194,21.70739,1,0.00000
0.57000,6.69040,0.01001,0.01002,0.01002,0.22574,0.09245,0.21492,0.09404,0.01504,7.31491,4.94440,4.63573,132.26602,39.33919,212.05670,21.69954,1,0.00000
0.58000,6.68669,0.01001,0.01002,0.01002,0.22574,0.09256,0.21511,0.09407,0.01506,7.31893,4.94668,4.63782,132.13828,39.35834,212.07231,21.68847,1,0.00000
0.59000,6.68199,0.01001,0.01002,0.01002,0.22570,0.09266,0.21525,0.09410,0.01508,7.32284,4.94902,4.63997,131.99407,39.37191,212.03269,21.67459,1,0.00000
0.60000,6.67647,0.01001,0.01002,0.01002,0.22564,0.09274,0.21533,0.09411,0.01510,7.32660,4.95141,4.64218,131.83661,39.38043,211.94244,21.65834,1,0.00000
0.61000,6.67029,0.01001,0.01002,0.01002,0.22557,0.09279,0.21533,0.09410,0.01511,7.33378,4.95384,4.64444,131.71200,39.37656,211.77180,21.63665,1,0.00000
0.62000,6.66361,0.01001,0.01002,0.01002,0.22545,0.09278,0.21525,0.09406,0.01512,7.34070,4.95798,4.64830,131.58764,39.34622,211.58322,21.61662,1,0.00000
0.63000,6.65659,0.01001,0.01002,0.01002,0.22529,0.09276,0.21511,0.09401,0.01511,7.34728,4.96281,4.65283,131.44122,39.32146,211.37315,21.59740,1,0.00000
0.64000,6.64940,0.01001,0.01002,0.01002,0.22512,0.09274,0.21494,0.09396,0.01511,7.35351,4.96756,4.65729,131.29149,39.30070,211.12995,21.57736,1,0.00000
