time,r_shoulder_elev,r_elbow_flex,rep,phase,fatigue_level,target_elbow_deg,flexion_duration_s,extension_duration_s,perturbation_deg,elbow_velocity_deg_s,elbow_acceleration_deg_s2,elbow_jerk_deg_s3
11.79,20.0,95.70439369645557,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.008642892007790458,-77.51147258350812,-28.72916860752639,1187.4299330312253
11.8,20.0,94.92811539967755,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.013821470616850792,-77.7508795864641,-84.55010159615028,-3588.6575381223197
11.81,20.0,94.14937610472629,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.011845048926748904,-79.20247461543113,-100.50231936997278,3429.042045107522
11.82,20.0,93.34406590736893,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.027098574613666417,-79.76092597386355,-15.969260693999843,1868.1626091403557
11.83,20.0,92.55415758524902,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.017890265341771718,-79.52185982931113,-63.139067187165665,-4351.142002438024
11.84,20.0,91.7536287107827,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.010529283300319525,-81.02370731760686,-102.99210074276033,-534.9747730800658
11.85,20.0,90.93368343889688,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.01410373489891368,-81.58170184416633,-73.83856264876698,282.78624199806757
11.86,20.0,90.12199467389938,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0012382913308325988,-82.5004785705822,-97.33637590279898,527.3185040994832
11.87,20.0,89.28367386748523,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.007124178000062316,-83.52842936222231,-63.29219256677732,2094.710214290529
11.88,20.0,88.45142608665493,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0006361059633773211,-83.76632242191775,-55.44217161698839,-799.1212419273808
11.89,20.0,87.60834741904688,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.004826405602711746,-84.63727279456208,-79.27461740532493,-725.6689746455436
11.9,20.0,86.75868063076369,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.009372780527051124,-85.35181477002425,-69.95555110989926,891.8175459111666
11.91,20.0,85.9013111236464,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.012839674752298885,-86.03638381676006,-61.4382664871016,-570.8919386737676
11.92,20.0,85.03795295442849,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01661614842178257,-86.58058009976628,-81.37338988337461,-1766.555043289486
11.93,20.0,84.16969952165107,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.02146677728797567,-87.66385161442756,-96.76936735289132,-513.5755247511753
11.94,20.0,83.28467592213994,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01518422175609597,-88.5159674468241,-91.64490037839812,63.9702714764212
11.95,20.0,82.39938017271459,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.013930661159772643,-89.49674962199552,-95.4899619233629,2260.997093131323
11.96,20.0,81.49474092970003,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0017042741605277295,-90.42576668529136,-46.424958515771664,3516.3819193382296
11.97,20.0,80.59086483900876,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.011955940209115164,-90.42524879231095,-25.162323536598308,1246.4493117239072
11.98,20.0,79.68623595385381,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.018685049055278152,-90.92901315602333,-21.49597228129352,2848.6886805847435
11.99,20.0,78.77228457588829,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.03080861512714963,-90.85516823793682,31.81145007509656,2858.507158430612
12.0,20.0,77.86913258909507,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.028554408755610175,-90.2927841545214,35.67417088731872,-720.9168023827317
12.01,20.0,76.96642889279786,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.022625310596443085,-90.14168482019045,17.393114027441925,-2730.5003962165842
12.02,20.0,76.06629889269126,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.011249608033803205,-89.94492187397256,-18.93583703701296,-3660.8114995324568
12.03,20.0,75.16753045531841,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.004005171863968553,-90.52040156093071,-55.823115963207215,217.90349394024133
12.04,20.0,74.25589086147265,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.008549428312809986,-91.0613841932367,-14.577767158208133,1865.2596223276419
12.05,20.0,73.34630277145368,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01694766463535091,-90.81195690409487,-18.517923516654378,-3838.2139260040303
12.06,20.0,72.43965172339075,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.029726199151023584,-91.43174266356979,-91.34204567828874,-3287.582497035757
12.07,20.0,71.51766791818228,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.028255162681957546,-92.63879781766065,-84.26957345736952,3699.709422381403
12.08,20.0,70.58687576703754,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.018698258661503337,-93.11713413271718,-17.34785723066068,5088.334869741473
12.09,20.0,69.65532523552794,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.008744319751857747,-92.98575496227386,17.497123937459946,2798.5805622563475
12.1,20.0,68.72716066779206,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.002176344615963148,-92.76719165396798,38.62375401446627,1002.9560750020039
12.11,20.0,67.79998140244858,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0037676736032525786,-92.21327988198453,37.556245437500024,-1317.5788151702504
12.12,20.0,66.88289507015237,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0003412371600737519,-92.01606674521798,12.27217771106126,-1809.86460082444
12.13,20.0,65.95966006754422,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.004146657189627803,-91.96783632776331,1.358953421011222,-1276.4938679366012
12.14,20.0,65.0435383435971,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0022820547951932415,-91.98888767679776,-13.257699647670762,-57.782940829476104
12.15,20.0,64.11988231400827,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.009754234089453456,-92.23299032071672,0.2032946044216999,2789.992629480764
12.16,20.0,63.19887853718277,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.01673479364431082,-91.98482178470933,42.54215294194452,4205.073362390621
12.17,20.0,62.28018587831408,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.02392174984378765,-91.38214726187783,84.30476185223412,2348.4441655714504
12.18,20.0,61.371235591945215,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.024239241756269125,-90.29872654766464,89.51103625337353,-1085.2912789305335
12.19,20.0,60.474211347360786,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.01585729317591593,-89.59192653681036,62.59893627362345,-1658.0059385420398
12.2,20.0,59.57939706120901,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.008843767434076787,-89.04674782219217,56.350917482532736,-2019.9267435048184
12.21,20.0,58.69327639091694,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0029353385826701855,-88.46490818715971,22.20040140352708,-1843.0091155030582
12.22,20.0,57.810098897465814,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.013382269774182016,-88.60273979412163,19.490735172471574,846.7809460759312
12.23,20.0,56.92122159503451,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.013509275037130017,-88.07509348371028,39.136020325045706,753.9938599263606
12.24,20.0,56.04859702779161,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.024926896623249373,-87.82001938762072,34.57061237099879,-2048.0332509471564
12.25,20.0,55.164821207282095,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.019892120092984786,-87.3836812362903,-1.824644693897426,-1470.7872942336664
12.26,20.0,54.3009234030658,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.02909837752030281,-87.85651228149867,5.15486648632546,3853.7089210795016
12.27,20.0,53.40769096165212,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0030005789940179065,-87.28058390656379,75.24953372769261,870.7013396778151
12.28,20.0,52.555311724934526,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.011457743619020085,-86.35152160694481,22.568893279881763,-144.9007342504416
12.29,20.0,51.680660529513226,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.008980288594763894,-86.82920604096616,72.35151904268378,6875.644686759941
12.3,20.0,50.8187276041152,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.023644246745415883,-84.90449122609114,160.08178701508058,2130.9079815123864
12.31,20.0,49.9825707049914,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.019793081075466165,-83.62757030066454,114.96967867293151,-2455.2363481822326
12.32,20.0,49.14617619810191,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.023752668220086082,-82.60509765263251,110.97706005143593,-1215.8947522262763
12.33,20.0,48.33046875193875,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.014905905817628243,-81.40802909963583,90.65178362840598,-2371.0488377721717
12.34,20.0,47.518015616109196,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.010988221359952827,-80.79206198006439,63.556083295992494,-560.3859103322505
12.35,20.0,46.714627512337465,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.006486468623936904,-80.13690743371598,79.44406542176097,1893.0132974990242
12.36,20.0,45.915277467434876,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.006719882134700572,-79.20318067162917,101.41634924597298,2259.4252251568746
12.37,20.0,45.13056389890488,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0013767789942575129,-78.10858044879652,124.63256992489846,-487.08185337265064
12.38,20.0,44.353105858458946,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.001880897201173749,-76.7105292731312,91.67471217851997,-3343.3306484749182
12.39,20.0,43.59635331344226,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01622807035344164,-76.27508620522612,57.7659569554001,533.9708974592128
12.4,20.0,42.827604134354424,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.008693731949669301,-75.5552101340232,102.35413012770422,2320.4479695664304
12.41,20.0,42.085249110761794,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.017406169541107554,-74.22800360267203,104.17491634672871,-1635.8776107239237
12.42,20.0,41.34304406230098,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01586529031342224,-73.47171180708862,69.63657791322575,-1429.3057905074845
12.43,20.0,40.61581487462002,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.01864786959428108,-72.83527204440752,75.58880053657901,1547.0562470243365
12.44,20.0,39.88633862141283,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.008288885454462477,-71.95993579635704,100.57770285371248,1033.9453771059937
12.45,20.0,39.17661615869288,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0065543255480818,-70.82371798733327,96.26770807869889,715.7978676000098
12.46,20.0,38.46986426166617,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.003566463447902991,-70.03458163478307,114.89366020571268,2781.0178100082794
12.47,20.0,37.77592452599722,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.012451662000878893,-68.52584478321901,151.88806427886448,1796.6745638826608
12.48,20.0,37.09934736600179,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0157627669636703,-66.99682034920578,150.8271514833659,-1197.7468053157024
12.49,20.0,36.4359881190131,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.017848274641451153,-65.5093017535517,127.93312817255043,-178.0567081022255
12.5,20.0,35.78916133093075,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.015589182676166545,-64.43815778575477,147.26601732132139,3010.5693197572946
12.51,20.0,35.14722496329801,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.020814570403080292,-62.56398140712527,188.14451456769632,-1151.8811836817022
12.52,20.0,34.53788170278825,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0060000767972318274,-60.67526749440084,124.22839364768734,-4695.0502611951
12.53,20.0,33.93371961340999,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0012729642978374519,-60.07941353417152,94.24350934379433,157.19125922686317
12.54,20.0,33.33629343210482,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0023990323346550825,-58.790397307524955,127.3722188322246,1552.7728579787236
12.55,20.0,32.75791166725949,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.00953573114052961,-57.53196915752703,125.2989665033688,-904.6663007592492
12.56,20.0,32.18565404895428,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.009621451732467638,-56.28441797745758,109.27889281703962,-1496.0734029352273
12.57,20.0,31.63222330771034,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.015227363631345095,-55.34639130118624,95.37749844466425,794.6135702914247
12.58,20.0,31.078726222930552,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.007338675868818494,-54.376868008564294,125.17116422286811,2997.4019751075607
12.59,20.0,30.544685947539055,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0053671741938838505,-52.842968016728875,155.32553794681547,1318.5241030475574
12.6,20.0,30.021866862595974,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0009762882539399317,-51.270357249627985,151.54164628381926,-1269.9030556113655
12.61,20.0,29.519278802546495,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0030855294108400773,-49.81213509105249,129.92747683458816,-869.2701797672341
12.62,20.0,29.025624160774925,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0003178088611989119,-48.67180771293622,134.15624268847458,1078.7241764398373
12.63,20.0,28.54584264828777,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0024555911144882934,-47.129010237283,151.5019603633849,124.74686956620644
12.64,20.0,28.083043956029265,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.002182142268387358,-45.64176850566852,136.6511800797987,-654.1784961076047
12.65,20.0,27.6330072781744,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0031283345268239412,-44.395986635687024,138.41839044123282,275.8058961882526
12.66,20.0,27.195124223315524,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0059365522366685046,-42.873400696843866,142.16729800356376,-72.11904152759558
12.67,20.0,26.775539264237523,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.004484411823752777,-41.55264067561575,136.9760096106809,1261.4615322323884
12.68,20.0,26.36407140980321,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.008962877340771648,-40.13388050463025,167.39652864821153,1520.1422197685943
12.69,20.0,25.972861654144918,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.007228598709180084,-38.20471010265152,167.3788540060528,-1649.3970337019277
12.7,20.0,25.59997720775018,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0011994680665107552,-36.78630342450919,134.40858797417297,-1592.4294572537974
12.71,20.0,25.237135585654734,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0008696809921746816,-35.51653834316806,135.53026486097684,6.34620216199977
12.72,20.0,24.889646440886818,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.004329119426470727,-34.075698127289655,134.53551201741297,-605.3247246717845
12.73,20.0,24.55562162310894,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.00734449395782345,-32.8258281028198,123.42377036754115,-645.835637858471
12.74,20.0,24.23312987883042,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.008051739849602918,-31.607222719938832,121.61879926024355,-94.04380232602705
12.75,20.0,23.923477168710164,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.007837610775480662,-30.393452117614927,121.54289432102061,417.27634230381767
12.76,20.0,23.625260836478123,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0053940603087052445,-29.17636483351842,129.9643261063199,806.0364834898692
12.77,20.0,23.339949872039796,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0022987175918404074,-27.79416559548853,137.663623990818,192.80263083887377
12.78,20.0,23.069377524568353,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0005077129965105116,-26.42309235370206,133.82037872309738,-147.1043148857376
12.79,20.0,22.811488024965755,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0018973868495069778,-25.11775802102658,134.72153769310324,504.3683695844507
12.8,20.0,22.56702236414782,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.004023588209985675,-23.728661599839995,143.9077461147864,114.58259124852361
12.81,20.0,22.336914792968955,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.004769757749854793,-22.239603098730854,137.01318951807372,-871.8494792234736
12.82,20.0,22.122230302173204,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0028889300172372494,-20.98839780947852,126.47075653031692,-248.8867845502611
12.83,20.0,21.917146836779384,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.004005880490547523,-19.710187968124515,132.0354538270685,-227.0547136595802
12.84,20.0,21.728026542810714,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0015456662845399535,-18.34768873293715,121.92966225712532,-1079.2945744557692
12.85,20.0,21.55019306212064,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,4.388124401152817e-05,-17.27159472298201,110.44956233795311,-332.50209462343247
12.86,20.0,21.382594648351073,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-4.451497942264851e-05,-16.13869748617809,115.27962036465667,120.1203611045365
12.87,20.0,21.22741911239708,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0006375802833605362,-14.966002315688876,112.85196956004384,-335.54628211973636
12.88,20.0,21.083274602037296,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0009753067818727499,-13.881658094977212,108.56869472226194,-221.7402482846964
12.89,20.0,20.949785950497535,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0008870699053825021,-12.794628421243637,108.41716459434991,-163.44658711542337
12.9,20.0,20.827382033612423,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.001112110412350129,-11.713314803090213,105.29976297995347,-455.0167965615692
12.91,20.0,20.71551965443573,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0014346016068113542,-10.688633161644567,99.31682866311853,-507.4285340764817
12.92,20.0,20.613609370379532,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0016096890444693768,-9.726978229827843,95.15119229842384,-400.7812407991196
12.93,20.0,20.520980089839174,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.0013282997238852467,-8.78560931567609,91.30120384713614,-401.6217642353048
12.94,20.0,20.43789718406601,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.001235466525977487,-7.90095415288512,87.11875701371774,-273.4028711404157
12.95,20.0,20.36296100678147,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.00032906039440480715,-7.043234175401736,85.83314642432782,-201.7157223925814
12.96,20.0,20.297032500557975,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0001143907159373054,-6.184291224398564,83.08444256586611,-387.80523694725844
12.97,20.0,20.2392751822935,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0004975037997887165,-5.3815453240844136,78.07704168538265,-513.0586314443519
12.98,20.0,20.189401594076287,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0006553773680483548,-4.622750390690911,72.82326993697907,-476.3471624187332
12.99,20.0,20.146820174479682,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.000708507587052715,-3.925079925344832,68.55009843700799,-453.65145984144203
13.0,20.0,20.11089999556939,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.0007978387061569806,-3.251748421950751,63.75024074015023,-622.7840312766908
13.01,20.0,20.081785206040667,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.00027010735179175134,-2.6500751105418274,56.09441781147417,-672.0662841233071
13.02,20.0,20.057898493358554,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-0.000174167821322889,-2.1298600657212674,50.30891505768409,-556.6086031874029
13.03,20.0,20.039188004726242,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,-1.3858549990336079e-05,-1.6438968093881456,44.962245747726115,-585.1851849270062
13.04,20.0,20.02502055717079,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.00014542054505165035,-1.230615150766745,38.605211359143965,-590.4733800976558
13.05,20.0,20.014575701710907,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,7.098479515314181e-05,-0.8717925822052663,33.152778145773,-578.4875850567416
13.06,20.0,20.007584705526686,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,0.00010205951935272437,-0.5675595878512851,27.03545965800913,-626.5730073908849
13.07,20.0,20.00322450995388,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,4.3950583973756e-05,-0.3310833890450837,20.621317997955302,-644.4442285107322
13.08,20.0,20.000963037745784,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,1.3564231798306536e-05,-0.1551332278921791,14.146575087794488,-658.4635046720244
13.09,20.0,20.000121845396038,3,extension,0.06896551724137931,119.29316183155217,2.05,2.02,2.271970019412436e-06,-0.04815188728919395,7.452047904514814,-586.9490361667396
13.1,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,-0.006092269801882821,2.4075943644596975,-357.3717207210336
13.11,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.30461349009414107,-120.37971822298488
13.12,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,-15.230674504707054
13.13,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.14,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.15,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.16,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.17,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.18,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.19,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.2,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.21,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.22,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.23,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.24,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.25,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.26,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.27,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,0.0
13.28,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.0,13.207811254023483
13.29,20.0,20.0,3,bottom_pause,0.06896551724137931,119.29316183155217,2.05,2.02,0.0,0.0,0.26415622508046965,107.00753112846684
13.3,20.0,20.0,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0,0.005283124501609393,2.1401506225693367,323.4159693104033
13.31,20.0,20.000105662490032,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-4.951629548274603e-06,0.042803012451386735,6.732475611288535,531.952705938643
13.32,20.0,20.000856060249028,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-2.2431024287057306e-05,0.1399326367273801,12.779204741342198,606.8470524915881
13.33,20.0,20.00290431522458,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-3.900389107795459e-05,0.2983871072782307,18.869416661120297,624.6512168610607
13.34,20.0,20.006823802394592,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.00010197996599069602,0.517320969949786,25.272229078563413,648.1021846380663
13.35,20.0,20.013250734623576,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.00017701537907468002,0.803831688849499,31.831460353881624,592.6940425728943
13.36,20.0,20.022900436171582,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0001320263665218879,1.1539501770274185,37.1261099300213,551.6185022500508
13.37,20.0,20.036329738164124,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,2.5018978153123796e-05,1.546353887449925,42.86383039888264,647.4260954325572
13.38,20.0,20.05382751392058,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,3.6448811449761673e-05,2.0112267850050713,50.074631838672445,488.46138634628386
13.39,20.0,20.076554273864225,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0005342952288027895,2.547846524223374,52.63305812580832,208.12334623876438
13.4,20.0,20.10478444440505,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0012823859263373922,3.0638879475212377,54.23709876344773,395.16574542419744
13.41,20.0,20.13783203281465,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0011018218546443442,3.6325884994923285,60.53637303429227,517.1702075905671
13.42,20.0,20.177436214394895,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0012563771663774278,4.274615408207083,64.58050291525907,243.9965600458116
13.43,20.0,20.22332434097879,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.0010153204960249842,4.92419855779751,65.4163042352085,285.5218306918594
13.44,20.0,20.275920185550845,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,0.00036147235916691794,5.582941492911253,70.29093952909626,919.1862788147098
13.45,20.0,20.334983170837017,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0013697534786227187,6.330017348379435,83.8000298115027,1030.962294671145
13.46,20.0,20.402520532518434,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0025783740091879204,7.258942089141307,90.91018542251916,164.41090324770258
13.47,20.0,20.480162012619843,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0020253308144106237,8.148221056829819,87.08824787645675,136.54642124816263
13.48,20.0,20.56548495365503,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0025075831418788063,9.000707046670442,93.64111384748242,750.7664088275412
13.49,20.0,20.66017615355325,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.0026964401995474736,10.021043333779467,102.10357605300757,365.50137348489994
13.5,20.0,20.76590582033062,4,flexion,0.10344827586206896,118.82663246823704,2.07,2.0300000000000002,-0.001263793705441546,11.042778567730593,100.95114131718042,-176.14005127031263
