time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
-0.00000,4.05322,0.01001,0.01002,0.01002,0.13567,0.04738,0.26220,0.05576,0.02037,7.53556,4.55691,4.22674,75.98921,19.82113,254.34103,12.34966,1,0.00000
0.01000,4.05242,0.01001,0.01002,0.01002,0.13566,0.04732,0.26216,0.05575,0.02037,7.53444,4.55692,4.22675,75.99061,19.79665,254.29637,12.34757,1,0.00000
0.02000,4.05117,0.01001,0.01002,0.01002,0.13563,0.04726,0.26208,0.05574,0.02036,7.53309,4.55692,4.22675,75.98555,19.76961,254.22522,12.34424,1,0.00000
0.03000,4.04914,0.01001,0.01002,0.01002,0.13558,0.04719,0.26196,0.05571,0.02035,7.53148,4.55692,4.22675,75.96815,19.73850,254.10727,12.33873,1,0.00000
0.04000,4.04611,0.01001,0.01002,0.01002,0.13551,0.04711,0.26178,0.05568,0.02034,7.52958,4.55693,4.22676,75.93522,19.70245,253.93113,12.33051,1,0.00000
0.05000,4.04207,0.01001,0.01002,0.01002,0.13540,0.04702,0.26154,0.05563,0.02032,7.52737,4.55694,4.22677,75.88652,19.66130,253.69530,12.31951,1,0.00000
0.06000,4.03716,0.01001,0.01002,0.01002,0.13526,0.04692,0.26124,0.05557,0.02030,7.52479,4.55695,4.22678,75.82436,19.61554,253.40700,12.30606,1,0.00000
0.07000,4.03159,0.01001,0.01002,0.01002,0.13511,0.04682,0.26090,0.05550,0.02027,7.52182,4.55696,4.22679,75.75293,19.56620,253.07997,12.29081,1,0.00000
0.08000,4.02569,0.01001,0.01002,0.01002,0.13495,0.04670,0.26054,0.05542,0.02024,7.51845,4.55698,4.22680,75.67750,19.51457,252.73180,12.27457,1,0.00000
0.09000,4.01977,0.01001,0.01002,0.01002,0.13479,0.04659,0.26018,0.05535,0.02021,7.51468,4.55699,4.22682,75.60365,19.46211,252.38142,12.25824,1,0.00000
0.10000,4.01414,0.01001,0.01002,0.01002,0.13464,0.04648,0.25984,0.05528,0.02019,7.51051,4.55700,4.22683,75.53664,19.41025,252.04699,12.24265,1,0.00000
0.11000,4.00908,0.01001,0.01002,0.01002,0.13450,0.04638,0.25953,0.05522,0.02016,7.50598,4.55701,4.22684,75.48102,19.36025,251.74441,12.22855,1,0.00000
0.12000,4.00481,0.01001,0.01002,0.01002,0.13440,0.04628,0.25926,0.05516,0.02014,7.50113,4.55702,4.22685,75.44054,19.31150,251.48780,12.21604,1,0.00000
0.13000,4.00149,0.01001,0.01002,0.01002,0.13432,0.04619,0.25905,0.05512,0.02013,7.49598,4.55703,4.22686,75.41719,19.26818,251.28351,12.20652,1,0.00000
0.14000,3.99920,0.01001,0.01002,0.01002,0.13427,0.04612,0.25890,0.05509,0.02011,7.49060,4.55704,4.22686,75.41258,19.22920,251.13865,12.19978,1,0.00000
0.15000,3.99798,0.01001,0.01002,0.01002,0.13426,0.04606,0.25882,0.05507,0.02011,7.48504,4.55704,4.22687,75.42717,19.19489,251.05584,12.19592,1,0.00000
0.16000,3.99785,0.01001,0.01002,0.01002,0.13428,0.04601,0.25879,0.05506,0.02011,7.47935,4.55704,4.22687,75.46068,19.16542,251.03515,12.19495,1,0.00000
0.17000,3.99876,0.01001,0.01002,0.01002,0.13434,0.04597,0.25883,0.05507,0.02011,7.47358,4.55704,4.22687,75.51224,19.14081,251.07472,12.19680,1,0.00000
0.18000,4.00066,0.01001,0.01002,0.01002,0.13442,0.04594,0.25893,0.05509,0.02012,7.46779,4.55704,4.22686,75.58061,19.12096,251.17135,12.20130,1,0.00000
0.19000,4.00348,0.01001,0.01002,0.01002,0.13453,0.04593,0.25909,0.05512,0.02013,7.46202,4.55703,4.22686,75.66431,19.10570,251.32101,12.20827,1,0.00000
0.20000,4.00713,0.01001,0.01002,0.01002,0.13467,0.04592,0.25929,0.05517,0.02014,7.45631,4.55702,4.22685,75.76177,19.09483,251.51923,12.21751,1,0.00000
0.21000,4.01153,0.01001,0.01002,0.01002,0.13483,0.04593,0.25954,0.05522,0.02016,7.45072,4.55701,4.22684,75.87115,19.08983,251.75995,12.22927,1,0.00000
0.22000,4.01661,0.01001,0.01002,0.01002,0.13501,0.04595,0.25983,0.05528,0.02019,7.44528,4.55700,4.22683,75.99132,19.08703,252.04143,12.24239,1,0.00000
0.23000,4.02228,0.01001,0.01002,0.01002,0.13520,0.04597,0.26016,0.05535,0.02021,7.44002,4.55699,4.22682,76.12052,19.08788,252.35772,12.25713,1,0.00000
0.24000,4.02846,0.01001,0.01002,0.01002,0.13542,0.04600,0.26051,0.05542,0.02024,7.43497,4.55698,4.22680,76.25729,19.09215,252.70444,12.27330,1,0.00000
0.25000,4.03509,0.01001,0.01002,0.01002,0.13564,0.04603,0.26090,0.05550,0.02027,7.43016,4.55696,4.22679,76.40019,19.09956,253.07730,12.29068,1,0.00000
0.26000,4.04209,0.01001,0.01002,0.01002,0.13588,0.04607,0.26131,0.05558,0.02030,7.42561,4.55695,4.22678,76.54782,19.10985,253.47205,12.30909,1,0.00000
0.27000,4.04937,0.01001,0.01002,0.01002,0.13612,0.04612,0.26173,0.05567,0.02033,7.42135,4.55693,4.22676,76.69883,19.12275,253.88442,12.32832,1,0.00000
0.28000,4.05688,0.01001,0.01002,0.01002,0.13636,0.04617,0.26217,0.05576,0.02037,7.41738,4.55692,4.22675,76.85183,19.13797,254.31014,12.34818,1,0.00000
0.29000,4.06453,0.01001,0.01002,0.01002,0.13662,0.04623,0.26262,0.05585,0.02040,7.41373,4.55690,4.22673,77.00547,19.15518,254.74483,12.36846,1,0.00000
0.30000,4.07224,0.01001,0.01002,0.01002,0.13687,0.04629,0.26307,0.05594,0.02044,7.41040,4.55688,4.22671,77.15838,19.17407,255.18410,12.38896,1,0.00000
0.31000,4.07994,0.01001,0.01002,0.01002,0.13712,0.04635,0.26352,0.05603,0.02047,7.40739,4.55687,4.22670,77.30922,19.19430,255.62347,12.40947,1,0.00000
0.32000,4.08755,0.01001,0.01002,0.01002,0.13736,0.04641,0.26397,0.05613,0.02051,7.40471,4.55685,4.22668,77.45665,19.21552,256.05848,12.42978,1,0.00000
0.33000,4.09500,0.01001,0.01002,0.01002,0.13760,0.04647,0.26441,0.05621,0.02054,7.40235,4.55683,4.22667,77.59938,19.23737,256.48474,12.44968,1,0.00000
0.34000,4.10221,0.01001,0.01002,0.01002,0.13783,0.04653,0.26484,0.05630,0.02058,7.40031,4.55682,4.22665,77.73618,19.25949,256.89793,12.46897,1,0.00000
0.35000,4.10911,0.01001,0.01002,0.01002,0.13805,0.04659,0.26525,0.05639,0.02061,7.39857,4.55680,4.22664,77.86588,19.28153,257.29395,12.48747,1,0.00000
0.36000,4.11563,0.01001,0.01002,0.01002,0.13826,0.04665,0.26563,0.05646,0.02064,7.39712,4.55679,4.22662,77.98743,19.30312,257.66893,12.50499,1,0.00000
0.37000,4.12172,0.01001,0.01002,0.01002,0.13845,0.04670,0.26599,0.05654,0.02067,7.39595,4.55678,4.22661,78.09986,19.32395,258.01931,12.52136,1,0.00000
0.38000,4.12732,0.01001,0.01002,0.01002,0.13862,0.04682,0.26630,0.05664,0.02069,7.39504,4.55676,4.22659,78.19846,19.37088,258.31872,12.54476,1,0.00000
0.39000,4.13238,0.01001,0.01002,0.01002,0.13878,0.04687,0.26660,0.05671,0.02071,7.39435,4.55675,4.22658,78.29034,19.38913,258.61084,12.55837,1,0.00000
0.40000,4.13686,0.01001,0.01002,0.01002,0.13892,0.04691,0.26687,0.05676,0.02073,7.39388,4.55674,4.22657,78.37105,19.40574,258.87006,12.57044,1,0.00000
0.41000,4.14074,0.01001,0.01002,0.01002,0.13904,0.04695,0.26710,0.05681,0.02075,7.39358,4.55674,4.22656,78.44022,19.42049,259.09455,12.58089,1,0.00000
0.42000,4.14399,0.01001,0.01002,0.01002,0.13914,0.04698,0.26730,0.05685,0.02077,7.39344,4.55673,4.22656,78.49761,19.43318,259.28300,12.58967,1,0.00000
0.43000,4.14660,0.01001,0.01002,0.01002,0.13922,0.04700,0.26745,0.05688,0.02078,7.39343,4.55672,4.22655,78.54319,19.44366,259.43461,12.59673,1,0.00000
0.44000,4.14856,0.01001,0.01002,0.01002,0.13928,0.04702,0.26757,0.05690,0.02079,7.39351,4.55672,4.22655,78.57706,19.45181,259.54915,12.60207,1,0.00000
0.45000,4.14989,0.01001,0.01002,0.01002,0.13932,0.04703,0.26765,0.05692,0.02080,7.39367,4.55672,4.22655,78.59947,19.45755,259.62688,12.60569,1,0.00000
0.46000,4.15060,0.01001,0.01002,0.01002,0.13934,0.04704,0.26769,0.05693,0.02080,7.39386,4.55672,4.22654,78.61085,19.46086,259.66861,12.60764,1,0.00000
0.47000,4.15071,0.01001,0.01002,0.01002,0.13935,0.04704,0.26770,0.05693,0.02080,7.39407,4.55672,4.22654,78.61175,19.46173,259.67563,12.60796,1,0.00000
0.48000,4.15025,0.01001,0.01002,0.01002,0.13933,0.04704,0.26767,0.05692,0.02080,7.39427,4.55672,4.22655,78.60286,19.46022,259.64970,12.60676,1,0.00000
0.49000,4.14927,0.01001,0.01002,0.01002,0.13930,0.04703,0.26762,0.05691,0.02079,7.39443,4.55672,4.22655,78.58499,19.45642,259.59303,12.60411,1,0.00000
0.50000,4.14780,0.01001,0.01002,0.01002,0.13926,0.04701,0.26753,0.05689,0.02079,7.39454,4.55672,4.22655,78.55904,19.45046,259.50820,12.60016,1,0.00000
0.51000,4.14590,0.01001,0.01002,0.01002,0.13920,0.04699,0.26742,0.05687,0.02078,7.39457,4.55673,4.22655,78.52601,19.44248,259.39816,12.59504,1,0.00000
0.52000,4.14363,0.01001,0.01002,0.01002,0.13913,0.04697,0.26728,0.05684,0.02077,7.39451,4.55673,4.22656,78.48698,19.43270,259.26617,12.58889,1,0.00000
0.53000,4.14105,0.01001,0.01002,0.01002,0.13905,0.04694,0.26712,0.05681,0.02075,7.39434,4.55674,4.22656,78.44307,19.42132,259.11571,12.58188,1,0.00000
0.54000,4.13822,0.01001,0.01002,0.01002,0.13896,0.04691,0.26695,0.05678,0.02074,7.39405,4.55674,4.22657,78.39545,19.40859,258.95046,12.57418,1,0.00000
0.55000,4.13521,0.01001,0.01002,0.01002,0.13887,0.04688,0.26677,0.05674,0.02073,7.39364,4.55675,4.22658,78.34529,19.39477,258.77425,12.56598,1,0.00000
0.56000,4.13208,0.01001,0.01002,0.01002,0.13878,0.04685,0.26658,0.05670,0.02071,7.39310,4.55675,4.22658,78.29379,19.38015,258.59097,12.55744,1,0.00000
0.57000,4.12890,0.01001,0.01002,0.01002,0.13868,0.04682,0.26639,0.05666,0.02070,7.39242,4.55676,4.22659,78.24212,19.36502,258.40453,12.54876,1,0.00000
0.58000,4.12575,0.01001,0.01002,0.01002,0.13859,0.04678,0.26620,0.05662,0.02068,7.39194,4.55677,4.22660,78.19510,19.35006,258.21690,12.53984,1,0.00000
0.59000,4.12268,0.01001,0.01002,0.01002,0.13851,0.04668,0.26603,0.05655,0.02067,7.39148,4.55678,4.22661,78.15549,19.30899,258.05534,12.52304,1,0.00000
0.60000,4.11975,0.01001,0.01002,0.01002,0.13843,0.04665,0.26585,0.05651,0.02065,7.39096,4.55678,4.22662,78.11586,19.29531,257.87866,12.51478,1,0.00000
0.61000,4.11704,0.01001,0.01002,0.01002,0.13835,0.04662,0.26568,0.05647,0.02064,7.39040,4.55679,4.22662,78.08095,19.28244,257.71322,12.50706,1,0.00000
0.62000,4.11458,0.01001,0.01002,0.01002,0.13828,0.04660,0.26552,0.05644,0.02063,7.38979,4.55679,4.22663,78.05157,19.27066,257.56230,12.50001,1,0.00000
0.63000,4.11244,0.01001,0.01002,0.01002,0.13823,0.04658,0.26539,0.05641,0.02062,7.38914,4.55680,4.22663,78.02845,19.26021,257.42892,12.49378,1,0.00000
0.64000,4.11065,0.01001,0.01002,0.01002,0.13818,0.04656,0.26527,0.05639,0.02061,7.38847,4.55680,4.22664,78.01218,19.25132,257.31583,12.48849,1,0.00000
0.65000,4.10927,0.01001,0.01002,0.01002,0.13815,0.04654,0.26518,0.05637,0.02060,7.38778,4.55681,4.22664,78.00326,19.24420,257.22546,12.48427,1,0.00000
0.66000,4.10831,0.01001,0.01002,0.01002,0.13813,0.04653,0.26511,0.05636,0.02060,7.38709,4.55681,4.22664,78.00207,19.23903,257.15990,12.48121,1,0.00000
0.67000,4.10782,0.01001,0.01002,0.01002,0.13813,0.04653,0.26507,0.05635,0.02059,7.38640,4.55681,4.22664,78.00885,19.23598,257.12091,12.47939,1,0.00000
0.68000,4.10780,0.01001,0.01002,0.01002,0.13814,0.04653,0.26506,0.05635,0.02059,7.38573,4.55681,4.22665,78.02376,19.23517,257.10992,12.47888,1,0.00000
0.69000,4.10829,0.01001,0.01002,0.01002,0.13817,0.04653,0.26508,0.05635,0.02059,7.38508,4.55681,4.22664,78.04684,19.23672,257.12803,12.47972,1,0.00000
0.70000,4.10928,0.01001,0.01002,0.01002,0.13821,0.04655,0.26512,0.05636,0.02060,7.38447,4.55681,4.22664,78.07803,19.24071,257.17601,12.48197,1,0.00000
0.71000,4.11079,0.01001,0.01002,0.01002,0.13826,0.04656,0.26521,0.05638,0.02060,7.38392,4.55681,4.22664,78.11717,19.24719,257.25436,12.48563,1,0.00000
0.72000,4.11281,0.01001,0.01002,0.01002,0.13833,0.04659,0.26532,0.05640,0.02061,7.38342,4.55680,4.22664,78.16405,19.25621,257.36331,12.49072,1,0.00000
0.73000,4.11535,0.01001,0.01002,0.01002,0.13842,0.04662,0.26546,0.05643,0.02062,7.38300,4.55680,4.22663,78.21838,19.26777,257.50287,12.49723,1,0.00000
0.74000,4.11839,0.01001,0.01002,0.01002,0.13852,0.04665,0.26564,0.05647,0.02064,7.38266,4.55679,4.22662,78.27981,19.28189,257.67284,12.50517,1,0.00000
0.75000,4.12194,0.01001,0.01002,0.01002,0.13863,0.04669,0.26584,0.05651,0.02065,7.38242,4.55678,4.22662,78.34796,19.29854,257.87288,12.51451,1,0.00000
0.76000,4.12597,0.01001,0.01002,0.01002,0.13875,0.04681,0.26606,0.05659,0.02067,7.38228,4.55677,4.22660,78.41853,19.34482,258.07938,12.53357,1,0.00000
0.77000,4.13047,0.01001,0.01002,0.01002,0.13889,0.04686,0.26632,0.05665,0.02069,7.38226,4.55676,4.22659,78.49888,19.36632,258.33807,12.54561,1,0.00000
0.78000,4.13544,0.01001,0.01002,0.01002,0.13905,0.04692,0.26662,0.05671,0.02071,7.38236,4.55675,4.22658,78.58464,19.39022,258.62502,12.55897,1,0.00000
0.79000,4.14085,0.01001,0.01002,0.01002,0.13921,0.04698,0.26694,0.05677,0.02074,7.38258,4.55674,4.22657,78.67533,19.41644,258.93938,12.57360,1,0.00000
0.80000,4.14669,0.01001,0.01002,0.01002,0.13939,0.04705,0.26729,0.05685,0.02077,7.38295,4.55672,4.22655,78.77045,19.44492,259.28019,12.58947,1,0.00000
0.81000,4.15293,0.01001,0.01002,0.01002,0.13957,0.04712,0.26767,0.05692,0.02080,7.38346,4.55671,4.22654,78.86945,19.47556,259.64628,12.60653,1,0.00000
0.82000,4.15954,0.01001,0.01002,0.01002,0.13977,0.04719,0.26807,0.05701,0.02083,7.38412,4.55670,4.22653,78.97176,19.50823,260.03631,12.62471,1,0.00000
0.83000,4.16651,0.01001,0.01002,0.01002,0.13997,0.04728,0.26850,0.05709,0.02086,7.38493,4.55669,4.22652,79.07674,19.54280,260.44868,12.64393,1,0.00000
0.84000,4.17379,0.01001,0.01002,0.01002,0.14018,0.04736,0.26894,0.05718,0.02090,7.38590,4.55668,4.22651,79.18370,19.57911,260.88154,12.66413,1,0.00000
0.85000,4.18134,0.01001,0.01002,0.01002,0.14040,0.04745,0.26941,0.05728,0.02093,7.38703,4.55667,4.22650,79.29187,19.61696,261.33277,12.68519,1,0.00000
0.86000,4.18914,0.01001,0.01002,0.01002,0.14062,0.04754,0.26989,0.05738,0.02097,7.38832,4.55666,4.22649,79.40046,19.65615,261.80000,12.70700,1,0.00000
0.87000,4.19712,0.01001,0.01002,0.01002,0.14084,0.04763,0.27039,0.05748,0.02101,7.38978,4.55667,4.22650,79.50863,19.69645,262.28073,12.72947,1,0.00000
0.88000,4.20525,0.01001,0.01002,0.01002,0.14107,0.04772,0.27090,0.05758,0.02105,7.39139,4.55666,4.22649,79.61552,19.73766,262.77221,12.75246,1,0.00000
0.89000,4.21348,0.01001,0.01002,0.01002,0.14129,0.04782,0.27141,0.05769,0.02109,7.39317,4.55664,4.22647,79.72033,19.77946,263.27200,12.77585,1,0.00000
0.90000,4.22177,0.01001,0.01002,0.01002,0.14152,0.04791,0.27193,0.05779,0.02113,7.39509,4.55662,4.22645,79.82235,19.82160,263.77781,12.79950,1,0.00000
0.91000,4.23008,0.01001,0.01002,0.01002,0.14175,0.04801,0.27245,0.05790,0.02117,7.39853,4.55657,4.22640,79.93623,19.86708,264.27815,12.82288,1,0.00000
0.92000,4.23840,0.01001,0.01002,0.01002,0.14199,0.04810,0.27296,0.05800,0.02121,7.40301,4.55653,4.22637,80.05677,19.91492,264.77481,12.84606,1,0.00000
0.93000,4.24671,0.01001,0.01002,0.01002,0.14223,0.04820,0.27347,0.05811,0.02125,7.40779,4.55649,4.22633,80.17511,19.96282,265.27315,12.86915,1,0.00000
