subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s05,0.47000,1,35.74610,13.91050,-12.65180,-21.51610,96.01500,125.05750,7.93484,0.28996,0.08845,0.28225,0.11502,182.59933,36.98191,290.75530,27.43924,0.13172,0.08058,0.04248,0.06599,1.60036,1.52978,0.27629,0.29759
s05,0.48000,1,35.62438,13.70160,-11.72960,-20.30370,88.36000,117.21250,7.81107,0.28575,0.08806,0.28118,0.11365,179.08952,36.81740,288.91132,27.03309,0.13551,0.08311,0.04324,0.06794,1.60036,1.52978,0.27629,0.29759
s05,0.49000,1,35.51150,13.50443,-10.88460,-19.17185,80.64000,109.02250,7.68697,0.28151,0.08757,0.27986,0.11225,175.64001,36.61092,286.84583,26.62374,0.13927,0.08563,0.04398,0.06987,1.60036,1.52978,0.27629,0.29759
s05,0.50000,1,35.40669,13.31817,-10.11680,-18.12325,72.98500,100.64250,7.56413,0.27730,0.08700,0.27833,0.11082,172.28551,36.37049,284.62801,26.21648,0.14301,0.08814,0.04469,0.07180,1.60036,1.52978,0.27629,0.29759
s05,0.51000,1,35.30917,13.14197,-9.42490,-17.15900,65.50750,92.23250,7.44402,0.27315,0.08638,0.27666,0.10939,169.05656,36.10410,282.32469,25.81626,0.14672,0.09065,0.04539,0.07371,1.60036,1.52978,0.27629,0.29759
s05,0.52000,1,35.21819,12.97499,-8.80665,-16.27860,58.31250,83.93500,7.32795,0.26913,0.08571,0.27492,0.10799,165.97884,35.81984,279.99901,25.42752,0.15040,0.09314,0.04606,0.07562,1.60036,1.52978,0.27629,0.29759
s05,0.53000,1,35.13304,12.81639,-8.25865,-15.48030,51.50500,75.87000,7.21709,0.26528,0.08502,0.27316,0.10662,163.07365,35.52544,277.70916,25.05424,0.15404,0.09562,0.04671,0.07750,1.60036,1.52978,0.27629,0.29759
s05,0.54000,1,35.05302,12.66538,-7.77655,-14.76120,45.15250,68.15500,7.11242,0.26162,0.08432,0.27144,0.10531,160.35755,35.22819,275.50753,24.69978,0.15767,0.09809,0.04734,0.07938,1.60036,1.52978,0.27629,0.29759
s05,0.55000,1,34.97751,12.52117,-7.35560,-14.11720,39.31000,60.90000,7.01475,0.25820,0.08363,0.26980,0.10407,157.84258,34.93478,273.43976,24.36694,0.16126,0.10055,0.04796,0.08125,1.60036,1.52978,0.27629,0.29759
s05,0.56000,1,34.90591,12.38303,-6.99035,-13.54320,34.04000,54.19250,6.92470,0.25503,0.08297,0.26829,0.10291,155.53648,34.65118,271.54426,24.05790,0.16484,0.10299,0.04855,0.08310,1.60036,1.52978,0.27629,0.29759
s05,0.57000,1,34.83770,12.25031,-6.67480,-13.03335,29.36250,48.09750,6.84271,0.25214,0.08235,0.26693,0.10185,153.44285,34.38249,269.85192,23.77423,0.16839,0.10543,0.04913,0.08495,1.60036,1.52978,0.27629,0.29759
s05,0.58000,1,34.77241,12.12237,-6.40310,-12.58125,25.28250,42.66750,6.76903,0.24952,0.08177,0.26577,0.10087,151.56096,34.13322,268.38613,23.51694,0.17192,0.10786,0.04969,0.08679,1.60036,1.52978,0.27629,0.29759
s05,0.59000,1,34.70964,11.99868,-6.16915,-12.18000,21.81000,37.94500,6.70374,0.24719,0.08124,0.26481,0.10000,149.88805,33.90608,267.16243,23.28637,0.17544,0.11028,0.05024,0.08862,1.60036,1.52978,0.27629,0.29759
s05,0.60000,1,34.64903,11.87877,-5.96690,-11.82235,18.93000,33.95000,6.64676,0.24515,0.08077,0.26407,0.09923,148.41654,33.70416,266.18913,23.08244,0.17895,0.11270,0.05078,0.09045,1.60036,1.52978,0.27629,0.29759
s05,0.61000,1,34.59030,11.76223,-5.79055,-11.50100,16.61750,30.68250,6.59787,0.24338,0.08037,0.26356,0.09857,147.13691,33.52881,265.46807,22.90454,0.18246,0.11512,0.05130,0.09228,1.60036,1.52978,0.27629,0.29759
s05,0.62000,1,34.53322,11.64875,-5.63455,-11.20870,14.83000,28.14250,6.55673,0.24187,0.08003,0.26328,0.09800,146.03715,33.38093,264.99460,22.75163,0.18596,0.11754,0.05181,0.09410,1.60036,1.52978,0.27629,0.29759
s05,0.63000,1,34.47761,11.53806,-5.49395,-10.93815,13.52500,26.31000,6.52285,0.24062,0.07976,0.26322,0.09753,145.10341,33.26053,264.75857,22.62232,0.18945,0.11996,0.05231,0.09593,1.60036,1.52978,0.27629,0.29759
s05,0.64000,1,34.42334,11.42999,-5.36405,-10.68250,12.66500,25.14250,6.49568,0.23960,0.07955,0.26338,0.09715,144.32020,33.16728,264.74467,22.51491,0.19296,0.12238,0.05279,0.09775,1.60036,1.52978,0.27629,0.29759
s05,0.65000,1,34.37033,11.32441,-5.24065,-10.43530,12.19250,24.60250,6.47460,0.23879,0.07941,0.26373,0.09685,143.67141,33.09957,264.93405,22.42745,0.19646,0.12481,0.05327,0.09958,1.60036,1.52978,0.27629,0.29759
s05,0.66000,1,34.31853,11.22128,-5.12020,-10.19045,12.04500,24.63750,6.45890,0.23816,0.07932,0.26426,0.09662,143.13981,33.05598,265.30380,22.35780,0.19998,0.12725,0.05374,0.10142,1.60036,1.52978,0.27629,0.29759
s05,0.67000,1,34.26792,11.12060,-4.99975,-9.94255,12.16500,25.18250,6.44787,0.23771,0.07928,0.26495,0.09647,142.70794,33.03467,265.82834,22.30374,0.20350,0.12969,0.05419,0.10326,1.60036,1.52978,0.27629,0.29759
s05,0.68000,1,34.21853,11.02243,-4.87690,-9.68680,12.50500,26.16500,6.44074,0.23739,0.07930,0.26577,0.09637,142.35859,33.03291,266.48058,22.26291,0.20704,0.13215,0.05464,0.10511,1.60036,1.52978,0.27629,0.29759
s05,0.69000,1,34.17038,10.92686,-4.74965,-9.41925,13.01000,27.51250,6.43677,0.23718,0.07935,0.26669,0.09631,142.07466,33.04832,267.23161,22.23296,0.21059,0.13462,0.05508,0.10697,1.60036,1.52978,0.27629,0.29759
s05,0.70000,1,34.12354,10.83404,-4.61670,-9.13655,13.61750,29.15250,6.43521,0.23706,0.07944,0.26770,0.09630,141.83969,33.07813,268.05199,22.21156,0.21415,0.13710,0.05551,0.10883,1.60036,1.52978,0.27629,0.29759
s05,0.71000,1,34.07805,10.74413,-4.47730,-8.83620,14.27750,30.99500,6.43531,0.23701,0.07956,0.26876,0.09632,141.63809,33.11948,268.91223,22.19644,0.21773,0.13959,0.05593,0.11071,1.60036,1.52978,0.27629,0.29759
s05,0.72000,1,34.03399,10.65732,-4.33115,-8.51665,14.94750,32.95750,6.43639,0.23699,0.07970,0.26984,0.09635,141.45525,33.16959,269.78320,22.18543,0.22133,0.14210,0.05634,0.11259,1.60036,1.52978,0.27629,0.29759
s05,0.73000,1,33.99143,10.57380,-4.17835,-8.17705,15.58750,34.96250,6.43777,0.23700,0.07985,0.27092,0.09640,141.27789,33.22529,270.63718,22.17644,0.22494,0.14462,0.05674,0.11448,1.60036,1.52978,0.27629,0.29759
s05,0.74000,1,33.95042,10.49378,-4.01940,-7.81740,16.15250,36.92750,6.43885,0.23700,0.08001,0.27198,0.09645,141.09396,33.28385,271.44759,22.16756,0.22856,0.14715,0.05714,0.11638,1.60036,1.52978,0.27629,0.29759
s05,0.75000,1,33.91104,10.41745,-3.85530,-7.43850,16.61500,38.77750,6.43908,0.23699,0.08017,0.27297,0.09650,140.89287,33.34251,272.18995,22.15706,0.23220,0.14970,0.05753,0.11829,1.60036,1.52978,0.27629,0.29759
s05,0.76000,1,33.87332,10.34501,-3.68710,-7.04185,16.94750,40.44500,6.43795,0.23693,0.08033,0.27389,0.09653,140.66560,33.39864,272.84216,22.14336,0.23585,0.15226,0.05791,0.12021,1.60036,1.52978,0.27629,0.29759
s05,0.77000,1,33.83730,10.27661,-3.51635,-6.62960,17.11750,41.86000,6.43505,0.23683,0.08048,0.27472,0.09655,140.40462,33.44996,273.38464,22.12514,0.23951,0.15482,0.05828,0.12213,1.60036,1.52978,0.27629,0.29759
s05,0.78000,1,33.80299,10.21242,-3.34475,-6.20465,17.11750,42.96500,6.43003,0.23666,0.08061,0.27542,0.09654,140.10422,33.49381,273.80135,22.10120,0.24319,0.15740,0.05865,0.12406,1.60036,1.52978,0.27629,0.29759
s05,0.79000,1,33.77040,10.15252,-3.17400,-5.77030,16.93500,43.72000,6.42259,0.23642,0.08072,0.27600,0.09651,139.76006,33.52836,274.07893,22.07063,0.24687,0.15999,0.05901,0.12599,1.60036,1.52978,0.27629,0.29759
s05,0.80000,1,33.73951,10.09701,-3.00605,-5.33025,16.55750,44.08250,6.41254,0.23609,0.08081,0.27643,0.09644,139.36942,33.55181,274.20755,22.03271,0.25055,0.16258,0.05936,0.12793,1.60036,1.52978,0.27629,0.29759
s05,0.81000,1,33.71028,10.04592,-2.84285,-4.88865,15.98750,44.02000,6.39975,0.23568,0.08086,0.27670,0.09634,138.93091,33.56300,274.18044,21.98700,0.25424,0.16517,0.05971,0.12987,1.60036,1.52978,0.27629,0.29759
s05,0.82000,1,33.68265,9.99924,-2.68630,-4.44985,15.23000,43.51250,6.38415,0.23518,0.08088,0.27681,0.09620,138.44505,33.56001,273.99535,21.93314,0.25792,0.16777,0.06005,0.13181,1.60036,1.52978,0.27629,0.29759
s05,0.83000,1,33.65655,9.95692,-2.53825,-4.01840,14.28750,42.55250,6.36575,0.23459,0.08087,0.27676,0.09602,137.91313,33.54225,273.65228,21.87109,0.26161,0.17037,0.06039,0.13375,1.60036,1.52978,0.27629,0.29759
s05,0.84000,1,33.63189,9.91887,-2.40055,-3.59880,13.17500,41.14250,6.34464,0.23391,0.08083,0.27654,0.09580,137.33600,33.51697,273.14885,21.80051,0.26529,0.17297,0.06072,0.13569,1.60036,1.52978,0.27629,0.29759
s05,0.85000,1,33.60854,9.88494,-2.27475,-3.19555,11.91000,39.28500,6.32094,0.23313,0.08075,0.27616,0.09554,136.71848,33.47858,272.49554,21.72200,0.26897,0.17557,0.06105,0.13763,1.60036,1.52978,0.27629,0.29759
s05,0.86000,1,33.58639,9.85496,-2.16235,-2.81310,10.50500,36.99500,6.29484,0.23228,0.08063,0.27562,0.09524,136.06569,33.42439,271.70365,21.63621,0.27263,0.17817,0.06137,0.13956,1.60036,1.52978,0.27629,0.29759
s05,0.87000,1,33.56530,9.82868,-2.06465,-2.45565,8.98250,34.30250,6.26657,0.23136,0.08048,0.27493,0.09491,135.38301,33.35415,270.78521,21.54368,0.27629,0.18076,0.06169,0.14149,1.60036,1.52978,0.27629,0.29759
s05,0.88000,1,33.54510,9.80584,-1.98270,-2.12705,7.36500,31.23750,6.23639,0.23036,0.08029,0.27411,0.09454,134.67591,33.26898,269.75322,21.44524,0.27993,0.18334,0.06200,0.14341,1.60036,1.52978,0.27629,0.29759
s05,0.89000,1,33.52564,9.78614,-1.91735,-1.83090,5.67750,27.83750,6.20461,0.22931,0.08006,0.27316,0.09415,133.95064,33.16915,268.62337,21.34167,0.28356,0.18591,0.06231,0.14533,1.60036,1.52978,0.27629,0.29759
s05,0.90000,1,33.50675,9.76923,-1.86915,-1.57030,3.94000,24.14500,6.17154,0.22821,0.07980,0.27211,0.09373,133.21355,33.05553,267.41221,21.23386,0.28717,0.18848,0.06261,0.14723,1.60036,1.52978,0.27629,0.29759
s05,0.91000,1,33.48826,9.75474,-1.83855,-1.34800,2.17000,20.20000,6.13752,0.22707,0.07950,0.27096,0.09328,132.47099,32.92913,266.13711,21.12275,0.29077,0.19103,0.06292,0.14913,1.60036,1.52978,0.27629,0.29759
s05,0.92000,1,33.46998,9.74227,-1.82575,-1.16630,0.40250,16.06500,6.10288,0.22590,0.07918,0.26974,0.09282,131.72926,32.79111,264.81586,21.00930,0.29435,0.19357,0.06322,0.15102,1.60036,1.52978,0.27629,0.29759
s05,0.93000,1,33.45175,9.73141,-1.83050,-1.02670,-1.34000,11.79000,6.06795,0.22472,0.07883,0.26846,0.09234,130.99441,32.64277,263.46633,20.89448,0.29791,0.19610,0.06351,0.15290,1.60036,1.52978,0.27629,0.29759
s05,0.94000,1,33.43337,9.72173,-1.85255,-0.93050,-3.04750,7.41750,6.03306,0.22352,0.07846,0.26714,0.09185,130.27209,32.48567,262.10585,20.77925,0.30145,0.19862,0.06381,0.15477,1.60036,1.52978,0.27629,0.29759
s05,0.95000,1,33.41469,9.71280,-1.89145,-0.87835,-4.69500,3.00750,5.99852,0.22233,0.07806,0.26580,0.09136,129.56758,32.32118,260.75139,20.66450,0.30497,0.20112,0.06410,0.15663,1.60036,1.52978,0.27629,0.29759
s05,0.96000,1,33.39554,9.70417,-1.94645,-0.87035,-6.27000,-1.38750,5.96461,0.22114,0.07766,0.26445,0.09086,128.88573,32.15048,259.41923,20.55101,0.30848,0.20361,0.06439,0.15848,1.60036,1.52978,0.27629,0.29759
s05,0.97000,1,33.37577,9.69539,-2.01685,-0.90610,-7.76500,-5.71000,5.93161,0.21998,0.07724,0.26311,0.09036,128.23052,31.97563,258.12372,20.43968,0.31197,0.20609,0.06467,0.16031,1.60036,1.52978,0.27629,0.29759
s05,0.98000,1,33.35521,9.68604,-2.10175,-0.98455,-9.16000,-9.91500,5.89974,0.21884,0.07681,0.26179,0.08987,127.60559,31.79785,256.87869,20.33114,0.31543,0.20855,0.06496,0.16214,1.60036,1.52978,0.27629,0.29759
s05,0.99000,1,33.33373,9.67570,-2.20005,-1.10440,-10.45000,-13.95250,5.86921,0.21774,0.07638,0.26051,0.08938,127.01394,31.61840,255.69653,20.22599,0.31889,0.21100,0.06524,0.16397,1.60036,1.52978,0.27629,0.29759
s05,1.00000,1,33.31121,9.66396,-2.31075,-1.26360,-11.64250,-17.76750,5.84020,0.21667,0.07594,0.25928,0.08891,126.45783,31.43875,254.58779,20.12476,0.32232,0.21344,0.06551,0.16578,1.60036,1.52978,0.27629,0.29759
s05,1.01000,1,33.28751,9.65043,-2.43290,-1.45975,-12.72750,-21.31750,5.81286,0.21566,0.07551,0.25811,0.08845,125.93897,31.26010,253.56173,20.02786,0.32574,0.21586,0.06579,0.16758,1.60036,1.52978,0.27629,0.29759
s05,1.02000,1,33.26255,9.63476,-2.56530,-1.68995,-13.70250,-24.55750,5.78730,0.21469,0.07507,0.25701,0.08800,125.45853,31.08348,252.62613,19.93561,0.32915,0.21828,0.06606,0.16938,1.60036,1.52978,0.27629,0.29759
s05,1.03000,1,33.23621,9.61663,-2.70695,-1.95090,-14.58500,-27.45000,5.76360,0.21377,0.07465,0.25600,0.08758,125.01698,30.91023,251.78682,19.84830,0.33255,0.22068,0.06633,0.17117,1.60036,1.52978,0.27629,0.29759
s05,1.04000,1,33.20841,9.59574,-2.85700,-2.23895,-15.38000,-29.95000,5.74183,0.21291,0.07424,0.25507,0.08717,124.61466,30.74064,251.04914,19.76595,0.33593,0.22307,0.06660,0.17295,1.60036,1.52978,0.27629,0.29759
s05,1.05000,1,33.17907,9.57185,-3.01455,-2.54990,-16.09250,-32.02750,5.72200,0.21210,0.07383,0.25424,0.08678,124.25083,30.57667,250.41525,19.68886,0.33930,0.22546,0.06686,0.17473,1.60036,1.52978,0.27629,0.29759
