time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
-0.00000,6.75648,0.01001,0.01002,0.01002,0.23469,0.09692,0.20954,0.09916,0.01544,7.28994,5.04059,4.73344,137.27069,41.06934,205.74184,22.84646,1,0.00000
0.01000,6.75374,0.01001,0.01002,0.01002,0.23460,0.09685,0.20932,0.09912,0.01543,7.28913,5.04087,4.73376,137.22864,41.04023,205.53264,22.83826,1,0.00000
0.02000,6.75062,0.01001,0.01002,0.01002,0.23449,0.09677,0.20909,0.09907,0.01541,7.28804,5.04082,4.73378,137.17907,41.00835,205.31305,22.82885,1,0.00000
0.03000,6.74680,0.01001,0.01002,0.01002,0.23436,0.09668,0.20883,0.09901,0.01539,7.28664,5.04045,4.73349,137.11588,40.97209,205.07567,22.81724,1,0.00000
0.04000,6.74208,0.01001,0.01002,0.01002,0.23419,0.09657,0.20855,0.09893,0.01537,7.28493,5.03977,4.73291,137.03558,40.93044,204.81657,22.80282,1,0.00000
0.05000,6.73643,0.01001,0.01002,0.01002,0.23398,0.09645,0.20824,0.09884,0.01535,7.28289,5.03880,4.73205,136.93755,40.88310,204.53573,22.78544,1,0.00000
0.06000,6.72994,0.01001,0.01002,0.01002,0.23374,0.09631,0.20791,0.09874,0.01532,7.28051,5.03756,4.73095,136.82381,40.83048,204.23678,22.76534,1,0.00000
0.07000,6.72279,0.01001,0.01002,0.01002,0.23348,0.09617,0.20756,0.09863,0.01530,7.27779,5.03609,4.72961,136.69682,40.77461,203.92484,22.74389,1,0.00000
0.08000,6.71526,0.01001,0.01002,0.01002,0.23320,0.09601,0.20721,0.09850,0.01528,7.27472,5.03440,4.72808,136.56492,40.71536,203.61032,22.72025,1,0.00000
0.09000,6.70764,0.01001,0.01002,0.01002,0.23292,0.09586,0.20685,0.09837,0.01525,7.27131,5.03253,4.72636,136.42950,40.66384,203.29451,22.69541,1,0.00000
0.10000,6.70024,0.01001,0.01002,0.01002,0.23264,0.09571,0.20651,0.09825,0.01522,7.26758,5.03050,4.72449,136.29985,40.61268,202.99374,22.67112,1,0.00000
0.11000,6.69334,0.01001,0.01002,0.01002,0.23238,0.09557,0.20619,0.09812,0.01519,7.26356,5.02833,4.72249,136.18165,40.56335,202.71681,22.64827,1,0.00000
