time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.27000,1,6.74571,0,0.23376,0.29096,0.07398,0.99929,0.09526,0.21017,0.05356,0.99948,0.20723,0.09091,0.02317,0.99978,0.09848,0.15478,0.03939,0.99962
0.28000,1,6.75818,0,0.23421,0.29164,0.07664,0.99926,0.09541,0.21062,0.05548,0.99946,0.20766,0.09106,0.02400,0.99977,0.09866,0.15511,0.04080,0.99961
0.29000,1,6.77110,0,0.23467,0.29233,0.07931,0.99923,0.09557,0.21107,0.05740,0.99945,0.20811,0.09121,0.02483,0.99976,0.09884,0.15546,0.04222,0.99959
0.30000,1,6.78429,0,0.23515,0.29305,0.08198,0.99921,0.09575,0.21155,0.05933,0.99943,0.20858,0.09138,0.02566,0.99975,0.09903,0.15583,0.04364,0.99958
0.31000,1,6.79760,0,0.23563,0.29378,0.08466,0.99918,0.09595,0.21203,0.06126,0.99941,0.20906,0.09156,0.02650,0.99974,0.09923,0.15620,0.04506,0.99956
0.32000,1,6.81082,0,0.23612,0.29451,0.08734,0.99915,0.09615,0.21253,0.06320,0.99939,0.20954,0.09174,0.02734,0.99974,0.09943,0.15658,0.04649,0.99955
0.33000,1,6.82380,0,0.23661,0.29523,0.09003,0.99913,0.09636,0.21303,0.06514,0.99937,0.21002,0.09193,0.02817,0.99973,0.09964,0.15694,0.04792,0.99954
0.34000,1,6.83632,0,0.23709,0.29593,0.09273,0.99910,0.09657,0.21352,0.06709,0.99935,0.21049,0.09212,0.02901,0.99972,0.09984,0.15730,0.04936,0.99952
0.35000,1,6.84821,0,0.23755,0.29658,0.09543,0.99907,0.09678,0.21400,0.06904,0.99933,0.21095,0.09230,0.02986,0.99971,0.10004,0.15764,0.05079,0.99951
0.36000,1,6.85928,0,0.23798,0.29719,0.09814,0.99905,0.09699,0.21444,0.07100,0.99931,0.21137,0.09249,0.03070,0.99970,0.10023,0.15796,0.05223,0.99949
0.37000,1,6.86932,0,0.23836,0.29771,0.10086,0.99902,0.09718,0.21483,0.07296,0.99929,0.21174,0.09265,0.03154,0.99969,0.10040,0.15823,0.05367,0.99948
0.38000,1,6.87816,0,0.23869,0.29814,0.10358,0.99899,0.09734,0.21513,0.07492,0.99927,0.21204,0.09280,0.03239,0.99968,0.10054,0.15847,0.05512,0.99946
0.39000,1,6.88561,0,0.23898,0.29848,0.10630,0.99896,0.09748,0.21540,0.07688,0.99925,0.21229,0.09293,0.03324,0.99968,0.10067,0.15865,0.05657,0.99945
0.40000,1,6.89150,0,0.23921,0.29876,0.10902,0.99894,0.09761,0.21559,0.07885,0.99923,0.21248,0.09305,0.03408,0.99967,0.10078,0.15879,0.05801,0.99943
0.41000,1,6.89566,0,0.23939,0.29892,0.11175,0.99891,0.09771,0.21573,0.08081,0.99921,0.21261,0.09315,0.03493,0.99966,0.10086,0.15889,0.05946,0.99942
0.42000,1,6.89795,0,0.23950,0.29899,0.11447,0.99888,0.09779,0.21579,0.08278,0.99919,0.21266,0.09323,0.03578,0.99965,0.10092,0.15892,0.06091,0.99941
0.43000,1,6.89822,0,0.23954,0.29895,0.11720,0.99886,0.09784,0.21577,0.08475,0.99917,0.21265,0.09329,0.03663,0.99964,0.10095,0.15890,0.06236,0.99939
0.44000,1,6.89637,0,0.23951,0.29879,0.11992,0.99883,0.09786,0.21567,0.08671,0.99915,0.21255,0.09332,0.03749,0.99963,0.10095,0.15882,0.06381,0.99938
0.45000,1,6.89230,0,0.23940,0.29850,0.12264,0.99880,0.09784,0.21549,0.08868,0.99913,0.21238,0.09332,0.03834,0.99963,0.10091,0.15867,0.06525,0.99936
0.46000,1,6.88595,0,0.23921,0.29810,0.12536,0.99877,0.09780,0.21520,0.09064,0.99911,0.21212,0.09329,0.03919,0.99962,0.10084,0.15847,0.06670,0.99935
0.47000,1,6.87730,0,0.23894,0.29757,0.12807,0.99875,0.09771,0.21485,0.09260,0.99909,0.21178,0.09323,0.04004,0.99961,0.10074,0.15819,0.06814,0.99933
0.48000,1,6.86633,0,0.23859,0.29695,0.13078,0.99872,0.09760,0.21439,0.09455,0.99907,0.21136,0.09314,0.04089,0.99960,0.10060,0.15786,0.06958,0.99932
0.49000,1,6.85309,0,0.23815,0.29619,0.13348,0.99869,0.09744,0.21385,0.09650,0.99905,0.21085,0.09302,0.04173,0.99959,0.10043,0.15745,0.07102,0.99930
0.50000,1,6.83764,0,0.23764,0.29532,0.13617,0.99867,0.09725,0.21323,0.09845,0.99903,0.21027,0.09287,0.04258,0.99958,0.10022,0.15700,0.07245,0.99929
0.51000,1,6.82009,0,0.23705,0.29435,0.13886,0.99864,0.09702,0.21253,0.10038,0.99902,0.20961,0.09268,0.04342,0.99957,0.09998,0.15648,0.07387,0.99928
0.52000,1,6.80058,0,0.23639,0.29329,0.14153,0.99861,0.09676,0.21176,0.10231,0.99900,0.20889,0.09246,0.04427,0.99957,0.09971,0.15591,0.07529,0.99926
0.53000,1,6.77928,0,0.23566,0.29214,0.14419,0.99858,0.09647,0.21091,0.10424,0.99898,0.20810,0.09222,0.04511,0.99956,0.09940,0.15531,0.07671,0.99925
0.54000,1,6.75640,0,0.23488,0.29091,0.14684,0.99856,0.09614,0.21003,0.10615,0.99896,0.20726,0.09194,0.04595,0.99955,0.09907,0.15466,0.07812,0.99923
0.55000,1,6.73218,0,0.23404,0.28964,0.14948,0.99853,0.09579,0.20909,0.10806,0.99894,0.20638,0.09164,0.04678,0.99954,0.09872,0.15397,0.07952,0.99922
0.56000,1,6.70686,0,0.23316,0.28833,0.15211,0.99851,0.09542,0.20811,0.10995,0.99892,0.20546,0.09132,0.04761,0.99953,0.09835,0.15326,0.08092,0.99920
0.57000,1,6.68075,0,0.23225,0.28697,0.15473,0.99848,0.09502,0.20710,0.11184,0.99890,0.20452,0.09097,0.04844,0.99952,0.09795,0.15255,0.08231,0.99919
0.58000,1,6.65415,0,0.23131,0.28561,0.15733,0.99845,0.09461,0.20608,0.11372,0.99888,0.20357,0.09061,0.04927,0.99952,0.09755,0.15181,0.08369,0.99918
0.59000,1,6.62736,0,0.23036,0.28427,0.15992,0.99843,0.09419,0.20506,0.11559,0.99886,0.20262,0.09023,0.05009,0.99951,0.09714,0.15108,0.08507,0.99916
0.60000,1,6.60074,0,0.22942,0.28295,0.16250,0.99840,0.09376,0.20407,0.11745,0.99884,0.20169,0.08985,0.05091,0.99950,0.09673,0.15037,0.08644,0.99915
0.61000,1,6.57462,0,0.22848,0.28166,0.16507,0.99837,0.09333,0.20308,0.11930,0.99883,0.20077,0.08946,0.05173,0.99949,0.09631,0.14968,0.08781,0.99914
0.62000,1,6.54934,0,0.22762,0.28043,0.16762,0.99835,0.09285,0.20209,0.12114,0.99881,0.19986,0.08903,0.05254,0.99948,0.09585,0.14896,0.08916,0.99912
0.63000,1,6.52527,0,0.22671,0.27924,0.17017,0.99832,0.09232,0.20102,0.12297,0.99879,0.19894,0.08861,0.05334,0.99947,0.09542,0.14828,0.09052,0.99911
0.64000,1,6.50276,0,0.22584,0.27809,0.17270,0.99830,0.09181,0.20005,0.12480,0.99877,0.19807,0.08818,0.05415,0.99947,0.09499,0.14764,0.09186,0.99909
0.65000,1,6.48214,0,0.22503,0.27705,0.17523,0.99827,0.09132,0.19916,0.12661,0.99875,0.19726,0.08776,0.05495,0.99946,0.09459,0.14704,0.09320,0.99908
0.66000,1,6.46378,0,0.22428,0.27613,0.17775,0.99825,0.09085,0.19835,0.12842,0.99873,0.19654,0.08735,0.05574,0.99945,0.09421,0.14651,0.09454,0.99907
0.67000,1,6.44800,0,0.22363,0.27536,0.18026,0.99822,0.09041,0.19766,0.13022,0.99872,0.19592,0.08697,0.05654,0.99944,0.09386,0.14607,0.09587,0.99905
0.68000,1,6.43514,0,0.22307,0.27477,0.18276,0.99820,0.09001,0.19708,0.13202,0.99870,0.19541,0.08662,0.05733,0.99943,0.09355,0.14571,0.09720,0.99904
0.69000,1,6.42549,0,0.22261,0.27436,0.18526,0.99817,0.08965,0.19663,0.13381,0.99868,0.19503,0.08630,0.05811,0.99943,0.09329,0.14543,0.09852,0.99903
0.70000,1,6.41937,0,0.22228,0.27415,0.18776,0.99815,0.08934,0.19633,0.13560,0.99866,0.19479,0.08601,0.05890,0.99942,0.09307,0.14528,0.09984,0.99901
0.71000,1,6.41703,0,0.22208,0.27415,0.19026,0.99812,0.08908,0.19620,0.13739,0.99864,0.19469,0.08577,0.05968,0.99941,0.09291,0.14524,0.10117,0.99900
0.72000,1,6.41873,0,0.22201,0.27440,0.19276,0.99810,0.08889,0.19622,0.13917,0.99863,0.19475,0.08558,0.06046,0.99940,0.09281,0.14531,0.10249,0.99899
0.73000,1,6.42469,0,0.22210,0.27488,0.19526,0.99807,0.08876,0.19643,0.14096,0.99861,0.19498,0.08544,0.06124,0.99940,0.09277,0.14552,0.10382,0.99898
0.74000,1,6.43510,0,0.22234,0.27562,0.19777,0.99805,0.08871,0.19682,0.14276,0.99859,0.19539,0.08536,0.06202,0.99939,0.09279,0.14588,0.10515,0.99896
0.75000,1,6.45012,0,0.22274,0.27661,0.20030,0.99802,0.08873,0.19741,0.14456,0.99857,0.19598,0.08533,0.06279,0.99938,0.09289,0.14636,0.10648,0.99895
0.76000,1,6.46988,0,0.22331,0.27788,0.20283,0.99800,0.08883,0.19820,0.14636,0.99855,0.19676,0.08536,0.06357,0.99937,0.09306,0.14699,0.10782,0.99894
0.77000,1,6.49446,0,0.22405,0.27941,0.20537,0.99797,0.08901,0.19921,0.14818,0.99854,0.19773,0.08545,0.06435,0.99936,0.09331,0.14776,0.10917,0.99892
0.78000,1,6.52391,0,0.22497,0.28123,0.20794,0.99795,0.08928,0.20043,0.15001,0.99852,0.19889,0.08562,0.06513,0.99936,0.09364,0.14869,0.11052,0.99891
0.79000,1,6.55824,0,0.22607,0.28333,0.21052,0.99792,0.08965,0.20186,0.15185,0.99850,0.20026,0.08585,0.06591,0.99935,0.09404,0.14979,0.11189,0.99889
0.80000,1,6.59740,0,0.22734,0.28569,0.21312,0.99789,0.09010,0.20351,0.15370,0.99848,0.20182,0.08614,0.06670,0.99934,0.09453,0.15102,0.11326,0.99888
0.81000,1,6.64132,0,0.22876,0.28833,0.21575,0.99787,0.09068,0.20537,0.15557,0.99846,0.20356,0.08652,0.06749,0.99933,0.09515,0.15240,0.11465,0.99887
0.82000,1,6.68987,0,0.23041,0.29126,0.21840,0.99784,0.09131,0.20743,0.15746,0.99844,0.20553,0.08696,0.06828,0.99933,0.09576,0.15394,0.11606,0.99885
0.83000,1,6.74290,0,0.23221,0.29441,0.22109,0.99782,0.09205,0.20973,0.15937,0.99843,0.20767,0.08748,0.06907,0.99932,0.09650,0.15561,0.11747,0.99884
0.84000,1,6.80020,0,0.23415,0.29782,0.22380,0.99779,0.09293,0.21221,0.16131,0.99841,0.20997,0.08807,0.06988,0.99931,0.09736,0.15743,0.11891,0.99883
0.85000,1,6.86153,0,0.23627,0.30146,0.22655,0.99776,0.09388,0.21488,0.16326,0.99839,0.21246,0.08873,0.07069,0.99930,0.09826,0.15938,0.12036,0.99881
0.86000,1,6.92661,0,0.23854,0.30532,0.22933,0.99773,0.09493,0.21773,0.16525,0.99837,0.21512,0.08945,0.07150,0.99929,0.09924,0.16145,0.12183,0.99880
0.87000,1,6.99512,0,0.24097,0.30936,0.23215,0.99771,0.09608,0.22077,0.16726,0.99835,0.21793,0.09029,0.07232,0.99928,0.10030,0.16362,0.12332,0.99878
0.88000,1,7.06673,0,0.24353,0.31359,0.23501,0.99768,0.09734,0.22395,0.16930,0.99833,0.22087,0.09119,0.07316,0.99928,0.10143,0.16592,0.12484,0.99877
0.89000,1,7.14107,0,0.24622,0.31796,0.23791,0.99765,0.09870,0.22728,0.17137,0.99831,0.22395,0.09217,0.07399,0.99927,0.10264,0.16828,0.12637,0.99875
0.90000,1,7.21774,0,0.24902,0.32244,0.24084,0.99762,0.10016,0.23074,0.17348,0.99829,0.22712,0.09323,0.07484,0.99926,0.10392,0.17072,0.12793,0.99874
0.91000,1,7.29634,0,0.25194,0.32704,0.24382,0.99759,0.10173,0.23430,0.17561,0.99827,0.23040,0.09436,0.07570,0.99925,0.10526,0.17324,0.12950,0.99872
0.92000,1,7.37645,0,0.25495,0.33167,0.24685,0.99756,0.10339,0.23797,0.17778,0.99824,0.23374,0.09561,0.07658,0.99924,0.10667,0.17578,0.13111,0.99870
0.93000,1,7.45764,0,0.25801,0.33620,0.24991,0.99753,0.10521,0.24178,0.17998,0.99822,0.23709,0.09690,0.07746,0.99923,0.10812,0.17828,0.13273,0.99869
0.94000,1,7.53948,0,0.26100,0.34056,0.25301,0.99750,0.10707,0.24562,0.18222,0.99820,0.24045,0.09829,0.07835,0.99923,0.10961,0.18083,0.13438,0.99867
0.95000,1,7.62153,0,0.26394,0.34466,0.25615,0.99747,0.10871,0.24902,0.18449,0.99818,0.24354,0.09969,0.07926,0.99922,0.11104,0.18322,0.13605,0.99866
0.96000,1,7.70339,0,0.26696,0.34859,0.25933,0.99744,0.11031,0.25213,0.18679,0.99816,0.24641,0.10108,0.08018,0.99921,0.11244,0.18537,0.13774,0.99864
0.97000,1,7.78465,0,0.26998,0.35234,0.26254,0.99741,0.11195,0.25512,0.18911,0.99813,0.24917,0.10254,0.08112,0.99920,0.11385,0.18744,0.13945,0.99862
0.98000,1,7.86494,0,0.27299,0.35587,0.26579,0.99737,0.11362,0.25796,0.19146,0.99811,0.25179,0.10408,0.08207,0.99919,0.11527,0.18939,0.14117,0.99861
0.99000,1,7.94389,0,0.27599,0.35915,0.26906,0.99734,0.11531,0.26063,0.19384,0.99809,0.25426,0.10569,0.08303,0.99918,0.11669,0.19122,0.14291,0.99859
1.00000,1,8.02119,0,0.27894,0.36214,0.27236,0.99731,0.11702,0.26311,0.19624,0.99806,0.25654,0.10738,0.08401,0.99917,0.11812,0.19289,0.14467,0.99857
1.01000,1,8.09656,0,0.28185,0.36481,0.27568,0.99728,0.11874,0.26536,0.19866,0.99804,0.25862,0.10914,0.08500,0.99916,0.11954,0.19439,0.14644,0.99855
1.02000,1,8.16975,0,0.28470,0.36712,0.27903,0.99724,0.12046,0.26737,0.20109,0.99801,0.26047,0.11097,0.08601,0.99915,0.12094,0.19572,0.14823,0.99854
1.03000,1,8.24057,0,0.28748,0.36907,0.28239,0.99721,0.12218,0.26911,0.20354,0.99799,0.26207,0.11287,0.08704,0.99914,0.12233,0.19684,0.15002,0.99852
1.04000,1,8.30886,0,0.29018,0.37063,0.28577,0.99718,0.12389,0.27057,0.20601,0.99796,0.26340,0.11483,0.08809,0.99913,0.12370,0.19775,0.15182,0.99850
1.05000,1,8.37454,0,0.29280,0.37179,0.28916,0.99714,0.12559,0.27174,0.20849,0.99794,0.26446,0.11685,0.08915,0.99912,0.12505,0.19845,0.15363,0.99848
1.06000,1,8.43754,0,0.29532,0.37255,0.29255,0.99711,0.12727,0.27261,0.21097,0.99792,0.26523,0.11892,0.09024,0.99911,0.12637,0.19893,0.15544,0.99846
1.07000,1,8.49785,0,0.29775,0.37289,0.29595,0.99707,0.12893,0.27316,0.21346,0.99789,0.26570,0.12105,0.09134,0.99910,0.12766,0.19919,0.15726,0.99845
1.08000,1,8.55553,0,0.30007,0.37282,0.29935,0.99704,0.13056,0.27340,0.21595,0.99787,0.26587,0.12321,0.09246,0.99909,0.12891,0.19923,0.15908,0.99843
1.09000,1,8.61066,0,0.30229,0.37234,0.30274,0.99701,0.13216,0.27333,0.21844,0.99784,0.26574,0.12541,0.09361,0.99908,0.13012,0.19906,0.16089,0.99841
1.10000,1,8.66335,0,0.30440,0.37147,0.30613,0.99697,0.13372,0.27296,0.22093,0.99782,0.26530,0.12763,0.09477,0.99906,0.13131,0.19866,0.16270,0.99839
1.11000,1,8.71377,0,0.30640,0.37021,0.30950,0.99694,0.13524,0.27228,0.22341,0.99779,0.26457,0.12986,0.09595,0.99905,0.13244,0.19806,0.16450,0.99837
1.12000,1,8.76211,0,0.30829,0.36859,0.31286,0.99691,0.13672,0.27132,0.22588,0.99777,0.26354,0.13211,0.09716,0.99904,0.13354,0.19726,0.16630,0.99835
1.13000,1,8.80856,0,0.31006,0.36662,0.31620,0.99687,0.13815,0.27008,0.22834,0.99774,0.26223,0.13434,0.09838,0.99903,0.13461,0.19626,0.16809,0.99834
1.14000,1,8.85337,0,0.31172,0.36434,0.31952,0.99684,0.13954,0.26858,0.23079,0.99772,0.26065,0.13657,0.09963,0.99902,0.13563,0.19510,0.16987,0.99832
1.15000,1,8.89675,0,0.31327,0.36175,0.32281,0.99680,0.14087,0.26684,0.23322,0.99769,0.25881,0.13877,0.10089,0.99900,0.13661,0.19377,0.17163,0.99830
1.16000,1,8.93896,0,0.31473,0.35890,0.32608,0.99677,0.14214,0.26487,0.23564,0.99767,0.25674,0.14095,0.10218,0.99899,0.13751,0.19229,0.17339,0.99828
1.17000,1,8.98022,0,0.31608,0.35579,0.32933,0.99674,0.14336,0.26269,0.23803,0.99764,0.25444,0.14310,0.10348,0.99898,0.13838,0.19069,0.17512,0.99827
1.18000,1,9.02076,0,0.31733,0.35247,0.33254,0.99671,0.14452,0.26034,0.24040,0.99762,0.25193,0.14521,0.10480,0.99897,0.13920,0.18896,0.17684,0.99825
1.19000,1,9.06079,0,0.31847,0.34895,0.33572,0.99667,0.14562,0.25781,0.24275,0.99760,0.24922,0.14727,0.10614,0.99895,0.13999,0.18713,0.17855,0.99823
1.20000,1,9.10050,0,0.31951,0.34527,0.33886,0.99664,0.14667,0.25513,0.24507,0.99757,0.24634,0.14928,0.10751,0.99894,0.14073,0.18521,0.18024,0.99821
1.21000,1,9.14007,0,0.32045,0.34146,0.34197,0.99661,0.14767,0.25232,0.24737,0.99755,0.24330,0.15124,0.10888,0.99892,0.14144,0.18322,0.18191,0.99820
1.22000,1,9.17962,0,0.32130,0.33751,0.34505,0.99658,0.14860,0.24942,0.24965,0.99753,0.24013,0.15313,0.11028,0.99891,0.14210,0.18117,0.18356,0.99818
1.23000,1,9.21925,0,0.32205,0.33347,0.34809,0.99655,0.14947,0.24642,0.25189,0.99750,0.23684,0.15497,0.11169,0.99890,0.14273,0.17906,0.18519,0.99816
1.24000,1,9.25904,0,0.32270,0.32935,0.35109,0.99652,0.15029,0.24333,0.25411,0.99748,0.23344,0.15674,0.11312,0.99888,0.14332,0.17692,0.18680,0.99815
1.25000,1,9.29900,0,0.32326,0.32517,0.35405,0.99649,0.15104,0.24019,0.25630,0.99746,0.22996,0.15845,0.11456,0.99887,0.14387,0.17475,0.18839,0.99813
1.26000,1,9.33911,0,0.32372,0.32095,0.35697,0.99646,0.15174,0.23700,0.25845,0.99744,0.22641,0.16009,0.11602,0.99885,0.14439,0.17256,0.18996,0.99812
1.27000,1,9.37932,0,0.32408,0.31668,0.35986,0.99643,0.15237,0.23377,0.26058,0.99742,0.22280,0.16166,0.11750,0.99884,0.14486,0.17037,0.19152,0.99810
1.28000,1,9.41951,0,0.32434,0.31239,0.36270,0.99640,0.15294,0.23052,0.26268,0.99739,0.21916,0.16315,0.11898,0.99883,0.14530,0.16816,0.19305,0.99808
1.29000,1,9.45953,0,0.32449,0.30809,0.36551,0.99637,0.15345,0.22723,0.26475,0.99737,0.21548,0.16457,0.12048,0.99881,0.14570,0.16595,0.19456,0.99807
1.30000,1,9.49916,0,0.32454,0.30379,0.36828,0.99634,0.15390,0.22394,0.26679,0.99735,0.21179,0.16592,0.12199,0.99880,0.14605,0.16377,0.19605,0.99805
1.31000,1,9.53817,0,0.32448,0.29947,0.37100,0.99632,0.15428,0.22065,0.26880,0.99733,0.20809,0.16719,0.12352,0.99878,0.14637,0.16158,0.19752,0.99804
1.32000,1,9.57624,0,0.32430,0.29516,0.37369,0.99629,0.15459,0.21735,0.27078,0.99731,0.20439,0.16839,0.12505,0.99876,0.14665,0.15940,0.19897,0.99802
1.33000,1,9.61304,0,0.32400,0.29084,0.37634,0.99626,0.15483,0.21406,0.27273,0.99729,0.20071,0.16949,0.12660,0.99875,0.14688,0.15724,0.20041,0.99801
1.34000,1,9.64817,0,0.32357,0.28653,0.37895,0.99624,0.15501,0.21076,0.27465,0.99727,0.19704,0.17051,0.12815,0.99873,0.14706,0.15510,0.20182,0.99800
1.35000,1,9.68120,0,0.32300,0.28222,0.38152,0.99621,0.15511,0.20746,0.27654,0.99725,0.19340,0.17144,0.12971,0.99872,0.14720,0.15296,0.20321,0.99798
1.36000,1,9.71167,0,0.32229,0.27790,0.38405,0.99618,0.15513,0.20417,0.27840,0.99723,0.18978,0.17228,0.13128,0.99870,0.14729,0.15083,0.20459,0.99797
1.37000,1,9.73907,0,0.32143,0.27357,0.38654,0.99616,0.15507,0.20089,0.28023,0.99722,0.18620,0.17301,0.13286,0.99869,0.14732,0.14872,0.20594,0.99795
1.38000,1,9.76287,0,0.32041,0.26922,0.38900,0.99613,0.15492,0.19760,0.28203,0.99720,0.18265,0.17364,0.13444,0.99867,0.14729,0.14662,0.20728,0.99794
1.39000,1,9.78253,0,0.31922,0.26486,0.39141,0.99611,0.15468,0.19431,0.28380,0.99718,0.17914,0.17415,0.13603,0.99866,0.14720,0.14452,0.20859,0.99793
1.40000,1,9.79747,0,0.31560,0.26083,0.39378,0.99609,0.15267,0.19125,0.28554,0.99716,0.17808,0.17419,0.13762,0.99864,0.14580,0.14261,0.20989,0.99791
1.41000,1,9.80714,0,0.31107,0.25691,0.39612,0.99606,0.15001,0.18832,0.28726,0.99714,0.17784,0.17396,0.13920,0.99862,0.14393,0.14078,0.21117,0.99790
1.42000,1,9.81098,0,0.30652,0.25300,0.39843,0.99604,0.14739,0.18538,0.28894,0.99713,0.17747,0.17360,0.14078,0.99861,0.14207,0.13897,0.21244,0.99789
1.43000,1,9.80842,0,0.30194,0.24906,0.40069,0.99602,0.14478,0.18245,0.29061,0.99711,0.17695,0.17311,0.14236,0.99859,0.14022,0.13715,0.21369,0.99788
1.44000,1,9.79896,0,0.29732,0.24510,0.40292,0.99599,0.14219,0.17951,0.29224,0.99709,0.17630,0.17247,0.14393,0.99858,0.13837,0.13535,0.21492,0.99786
