time,theta_s,theta_e,theta_s_ref,theta_e_ref,emg_biceps,emg_triceps,emg_deltoid,emg_biceps_fn,emg_triceps_fn,emg_deltoid_fn,load_kg,condition,trial_id,subject_id,emg_biceps_rms,emg_triceps_rms,emg_deltoid_rms,emg_biceps_var,emg_triceps_var,emg_deltoid_var,cci_s,cci_e,nmi
7.78,0.0,79.99995696,0.0,80.0,0.095767015,0.010077530000000001,0.04932469,0.0682322675,0.010077530000000001,0.029977976666666666,2.0,loaded_reaching,0,1,0.09576432714337814,0.010077531500000578,0.0493231255924656,2.746102531439436e-11,1.1625007113196952e-17,9.121383986573302e-12,0.3393013593648954,0.1904244014035047,0.2118904477740219
7.79,0.0,79.99996315,0.0,80.0,0.095765955,0.010077530000000001,0.04932408,0.06823154,0.010077530000000001,0.029977649999999998,2.0,loaded_reaching,0,1,0.0957651625676507,0.010077530833333547,0.04932360754363792,1.2957163064395416e-11,4.291673741480185e-18,4.304757986521023e-12,0.33929858785152156,0.19042288698591153,0.21188871276830248
7.8,0.0,79.99997177,0.0,80.0,0.095765075,0.010077530000000001,0.04932357,0.06823092750000001,0.010077530000000001,0.029977379999999998,2.0,loaded_reaching,0,1,0.09576568453462664,0.010077530500000128,0.04932391002221073,6.632089064391123e-12,2.5138959449329684e-18,2.1910392364866317e-12,0.33929685081649436,0.19042194222335684,0.21188761131593736
7.81,0.0,79.99998105,0.0,80.0,0.095764425,0.010077530000000001,0.0493232,0.068230475,0.010077530000000001,0.029977180000000003,2.0,loaded_reaching,0,1,0.09576592627577134,0.010077530166666694,0.04932405101640618,4.93603150188349e-12,5.138959260779106e-19,1.618438236472843e-12,0.3392960361641102,0.1904215016144414,0.21188707827808523
7.82,0.0,79.99998969,0.0,80.0,0.09576401500000001,0.010077530000000001,0.04932296,0.068230185,0.010077530000000001,0.029977053333333333,2.0,loaded_reaching,0,1,0.09576594802546366,0.010077530000000001,0.04932406551617299,4.877105314380061e-12,0.0,1.5954339864711471e-12,0.3392959486848108,0.1904214596358175,0.2118869976949168
7.83,0.0,79.99999686,0.0,80.0,0.095763815,0.010077530000000001,0.04932284,0.06823003750000001,0.010077530000000001,0.02997699,2.0,loaded_reaching,0,1,0.09576581602505983,0.010077530000000001,0.04932399101593625,4.799753314379515e-12,0.0,1.5720782364789272e-12,0.339296374216052,0.19042169711387386,0.21188723899863668
7.84,0.0,80.00000216,0.0,80.0,0.09576378499999999,0.010077530000000001,0.04932282,0.06823001,0.010077530000000001,0.02997698,2.0,loaded_reaching,0,1,0.09576559302182197,0.010077530000000001,0.04932386401389575,4.179590314381074e-12,0.0,1.3707832364925582e-12,0.3392970996301128,0.19042209831380638,0.2118876863775674
7.85,0.0,80.00000556,0.0,80.0,0.09576387,0.010077530000000001,0.04932287,0.068230065,0.010077530000000001,0.029977006666666667,2.0,loaded_reaching,0,1,0.09576533401646302,0.010077530000000001,0.049323715510477865,3.1531733143849777e-12,0.0,1.0336139865070135e-12,0.33929794786031925,0.19042256428643867,0.21188822339203592
7.86,0.0,80.00000724,0.0,80.0,0.095764035,0.010077530000000001,0.04932297,0.06823017249999999,0.010077530000000001,0.02997706,2.0,loaded_reaching,0,1,0.0957650762605354,0.010077530000000001,0.049323570506841406,2.0178490018896874e-12,0.0,6.748839865216046e-13,0.3392987761043689,0.19042302801350194,0.21188874578048086
7.87,0.0,80.00000755,0.0,80.0,0.09576423,0.010077530000000001,0.04932308,0.068230305,0.010077530000000001,0.029977116666666664,2.0,loaded_reaching,0,1,0.09576485475581815,0.010077530000000001,0.04932344200377048,1.114350501893479e-12,0.0,3.7194523653551096e-13,0.33929951010247067,0.19042342652304578,0.21188919981687243
7.88,0.0,80.00000687,0.0,80.0,0.09576442,0.010077530000000001,0.04932319,0.068230435,0.010077530000000001,0.02997717666666667,2.0,loaded_reaching,0,1,0.09576468450281746,0.010077530000000001,0.04932334350182888,5.396290643972112e-13,0.0,1.8041198654632593e-13,0.3393000727389425,0.19042373282666591,0.21188954512624264
7.89,0.0,80.00000561,0.0,80.0,0.095764585,0.010077530000000001,0.04932329,0.06823055,0.010077530000000001,0.029977230000000004,2.0,loaded_reaching,0,1,0.09576457000133158,0.010077530000000001,0.04932327750086611,2.5503931440219673e-13,0.0,8.54379865538815e-14,0.3393004497330511,0.19042393882781625,0.21188977412434634
7.9,0.0,80.0000041,0.0,80.0,0.095764715,0.010077530000000001,0.04932336,0.06823064,0.010077530000000001,0.02997726666666667,2.0,loaded_reaching,0,1,0.09576450750081518,0.010077530000000001,0.049323241000528845,1.5613306440488385e-13,0.0,5.216823655794463e-14,0.3393006582214622,0.19042405127351691,0.2118898974646579
7.91,0.0,80.00000259,0.0,80.0,0.09576480000000001,0.010077530000000001,0.04932341,0.0682307,0.010077530000000001,0.029977293333333332,2.0,loaded_reaching,0,1,0.09576448875073895,0.010077530000000001,0.04932323000047878,1.4153150190482518e-13,0.0,4.722923655939324e-14,0.3393007210533417,0.19042408500711142,0.21188993105751427
7.92,0.0,80.00000128,0.0,80.0,0.095764855,0.010077530000000001,0.04932344,0.06823074,0.010077530000000001,0.029977310000000004,2.0,loaded_reaching,0,1,0.09576450275074908,0.010077530000000001,0.04932323750048505,1.434705019043672e-13,0.0,4.7847986558579175e-14,0.3393006782135805,0.1904240598194439,0.21188989947987633
7.93,0.0,80.00000024,0.0,80.0,0.095764865,0.010077530000000001,0.04932345,0.0682307475,0.010077530000000001,0.029977316666666667,2.0,loaded_reaching,0,1,0.09576453825069328,0.010077530000000001,0.04932325800045066,1.327850019032307e-13,0.0,4.445523655637477e-14,0.3393005611185827,0.190423995950892,0.21188982362778988
7.94,0.0,79.99999952,0.0,80.0,0.095764855,0.010077530000000001,0.04932344,0.0682307425,0.010077530000000001,0.029977310000000004,2.0,loaded_reaching,0,1,0.09576458525055745,0.010077530000000001,0.04932328500036225,1.0677050190169813e-13,0.0,3.573423655365596e-14,0.3393004068962723,0.19042391139270487,0.21188972891559082
7.95,0.0,79.99999908,0.0,80.0,0.09576483,0.010077530000000001,0.04932343,0.06823072499999999,0.010077530000000001,0.029977303333333333,2.0,loaded_reaching,0,1,0.09576463550038804,0.010077530000000001,0.04932331450025176,7.432156439872457e-14,0.0,2.4833986550910077e-14,0.33930023839435797,0.19042382098753566,0.21188962681942403
7.96,0.0,79.99999887,0.0,80.0,0.09576479,0.010077530000000001,0.0493234,0.0682306975,0.010077530000000001,0.02997729,2.0,loaded_reaching,0,1,0.0957646835002329,0.010077530000000001,0.04932334250015042,4.4609564395900266e-14,0.0,1.4837986548184835e-14,0.33930007846047217,0.19042373463042722,0.2118895290030263
7.97,0.0,79.99999881,0.0,80.0,0.09576475500000001,0.010077530000000001,0.04932338,0.0682306725,0.010077530000000001,0.02997728,2.0,loaded_reaching,0,1,0.09576472475012236,0.010077530000000001,0.04932336650008012,2.3438001893176734e-14,0.0,7.901986545850546e-15,0.3392999413743098,0.19042366041730874,0.21188944468331397
7.98,0.0,79.99999884,0.0,80.0,0.095764725,0.010077530000000001,0.04932337,0.06823065249999999,0.010077530000000001,0.029977273333333332,2.0,loaded_reaching,0,1,0.09576475700005893,0.010077530000000001,0.04932338500003857,1.1287814391432298e-14,0.0,3.804236544036166e-15,0.3392998357037297,0.19042360239614234,0.21188937910661534
7.99,0.0,79.99999888,0.0,80.0,0.095764705,0.010077530000000001,0.04932335,0.06823064000000001,0.010077530000000001,0.029977263333333337,2.0,loaded_reaching,0,1,0.09576477925002973,0.010077530000000001,0.049323398000019725,5.6975018901142575e-15,0.0,1.945236542853052e-15,0.33929976144870766,0.19042356236602967,0.21188933325922815
8.0,0.0,79.99999889,0.0,80.0,0.0957647,0.010077530000000001,0.04932335,0.068230635,0.010077530000000001,0.029977263333333337,2.0,loaded_reaching,0,1,0.0957647910000196,0.010077530000000001,0.049323404500013636,3.755814389347851e-15,0.0,1.3439865422613353e-15,0.3392997243211898,0.19042354122652927,0.2118893099190875
8.01,0.0,79.99999888,0.0,80.0,0.095764705,0.010077530000000001,0.04932335,0.06823064000000001,0.010077530000000001,0.029977263333333337,2.0,loaded_reaching,0,1,0.0957647920000189,0.010077530000000001,0.049323405000013226,3.622814389271368e-15,0.0,1.304236542208346e-15,0.3392997214652269,0.19042353942742277,0.21188930809039308
8.02,0.0,79.99999884,0.0,80.0,0.095764725,0.010077530000000001,0.04932337,0.06823065249999999,0.010077530000000001,0.029977273333333332,2.0,loaded_reaching,0,1,0.09576478225002752,0.010077530000000001,0.049323399500018496,5.273001889698848e-15,0.0,1.823986542691762e-15,0.3392997528808172,0.1904235569687093,0.21188932780647712
8.03,0.0,79.99999881,0.0,80.0,0.09576475500000001,0.010077530000000001,0.04932338,0.0682306725,0.010077530000000001,0.02997728,2.0,loaded_reaching,0,1,0.09576476125005531,0.010077530000000001,0.049323387500036384,1.05965018905206e-14,0.0,3.5879865437696294e-15,0.339299821423907,0.1904235947499362,0.21188937043620384
8.04,0.0,79.99999887,0.0,80.0,0.09576479,0.010077530000000001,0.04932341,0.0682306975,0.010077530000000001,0.029977293333333332,2.0,loaded_reaching,0,1,0.09576472950012092,0.010077530000000001,0.04932336900007885,2.3161564392158443e-14,0.0,7.778236545567663e-15,0.339299927094473,0.19042365187153912,0.21188943535307136
8.05,0.0,79.99999908,0.0,80.0,0.09576483,0.010077530000000001,0.04932343,0.06823072749999999,0.010077530000000001,0.029977303333333333,2.0,loaded_reaching,0,1,0.09576468775023912,0.010077530000000001,0.049323345000155255,4.580050189476033e-14,0.0,1.53142365480464e-14,0.33930006418058895,0.19042372698419277,0.21188951953257928
8.06,0.0,79.99999952,0.0,80.0,0.09576486000000001,0.010077530000000001,0.04932345,0.0682307475,0.010077530000000001,0.029977313333333335,2.0,loaded_reaching,0,1,0.09576463850040658,0.010077530000000001,0.04932331600026725,7.787456439845719e-14,0.0,2.636323655107899e-14,0.3393002298263479,0.1904238155901633,0.21188961976660442
8.07,0.0,80.00000024,0.0,80.0,0.095764875,0.010077530000000001,0.04932345,0.0682307625,0.010077530000000001,0.029977316666666667,2.0,loaded_reaching,0,1,0.09576458575059917,0.010077530000000001,0.049323285500394484,1.1476000190314264e-13,0.0,3.891398655453408e-14,0.3393004040401114,0.19042391049307245,0.21188972661327354
8.08,0.0,80.00000128,0.0,80.0,0.095764865,0.010077530000000001,0.04932345,0.06823075499999999,0.010077530000000001,0.029977316666666667,2.0,loaded_reaching,0,1,0.09576453525076291,0.010077530000000001,0.049323256000505585,1.4612050190628344e-13,0.0,4.987323655799995e-14,0.3393005725421868,0.19042400134811596,0.21188983382278767
8.09,0.0,80.00000259,0.0,80.0,0.09576482,0.010077530000000001,0.04932342,0.06823072499999999,0.010077530000000001,0.029977300000000002,2.0,loaded_reaching,0,1,0.09576449525084238,0.010077530000000001,0.04932323250055764,1.6134050190879833e-13,0.0,5.5007986560639325e-14,0.3393007067729816,0.19042407331265876,0.2118899206675892
8.1,0.0,80.0000041,0.0,80.0,0.095764735,0.010077530000000001,0.04932337,0.068230665,0.010077530000000001,0.029977273333333332,2.0,loaded_reaching,0,1,0.09576447625083656,0.010077530000000001,0.049323221500554744,1.602290019096747e-13,0.0,5.472198656183917e-14,0.33930076960460964,0.19042410749591404,0.2118899645068757
8.11,0.0,80.00000561,0.0,80.0,0.095764605,0.010077530000000001,0.0493233,0.0682305725,0.010077530000000001,0.029977233333333336,2.0,loaded_reaching,0,1,0.0957644897508862,0.010077530000000001,0.04932322900058511,1.697330019092225e-13,0.0,5.771823656103689e-14,0.3393007267646985,0.1904240832077285,0.21188994268897018
8.12,0.0,80.00000687,0.0,80.0,0.09576443500000001,0.010077530000000001,0.0493232,0.06823045500000001,0.010077530000000001,0.029977180000000003,2.0,loaded_reaching,0,1,0.09576454775135027,0.010077530000000001,0.049323262500883445,2.5861800190654157e-13,0.0,8.714798655758649e-14,0.3393005354122983,0.19042397885810608,0.21188982860816102
8.13,0.0,80.00000755,0.0,80.0,0.09576423,0.010077530000000001,0.04932308,0.0682303075,0.010077530000000001,0.029977116666666664,2.0,loaded_reaching,0,1,0.09576465975280196,0.010077530000000001,0.04932332700182531,5.366580019032357e-13,0.0,1.800602365505078e-13,0.3393001669860367,0.1904237773547111,0.21188960290296502
8.14,0.0,80.00000724,0.0,80.0,0.09576402,0.010077530000000001,0.04932296,0.0682301575,0.010077530000000001,0.029977053333333333,2.0,loaded_reaching,0,1,0.09576483050586405,0.010077530000000001,0.04932342600381942,1.1231415643945832e-12,0.0,3.767732365387369e-13,0.3392996014929891,0.19042347015128405,0.2118892527910418
8.15,0.0,80.00000556,0.0,80.0,0.095763845,0.010077530000000001,0.04932285,0.06823002750000001,0.010077530000000001,0.02997699666666667,2.0,loaded_reaching,0,1,0.09576505751087977,0.010077529833333359,0.04932355750710734,2.0838055643815508e-12,5.277777777859651e-19,7.011179865234252e-13,0.3392988456980574,0.19042305889652625,0.2118887803711662
8.16,0.0,80.00000216,0.0,80.0,0.09576373499999999,0.010077530000000001,0.04932279,0.06822994499999999,0.010077530000000001,0.029976963333333332,2.0,loaded_reaching,0,1,0.09576532701744449,0.010077529666666717,0.049323714011420106,3.3411578143619705e-12,1.0000000001174658e-18,1.1265632365038454e-12,0.33929794710378136,0.19042257117940997,0.21188821451327627
8.17,0.0,79.99999686,0.0,80.0,0.095763745,0.010077530000000001,0.04932279,0.068229945,0.010077530000000001,0.029976963333333332,2.0,loaded_reaching,0,1,0.0957656115240864,0.01007752950000007,0.049323880015838976,4.613299564350536e-12,1.4166666667198377e-18,1.5624792364827797e-12,0.33929699425115073,0.19042205647843602,0.21188763075850106
8.18,0.0,79.99998969,0.0,80.0,0.095763925,0.010077530000000001,0.0493229,0.06823006250000001,0.010077530000000001,0.029977020000000004,2.0,loaded_reaching,0,1,0.09576586977871619,0.010077529333333422,0.0493240310189141,5.5000655018452956e-12,1.7777777778677452e-18,1.8658382364633244e-12,0.33929612708864104,0.19042158900944942,0.2118871208059017
8.19,0.0,79.99998105,0.0,80.0,0.095764325,0.010077530000000001,0.04932313,0.06823033749999999,0.010077530000000001,0.029977143333333334,2.0,loaded_reaching,0,1,0.0957660440299,0.01007752916666677,0.04932413351973022,5.726808314342754e-12,2.0833333335611886e-18,1.946351986450746e-12,0.3392955369650287,0.19042127267028655,0.21188678702079067
8.2,0.0,79.99997177,0.0,80.0,0.09576497,0.010077530000000001,0.0493235,0.0682307875,0.010077530000000001,0.029977343333333333,2.0,loaded_reaching,0,1,0.09576606652966262,0.01007752916666677,0.04932414851955657,5.681347064342572e-12,2.0833333335611886e-18,1.929221986448823e-12,0.3392954512891916,0.19042123219175852,0.2118867674923769
8.21,0.0,79.99996315,0.0,80.0,0.095765865,0.010077530000000001,0.04932402,0.06823142000000001,0.010077530000000001,0.02997761666666667,2.0,loaded_reaching,0,1,0.09576586703638466,0.01007752916666677,0.04932403602376989,6.968820314341011e-12,2.0833333335611886e-18,2.344853236462229e-12,0.3392960938423976,0.19042159109366702,0.21188719680775508
8.22,0.0,79.99995696,0.0,80.0,0.09576696500000001,0.010077530000000001,0.04932466,0.0682322025,0.010077530000000001,0.029977959999999998,2.0,loaded_reaching,0,1,0.09576537431696454,0.010077529333333477,0.04932375304341844,1.2825770001846972e-11,2.8888888881819905e-18,4.283120236497887e-12,0.3392977148392361,0.1904224803844922,0.2118882215561532
8.23,0.0,79.99995538,0.0,80.0,0.09576817,0.010077530000000001,0.04932536,0.068233065,0.010077530000000001,0.029978336666666664,2.0,loaded_reaching,0,1,0.09576454289370764,0.010077529833333746,0.04932327409298119,2.752419550188414e-11,8.305555552723196e-18,9.172273236562575e-12,0.33930046453923973,0.19042398474811248,0.21188992844826926
8.24,0.0,79.99996074,0.0,80.0,0.09576933,0.010077526666666668,0.04932604,0.068233905,0.010077526666666668,0.029978696666666665,2.0,loaded_reaching,0,1,0.09576335228825658,0.010077530666667748,0.04932258518712832,5.520883531442478e-11,2.1777777771796046e-17,1.8459304236659888e-11,0.3393044228822761,0.19042614105721345,0.2118923564424581
8.25,0.0,79.99997525,0.0,80.0,0.09577021999999999,0.010077526666666668,0.04932656,0.0682345675,0.010077526666666668,0.029978976666666667,2.0,loaded_reaching,0,1,0.09576183925487605,0.01007753183333562,0.0493217068291037,9.669571900194432e-11,4.6083333328660675e-17,3.2463911986796265e-11,0.33930947283240354,0.1904288832271118,0.21189542492380337
8.26,0.0,80.00000052,0.0,80.0,0.09577055,0.010077526666666668,0.04932677,0.0682348425,0.010077526666666668,0.029979086666666665,2.0,loaded_reaching,0,1,0.09576011226466903,0.010077533500004603,0.04932070100072154,1.4644958706445492e-10,9.274999999099092e-17,4.9391873986936446e-11,0.3393152650774113,0.1904320189888189,0.21189891535982538
8.27,0.0,80.00003704,0.0,80.0,0.09577004,0.010077526666666668,0.04932647,0.06823452749999999,0.010077526666666668,0.029978926666666666,2.0,loaded_reaching,0,1,0.0957583640018237,0.01007753516667331,0.04931967765915031,1.918660003145157e-10,1.3386111109444582e-16,6.50181602370851e-11,0.33932115756493125,0.1904351931291832,0.2119026637443083
8.28,0.0,80.00008357,0.0,80.0,0.09576835,0.010077526666666668,0.0493255,0.068233375,0.010077526666666668,0.02997841,2.0,loaded_reaching,0,1,0.09575687663775129,0.01007753683334174,0.049318800751958776,2.178950190645659e-10,1.6941666664419153e-16,7.417140923720737e-11,0.33932621370004634,0.1904378979176801,0.21190592321374796
8.29,0.0,80.00013657,0.0,80.0,0.09576527,0.010077530000000001,0.04932372,0.0682312375,0.010077530000000001,0.02997746,2.0,loaded_reaching,0,1,0.0957560036491031,0.010077538166675844,0.04931827426159349,2.200670430646024e-10,1.8497222219694426e-16,7.512095198728228e-11,0.33932925874923003,0.19043949156443318,0.21190795535878346
8.3,0.0,80.00018976,0.0,80.0,0.09576074500000001,0.010077530000000001,0.04932112,0.068228045,0.010077530000000001,0.029976066666666672,2.0,loaded_reaching,0,1,0.09575614916384759,0.010077538833342389,0.0493183347682552,2.2289112531460175e-10,1.8252777775285066e-16,7.57781332372759e-11,0.3393289317191043,0.19043924112309865,0.2119079016701934
8.31,0.0,80.000234,0.0,80.0,0.09575475,0.010077533333333333,0.04931764,0.0682238,0.010077533333333333,0.02997420666666667,2.0,loaded_reaching,0,1,0.09575770504717782,0.010077538500009454,0.04931921100781327,2.9630839206453165e-10,1.9052777775481373e-16,9.940910923714978e-11,0.3393239165966123,0.19043643580408004,0.211904920960251
8.32,0.0,80.00025748,0.0,80.0,0.09574780499999999,0.01007754,0.04931362,0.06821883,0.01007754,0.029972056666666667,2.0,loaded_reaching,0,1,0.09576098013936664,0.01007753700001284,0.04932108636738646,5.533771555017335e-10,2.5877777775383186e-16,1.8420305398686728e-10,0.3393131615559624,0.19043051730369834,0.21189832981050236
8.33,0.0,80.00024658,0.0,80.0,0.095740415,0.010077546666666666,0.0493093,0.0682133825,0.010077546666666666,0.02996975,2.0,loaded_reaching,0,1,0.09576609455064987,0.010077533833357825,0.04932402724398217,1.1110111365014096e-09,4.936388888718822e-16,3.6933654198645003e-10,0.3392962744564915,0.1904212615645682,0.2118878363417298
8.34,0.0,80.00018737,0.0,80.0,0.095733755,0.010077553333333334,0.04930539,0.0682083125,0.010077553333333334,0.029967663333333335,2.0,loaded_reaching,0,1,0.09577281767364447,0.010077529000048352,0.04932790123444373,1.996603495501076e-09,9.745555555417114e-16,6.643919039858924e-10,0.3392740132766711,0.19040908437592727,0.21187386362768523
8.35,0.0,80.00006779,0.0,80.0,0.0957293,0.010077563333333333,0.04930273,0.068204715,0.010077563333333333,0.02996624,2.0,loaded_reaching,0,1,0.09578055381951434,0.010077523166748448,0.04933236289336803,3.0782937080005604e-09,1.6483055555504748e-15,1.0254586979852326e-09,0.3392483713018937,0.19039506962744812,0.21185760233839587
8.36,0.0,79.99988053,0.0,80.0,0.095728765,0.010077563333333333,0.04930232,0.0682038375,0.010077563333333333,0.029966026666666663,2.0,loaded_reaching,0,1,0.09578818451418981,0.010077516833450728,0.04933677111158628,4.025821742062589e-09,2.3660833333361647e-15,1.3431032479845923e-09,0.33922302430893153,0.1903812380128594,0.21184210316203647
8.37,0.0,79.9996263,0.0,80.0,0.095733995,0.010077563333333333,0.04930525,0.06820703,0.010077563333333333,0.029967590000000002,2.0,loaded_reaching,0,1,0.09579399654202814,0.010077511166808804,0.0493401461190002,4.4624723849997386e-09,2.864750000007715e-15,1.4919471282341063e-09,0.3392035978980502,0.1903706898966304,0.21183096078449737
8.38,0.0,79.99931722,0.0,80.0,0.095746465,0.010077556666666666,0.04931237,0.06821543999999999,0.010077556666666666,0.029971396666666667,2.0,loaded_reaching,0,1,0.09579562064746383,0.010077507833480817,0.04934111903158957,4.4348507955621695e-09,2.9725277777787194e-15,1.4833506732339645e-09,0.33919795075000186,0.19036771264274593,0.21182854129035664
8.39,0.0,79.99897965,0.0,80.0,0.095767235,0.010077543333333333,0.04932434,0.0682299025,0.010077543333333333,0.029977793333333336,2.0,loaded_reaching,0,1,0.09579000887492753,0.010077509333485741,0.049337915526406616,5.3402783358123375e-09,3.0717777777727494e-15,1.7787703279844165e-09,0.3392162809273408,0.19037782910396664,0.2118410451790763
8.4,0.0,79.99865572,0.0,80.0,0.09579608,0.010077523333333333,0.04934102,0.06825041500000001,0.010077523333333333,0.029986716666666666,2.0,loaded_reaching,0,1,0.09577396615030448,0.010077519500270695,0.04933013297603322,1.1042793299563332e-08,5.45586111110696e-15,3.1547629182354643e-09,0.33926100257164643,0.19040685607586272,0.21187162439218762
8.41,0.0,79.9984028,0.0,80.0,0.09583133999999999,0.010077500000000001,0.04936151,0.06827590999999998,0.010077500000000001,0.029997693333333336,2.0,loaded_reaching,0,1,0.0957378277259983,0.010079363194918175,0.04931341823260196,3.6998037341565996e-08,6.440547111111205e-11,8.800721278237973e-09,0.3394080306948733,0.19050341169508397,0.21196990095580548
8.42,0.0,79.99828972,0.0,80.0,0.095869195,0.010077466666666667,0.04938344,0.06830377,0.010077466666666667,0.030009459999999998,2.0,loaded_reaching,0,1,0.09568339335945193,0.01008119083505981,0.04928612447894889,9.202029695556892e-08,1.2100906386111716e-10,2.286663288799203e-08,0.3396151897435104,0.1906327263605836,0.2121048673747809
8.43,0.0,79.99838917,0.0,80.0,0.09590254000000001,0.010077433333333333,0.04940278,0.06832829,0.010077433333333333,0.030019846666666666,2.0,loaded_reaching,0,1,0.09560698925083463,0.010083050077348428,0.04924617191848388,1.945115444278226e-07,1.7297159386112398e-10,5.1404702369248284e-08,0.3398959160495546,0.19080236397409955,0.21228468144261603
8.44,0.0,79.99876537,0.0,80.0,0.09592394,0.01007741,0.0494152,0.0683444925,0.01007741,0.030026526666666664,2.0,loaded_reaching,0,1,0.09551086425573695,0.01008313403814886,0.049191860964951206,3.46941011507825e-07,1.721825258611236e-10,1.0152748784825657e-07,0.34020969323657996,0.19097749327266567,0.21247899003689438
8.45,0.0,79.99945704,0.0,80.0,0.095922735,0.0100774,0.04941466,0.068344865,0.0100774,0.03002624333333333,2.0,loaded_reaching,0,1,0.09538188537188505,0.01008497136178025,0.049121412014748365,6.112677956608263e-07,2.157197140000198e-10,1.8169813125801687e-07,0.3406660043611453,0.19124255814257257,0.2127652348680935
8.46,0.0,80.00045594,0.0,80.0,0.095886745,0.010077413333333334,0.04939424,0.0683206025,0.010077413333333334,0.03001527,2.0,loaded_reaching,0,1,0.0952234621069982,0.010086861499481861,0.04903389671578249,9.876512307458292e-07,2.5552321141669367e-10,2.987263806740302e-07,0.34122332636844976,0.19156271432260666,0.21311593607637191
8.47,0.0,80.00168243,0.0,80.0,0.095802525,0.010077460000000002,0.04934593,0.0682619675,0.010077460000000002,0.029989340000000003,2.0,loaded_reaching,0,1,0.095039545596837,0.010087048026897139,0.04892908506440034,1.4574860782555822e-06,2.5271866919447053e-10,4.5615043197204733e-07,0.3418345656097127,0.1919010543131054,0.2134998560689403
8.48,0.0,80.0029599,0.0,80.0,0.09565602000000001,0.010077556666666666,0.04926137,0.06815900750000001,0.010077556666666666,0.029944133333333334,2.0,loaded_reaching,0,1,0.09482495145988876,0.010087270197732746,0.04880573538463123,2.0525983769405154e-06,2.494459225278031e-10,6.59601389138067e-07,0.34255677120231115,0.19229740614871202,0.2139515372734137
8.49,0.0,80.00399114,0.0,80.0,0.09544382,0.010077733333333333,0.04916779,0.06806782,0.010077733333333333,0.02989603,2.0,loaded_reaching,0,1,0.09457345068530329,0.010089186807101976,0.04866374000269482,2.8170617203583205e-06,2.819677291944691e-10,9.08270528230339e-07,0.3434387233303928,0.19279258869316634,0.21450582860898018
8.5,0.0,80.00433994,0.0,80.0,0.095035265,0.01011434,0.04898568,0.0682756475,0.01011434,0.03000747333333333,2.0,loaded_reaching,0,1,0.09429067159912222,0.010091186426993717,0.04850336023266037,3.692246554324064e-06,3.113531012222465e-10,1.1965452906433616e-06,0.3444352686256955,0.19334949469325635,0.2151283717937652
8.51,0.0,80.00342117,0.0,79.999765,0.09466031,0.01011403,0.04876891,0.0679973975,0.01011403,0.029888386666666666,2.0,loaded_reaching,0,1,0.09398214857108775,0.010091552390676736,0.048325146696390896,4.602847150708057e-06,3.039037128889132e-10,1.514138595215387e-06,0.34549640086426403,0.19392902016378072,0.21578235564414502
8.52,0.0,80.00050168,0.0,79.998141,0.09420899499999999,0.010114673333333333,0.04850877,0.0676672475,0.010114673333333333,0.02975131,2.0,loaded_reaching,0,1,0.093644214051576,0.010091965475858423,0.048128738047401316,5.553777067527486e-06,2.955435009722497e-10,1.8533120554941634e-06,0.34667365828025465,0.19456795570944735,0.21650451452895184
8.53,0.0,79.99471256,0.0,79.99379,0.093801935,0.010079226666666668,0.04821288,0.0668306125,0.010079226666666668,0.0293865,2.0,loaded_reaching,0,1,0.09327148657144375,0.010093911242514056,0.04791435585083347,6.56681180814797e-06,3.1107756763892565e-10,2.2014098614154403e-06,0.3480103007083715,0.19530353105041745,0.21732860790341307
8.54,0.0,79.98507128,0.0,79.98543,0.093126415,0.010114256666666667,0.04788006,0.06684854,0.010114256666666667,0.029409516666666666,2.0,loaded_reaching,0,1,0.09287058433526965,0.01009594514757597,0.04768285527362933,7.536488359435443e-06,3.226845120833779e-10,2.5413839182784674e-06,0.34946279059388163,0.19609958980822112,0.21822614789413458
8.55,0.0,79.97051079,0.0,79.971832,0.0925212,0.010115326666666667,0.04752849,0.06639219,0.010115326666666667,0.029223913333333334,2.0,loaded_reaching,0,1,0.09244308992881936,0.010097979974265068,0.04743489867407629,8.413564092602719e-06,3.259813503056094e-10,2.8580097289522473e-06,0.3510272629448799,0.19695291861787012,0.21919647665828654
8.56,0.0,79.94991162,0.0,79.951823,0.092000795,0.010081296666666668,0.04717378,0.0654814825,0.010081296666666668,0.02883054,2.0,loaded_reaching,0,1,0.09199083935803008,0.010100104056724972,0.04717144019008864,9.15458678481037e-06,3.243489282222869e-10,3.136661618348528e-06,0.3527031735555173,0.1978629012025494,0.22023280116968103
8.57,0.0,79.92213366,0.0,79.924281,0.091379,0.01008201,0.04679633,0.06494870500000001,0.01008201,0.028625376666666664,2.0,loaded_reaching,0,1,0.09151635432998624,0.010102316190547455,0.04689369869388349,9.722131230310137e-06,3.170214969722942e-10,3.3651814903135614e-06,0.3544857993363775,0.19882599773842285,0.22133187662968154
8.58,0.0,79.88604465,0.0,79.888139,0.09063503,0.010115856666666666,0.04642096,0.0649139975,0.010115856666666666,0.028622243333333335,2.0,loaded_reaching,0,1,0.09102530356340184,0.010105202754741957,0.046599004324287714,1.0063669744405265e-05,3.3188305766676113e-10,3.563530648728345e-06,0.35641181031782154,0.19984282094943945,0.22250883367333835
