subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s09,0.10000,1,30.82085,2.89703,0.38165,-1.68455,1.99750,-17.35750,4.70470,0.16677,0.05795,0.27477,0.06876,95.14167,24.01677,268.49293,15.34188,0.04330,0.03144,0.00000,0.02326,1.36494,1.41301,0.26202,0.28981
s09,0.11000,1,30.82477,2.87931,0.40145,-1.85815,1.95250,-17.28250,4.70390,0.16662,0.05782,0.27476,0.06867,95.07162,23.97044,268.60788,15.32728,0.04722,0.03430,0.00000,0.02537,1.36494,1.41301,0.26202,0.28981
s09,0.12000,1,30.82888,2.85987,0.42070,-2.03020,1.89500,-17.04750,4.70346,0.16647,0.05770,0.27479,0.06859,95.00481,23.92375,268.75466,15.31302,0.05115,0.03715,0.00000,0.02748,1.36494,1.41301,0.26202,0.28981
s09,0.13000,1,30.83318,2.83871,0.43935,-2.19910,1.81750,-16.64250,4.70328,0.16632,0.05757,0.27485,0.06852,94.93950,23.87636,268.92688,15.29882,0.05508,0.04001,0.00000,0.02959,1.36494,1.41301,0.26202,0.28981
s09,0.14000,1,30.83767,2.81589,0.45705,-2.36305,1.71000,-16.07000,4.70328,0.16618,0.05744,0.27494,0.06844,94.87465,23.82812,269.12014,15.28452,0.05902,0.04287,0.00000,0.03171,1.36494,1.41301,0.26202,0.28981
s09,0.15000,1,30.84232,2.79145,0.47355,-2.52050,1.58250,-15.33750,4.70343,0.16604,0.05731,0.27506,0.06836,94.80981,23.77903,269.33165,15.27006,0.06296,0.04573,0.00000,0.03382,1.36494,1.41301,0.26202,0.28981
s09,0.16000,1,30.84714,2.76547,0.48870,-2.66980,1.43750,-14.44000,4.70371,0.16590,0.05718,0.27520,0.06828,94.74494,23.72922,269.55977,15.25545,0.06691,0.04860,0.00000,0.03595,1.36494,1.41301,0.26202,0.28981
s09,0.17000,1,30.85209,2.73805,0.50230,-2.80930,1.27500,-13.39250,4.70412,0.16577,0.05705,0.27536,0.06821,94.68028,23.67887,269.80348,15.24074,0.07086,0.05147,0.00000,0.03807,1.36494,1.41301,0.26202,0.28981
s09,0.18000,1,30.85718,2.70929,0.51420,-2.93765,1.09000,-12.21750,4.70466,0.16563,0.05692,0.27554,0.06813,94.61615,23.62822,270.06195,15.22601,0.07481,0.05434,0.00000,0.04020,1.36494,1.41301,0.26202,0.28981
s09,0.19000,1,30.86238,2.67930,0.52410,-3.05365,0.88500,-10.91750,4.70533,0.16551,0.05679,0.27575,0.06806,94.55285,23.57766,270.33403,15.21139,0.07878,0.05723,0.00000,0.04233,1.36494,1.41301,0.26202,0.28981
s09,0.20000,1,30.86766,2.64822,0.53190,-3.15600,0.67000,-9.51000,4.70612,0.16538,0.05666,0.27598,0.06799,94.49068,23.52706,270.61867,15.19680,0.08275,0.06011,0.00000,0.04446,1.36494,1.41301,0.26202,0.28981
s09,0.21000,1,30.87302,2.61618,0.53750,-3.24385,0.44250,-8.02500,4.70702,0.16526,0.05653,0.27623,0.06792,94.42970,23.47678,270.91374,15.18235,0.08672,0.06300,0.00000,0.04660,1.36494,1.41301,0.26202,0.28981
s09,0.22000,1,30.87841,2.58334,0.54075,-3.31650,0.20500,-6.47500,4.70800,0.16515,0.05641,0.27650,0.06785,94.36984,23.42695,271.21678,15.16803,0.09071,0.06590,0.00000,0.04875,1.36494,1.41301,0.26202,0.28981
s09,0.23000,1,30.88383,2.54985,0.54160,-3.37335,-0.04250,-4.87750,4.70903,0.16504,0.05629,0.27678,0.06779,94.31090,23.37767,271.52488,15.15385,0.09470,0.06880,0.00000,0.05090,1.36494,1.41301,0.26202,0.28981
s09,0.24000,1,30.88925,2.51587,0.53990,-3.41405,-0.29750,-3.26250,4.71008,0.16494,0.05617,0.27708,0.06773,94.25262,23.32901,271.83481,15.13976,0.09870,0.07171,0.00000,0.05305,1.36494,1.41301,0.26202,0.28981
s09,0.25000,1,30.89463,2.48157,0.53565,-3.43860,-0.55250,-1.65000,4.71110,0.16483,0.05607,0.27738,0.06767,94.19418,23.28369,272.14077,15.12640,0.10271,0.07462,0.00000,0.05521,1.36494,1.41301,0.26202,0.28981
s09,0.26000,1,30.89996,2.44710,0.52885,-3.44705,-0.80750,-0.05250,4.71206,0.16473,0.05596,0.27769,0.06761,94.13622,23.23645,272.44434,15.11241,0.10673,0.07754,0.00000,0.05737,1.36494,1.41301,0.26202,0.28981
s09,0.27000,1,30.90521,2.41263,0.51950,-3.43965,-1.06000,1.50750,4.71292,0.16464,0.05585,0.27801,0.06755,94.07799,23.18997,272.74004,15.09841,0.11076,0.08046,0.00000,0.05953,1.36494,1.41301,0.26202,0.28981
s09,0.28000,1,30.91035,2.37831,0.50765,-3.41690,-1.30500,3.01750,4.71365,0.16454,0.05575,0.27832,0.06750,94.01932,23.14430,273.02520,15.08440,0.11479,0.08340,0.00000,0.06170,1.36494,1.41301,0.26202,0.28981
s09,0.29000,1,30.91536,2.34429,0.49340,-3.37930,-1.54000,4.46000,4.71423,0.16445,0.05565,0.27864,0.06744,93.96016,23.09955,273.29764,15.07038,0.11883,0.08633,0.00000,0.06388,1.36494,1.41301,0.26202,0.28981
s09,0.30000,1,30.92022,2.31072,0.47685,-3.32770,-1.76500,5.82000,4.71466,0.16436,0.05555,0.27895,0.06739,93.90058,23.05581,273.55579,15.05637,0.12288,0.08928,0.00000,0.06606,1.36494,1.41301,0.26202,0.28981
s09,0.31000,1,30.92490,2.27774,0.45810,-3.26290,-1.97250,7.10000,4.71492,0.16427,0.05546,0.27925,0.06734,93.84082,23.01322,273.79866,15.04243,0.12694,0.09223,0.00000,0.06825,1.36494,1.41301,0.26202,0.28981
s09,0.32000,1,30.92938,2.24546,0.43740,-3.18570,-2.15500,8.28500,4.71502,0.16418,0.05537,0.27954,0.06729,93.78125,22.97195,274.02590,15.02864,0.13101,0.09518,0.00000,0.07043,1.36494,1.41301,0.26202,0.28981
s09,0.33000,1,30.93364,2.21402,0.41500,-3.09720,-2.31750,9.37000,4.71499,0.16410,0.05528,0.27983,0.06724,93.72235,22.93219,274.23771,15.01508,0.13509,0.09814,0.00000,0.07263,1.36494,1.41301,0.26202,0.28981
s09,0.34000,1,30.93768,2.18352,0.39105,-2.99830,-2.45500,10.36000,4.71485,0.16402,0.05521,0.28011,0.06720,93.66471,22.89416,274.43484,15.00187,0.13917,0.10110,0.00000,0.07483,1.36494,1.41301,0.26202,0.28981
s09,0.35000,1,30.94147,2.15406,0.36590,-2.89000,-2.56000,11.24500,4.71463,0.16394,0.05514,0.28038,0.06716,93.60867,22.86003,274.61675,14.98956,0.14326,0.10407,0.00000,0.07703,1.36494,1.41301,0.26202,0.28981
s09,0.36000,1,30.94500,2.12572,0.33985,-2.77340,-2.63500,12.03250,4.71437,0.16387,0.05507,0.28064,0.06712,93.55558,22.82623,274.78824,14.97744,0.14736,0.10705,0.00000,0.07923,1.36494,1.41301,0.26202,0.28981
s09,0.37000,1,30.94826,2.09859,0.31320,-2.64935,-2.67250,12.73000,4.71410,0.16380,0.05502,0.28090,0.06709,93.50493,22.80010,274.94479,14.96739,0.15146,0.11003,0.00000,0.08144,1.36494,1.41301,0.26202,0.28981
s09,0.38000,1,30.95126,2.07273,0.28640,-2.51880,-2.67500,13.33750,4.71387,0.16375,0.05497,0.28115,0.06706,93.45924,22.77146,275.09738,14.95690,0.15557,0.11301,0.00000,0.08365,1.36494,1.41301,0.26202,0.28981
s09,0.39000,1,30.95399,2.04821,0.25970,-2.38260,-2.64750,13.86500,4.71370,0.16370,0.05492,0.28141,0.06703,93.41828,22.74572,275.24327,14.94740,0.15969,0.11600,0.00000,0.08587,1.36494,1.41301,0.26202,0.28981
s09,0.40000,1,30.95645,2.02508,0.23345,-2.24150,-2.58250,14.31750,4.71365,0.16367,0.05488,0.28166,0.06701,93.38262,22.72308,275.38416,14.93903,0.16381,0.11899,0.00000,0.08809,1.36494,1.41301,0.26202,0.28981
s09,0.41000,1,30.95866,2.00338,0.20805,-2.09625,-2.47750,14.70250,4.71372,0.16364,0.05485,0.28191,0.06699,93.35275,22.70373,275.52157,14.93187,0.16794,0.12199,0.00000,0.09031,1.36494,1.41301,0.26202,0.28981
s09,0.42000,1,30.96062,1.98316,0.18390,-1.94745,-2.34000,15.03750,4.71396,0.16363,0.05483,0.28216,0.06698,93.32907,22.68782,275.65673,14.92601,0.17207,0.12499,0.00000,0.09254,1.36494,1.41301,0.26202,0.28981
s09,0.43000,1,30.96234,1.96443,0.16125,-1.79550,-2.18000,15.32250,4.71438,0.16363,0.05481,0.28241,0.06698,93.31182,22.67546,275.79054,14.92151,0.17622,0.12799,0.00000,0.09476,1.36494,1.41301,0.26202,0.28981
s09,0.44000,1,30.96384,1.94724,0.14030,-1.64100,-1.99000,15.56250,4.71498,0.16364,0.05482,0.28266,0.06699,93.29990,22.67407,275.91700,14.92018,0.18036,0.13100,0.00000,0.09700,1.36494,1.41301,0.26202,0.28981
s09,0.45000,1,30.96514,1.93161,0.12145,-1.48425,-1.77500,15.77750,4.71578,0.16367,0.05482,0.28291,0.06700,93.29579,22.66904,276.04925,14.91849,0.18451,0.13401,0.00000,0.09923,1.36494,1.41301,0.26202,0.28981
s09,0.46000,1,30.96627,1.91756,0.10480,-1.32545,-1.54750,15.96750,4.71676,0.16370,0.05484,0.28316,0.06702,93.29813,22.66771,276.18046,14.91821,0.18867,0.13702,0.00000,0.10147,1.36494,1.41301,0.26202,0.28981
s09,0.47000,1,30.96724,1.90510,0.09050,-1.16490,-1.30500,16.13250,4.71792,0.16375,0.05486,0.28341,0.06704,93.30666,22.67004,276.30993,14.91932,0.19283,0.14004,0.00000,0.10371,1.36494,1.41301,0.26202,0.28981
s09,0.48000,1,30.96808,1.89426,0.07870,-1.00280,-1.05250,16.28000,4.71924,0.16381,0.05488,0.28367,0.06707,93.32105,22.67597,276.43658,14.92175,0.19700,0.14306,0.00000,0.10595,1.36494,1.41301,0.26202,0.28981
s09,0.49000,1,30.96881,1.88505,0.06945,-0.83930,-0.80000,16.41500,4.72069,0.16388,0.05492,0.28391,0.06710,93.34084,22.68539,276.55896,14.92546,0.20117,0.14609,0.00000,0.10819,1.36494,1.41301,0.26202,0.28981
s09,0.50000,1,30.96947,1.87748,0.06270,-0.67450,-0.55500,16.53750,4.72224,0.16397,0.05496,0.28415,0.06714,93.36553,22.69817,276.67539,14.93034,0.20534,0.14912,0.00000,0.11044,1.36494,1.41301,0.26202,0.28981
s09,0.51000,1,30.97007,1.87156,0.05835,-0.50855,-0.31250,16.64500,4.72386,0.16405,0.05501,0.28439,0.06718,93.39453,22.71416,276.78391,14.93632,0.20952,0.15215,0.00000,0.11269,1.36494,1.41301,0.26202,0.28981
s09,0.52000,1,30.97064,1.86730,0.05645,-0.34160,-0.08250,16.74000,4.72551,0.16415,0.05507,0.28461,0.06723,93.42724,22.73317,276.88243,14.94328,0.21370,0.15518,0.00000,0.11494,1.36494,1.41301,0.26202,0.28981
s09,0.53000,1,30.97120,1.86473,0.05670,-0.17375,0.12500,16.81500,4.72715,0.16425,0.05514,0.28483,0.06728,93.46302,22.75500,276.96873,14.95111,0.21789,0.15821,0.00000,0.11719,1.36494,1.41301,0.26202,0.28981
s09,0.54000,1,30.97177,1.86383,0.05895,-0.00530,0.31750,16.86500,4.72874,0.16437,0.05521,0.28502,0.06734,93.51252,22.77889,277.03438,14.95925,0.22207,0.16125,0.00000,0.11944,1.36494,1.41301,0.26202,0.28981
s09,0.55000,1,30.97238,1.86462,0.06305,0.16355,0.48250,16.89000,4.73024,0.16446,0.05525,0.28516,0.06738,93.55042,22.79382,277.10861,14.96688,0.22626,0.16429,0.00000,0.12170,1.36494,1.41301,0.26202,0.28981
s09,0.56000,1,30.97303,1.86710,0.06860,0.33250,0.62000,16.88000,4.73162,0.16454,0.05531,0.28528,0.06742,93.58873,22.81373,277.16277,14.97475,0.23045,0.16733,0.00000,0.12395,1.36494,1.41301,0.26202,0.28981
s09,0.57000,1,30.97375,1.87127,0.07545,0.50115,0.73250,16.83500,4.73283,0.16463,0.05536,0.28537,0.06747,93.62781,22.83538,277.19586,14.98299,0.23464,0.17037,0.00000,0.12621,1.36494,1.41301,0.26202,0.28981
s09,0.58000,1,30.97454,1.87712,0.08325,0.66920,0.81250,16.74000,4.73384,0.16472,0.05542,0.28544,0.06751,93.66701,22.85853,277.20587,14.99148,0.23883,0.17341,0.00000,0.12846,1.36494,1.41301,0.26202,0.28981
s09,0.59000,1,30.97541,1.88465,0.09170,0.83595,0.86750,16.58250,4.73461,0.16481,0.05549,0.28548,0.06756,93.70571,22.88297,277.19094,15.00010,0.24302,0.17645,0.00000,0.13072,1.36494,1.41301,0.26202,0.28981
s09,0.60000,1,30.97637,1.89384,0.10060,1.00085,0.89250,16.37000,4.73512,0.16489,0.05556,0.28550,0.06761,93.74331,22.90844,277.14937,15.00874,0.24721,0.17948,0.00000,0.13297,1.36494,1.41301,0.26202,0.28981
s09,0.61000,1,30.97743,1.90467,0.10955,1.16335,0.88500,16.08750,4.73532,0.16497,0.05562,0.28548,0.06765,93.77921,22.93470,277.07962,15.01728,0.25140,0.18252,0.00000,0.13522,1.36494,1.41301,0.26202,0.28981
s09,0.62000,1,30.97856,1.91711,0.11830,1.32260,0.85000,15.71500,4.73519,0.16505,0.05569,0.28544,0.06769,93.81283,22.96151,276.98031,15.02561,0.25558,0.18555,0.00000,0.13748,1.36494,1.41301,0.26202,0.28981
s09,0.63000,1,30.97979,1.93112,0.12655,1.47765,0.79250,15.25250,4.73471,0.16512,0.05576,0.28536,0.06774,93.84361,22.98860,276.85029,15.03361,0.25976,0.18859,0.00000,0.13972,1.36494,1.41301,0.26202,0.28981
s09,0.64000,1,30.98110,1.94666,0.13415,1.62765,0.71500,14.69750,4.73385,0.16518,0.05583,0.28524,0.06778,93.87099,23.01570,276.68857,15.04116,0.26394,0.19162,0.00000,0.14197,1.36494,1.41301,0.26202,0.28981
s09,0.65000,1,30.98247,1.96368,0.14085,1.77160,0.61250,14.03000,4.73259,0.16524,0.05590,0.28509,0.06781,93.89439,23.04254,276.49437,15.04816,0.26811,0.19464,0.00000,0.14422,1.36494,1.41301,0.26202,0.28981
s09,0.66000,1,30.98391,1.98209,0.14640,1.90825,0.49250,13.24500,4.73091,0.16529,0.05597,0.28490,0.06785,93.91328,23.06883,276.26714,15.05449,0.27227,0.19766,0.00000,0.14646,1.36494,1.41301,0.26202,0.28981
s09,0.67000,1,30.98540,2.00184,0.15070,2.03650,0.36000,12.34250,4.72880,0.16532,0.05603,0.28467,0.06788,93.92711,23.09429,276.00660,15.06003,0.27643,0.20068,0.00000,0.14869,1.36494,1.41301,0.26202,0.28981
s09,0.68000,1,30.98693,2.02283,0.15360,2.15510,0.21500,11.30500,4.72623,0.16534,0.05610,0.28440,0.06790,93.93537,23.11861,275.71274,15.06468,0.28059,0.20369,0.00000,0.15093,1.36494,1.41301,0.26202,0.28981
s09,0.69000,1,30.98847,2.04494,0.15500,2.26260,0.06500,10.13250,4.72321,0.16536,0.05615,0.28410,0.06792,93.93758,23.14151,275.38588,15.06833,0.28473,0.20670,0.00000,0.15316,1.36494,1.41301,0.26202,0.28981
s09,0.70000,1,30.99003,2.06808,0.15490,2.35775,-0.09000,8.82500,4.71972,0.16535,0.05621,0.28376,0.06793,93.93331,23.16270,275.02672,15.07087,0.28887,0.20970,0.00000,0.15538,1.36494,1.41301,0.26202,0.28981
s09,0.71000,1,30.99157,2.09210,0.15320,2.43910,-0.25500,7.37500,4.71577,0.16534,0.05624,0.28338,0.06793,93.92360,23.17406,274.64339,15.07021,0.29300,0.21270,0.00000,0.15760,1.36494,1.41301,0.26202,0.28981
s09,0.72000,1,30.99309,2.11686,0.14980,2.50525,-0.41750,5.79250,4.71137,0.16531,0.05628,0.28297,0.06793,93.90536,23.19111,274.22341,15.07034,0.29712,0.21568,0.00000,0.15982,1.36494,1.41301,0.26202,0.28981
s09,0.73000,1,30.99457,2.14220,0.14485,2.55495,-0.57000,4.07750,4.70653,0.16526,0.05632,0.28252,0.06793,93.87985,23.20568,273.77599,15.06916,0.30123,0.21866,0.00000,0.16203,1.36494,1.41301,0.26202,0.28981
s09,0.74000,1,30.99599,2.16796,0.13840,2.58680,-0.72500,2.23250,4.70129,0.16520,0.05635,0.28203,0.06791,93.84703,23.21755,273.30380,15.06663,0.30532,0.22164,0.00000,0.16423,1.36494,1.41301,0.26202,0.28981
s09,0.75000,1,30.99734,2.19394,0.13035,2.59960,-0.87750,0.27250,4.69566,0.16512,0.05637,0.28152,0.06789,93.80706,23.22639,272.81031,15.06268,0.30941,0.22460,0.00000,0.16643,1.36494,1.41301,0.26202,0.28981
s09,0.76000,1,30.99860,2.21995,0.12085,2.59225,-1.01250,-1.79000,4.68971,0.16503,0.05638,0.28098,0.06787,93.76015,23.23234,272.29910,15.05744,0.31349,0.22756,0.00000,0.16862,1.36494,1.41301,0.26202,0.28981
s09,0.77000,1,30.99975,2.24578,0.11010,2.56380,-1.13750,-3.93500,4.68347,0.16493,0.05639,0.28042,0.06783,93.70678,23.23523,271.77477,15.05091,0.31755,0.23051,0.00000,0.17081,1.36494,1.41301,0.26202,0.28981
s09,0.78000,1,31.00080,2.27123,0.09810,2.51355,-1.25250,-6.14500,4.67703,0.16481,0.05638,0.27985,0.06779,93.64829,23.23105,271.24603,15.04218,0.32161,0.23345,0.00000,0.17299,1.36494,1.41301,0.26202,0.28981
s09,0.79000,1,31.00172,2.29605,0.08505,2.44090,-1.35500,-8.39500,4.67044,0.16468,0.05637,0.27927,0.06774,93.58402,23.22793,270.71112,15.03336,0.32565,0.23638,0.00000,0.17516,1.36494,1.41301,0.26202,0.28981
s09,0.80000,1,31.00250,2.32004,0.07100,2.34565,-1.44750,-10.65500,4.66379,0.16454,0.05635,0.27868,0.06769,93.51572,23.22187,270.17991,15.02358,0.32968,0.23930,0.00000,0.17732,1.36494,1.41301,0.26202,0.28981
s09,0.81000,1,31.00314,2.34297,0.05610,2.22780,-1.51750,-12.90750,4.65718,0.16439,0.05632,0.27809,0.06763,93.44456,23.21285,269.65916,15.01294,0.33370,0.24221,0.00000,0.17948,1.36494,1.41301,0.26202,0.28981
s09,0.82000,1,31.00362,2.36460,0.04065,2.08750,-1.57000,-15.11750,4.65070,0.16424,0.05629,0.27752,0.06757,93.37180,23.20140,269.15544,15.00177,0.33771,0.24512,0.00000,0.18164,1.36494,1.41301,0.26202,0.28981
s09,0.83000,1,31.00395,2.38472,0.02470,1.92545,-1.61000,-17.24750,4.64446,0.16408,0.05625,0.27696,0.06751,93.29890,23.18766,268.67610,14.99023,0.34171,0.24802,0.00000,0.18379,1.36494,1.41301,0.26202,0.28981
s09,0.84000,1,31.00411,2.40311,0.00845,1.74255,-1.63000,-19.26750,4.63857,0.16393,0.05621,0.27643,0.06745,93.22743,23.17197,268.22846,14.97857,0.34570,0.25091,0.00000,0.18593,1.36494,1.41301,0.26202,0.28981
s09,0.85000,1,31.00412,2.41957,-0.00790,1.54010,-1.63000,-21.14250,4.63313,0.16378,0.05616,0.27593,0.06738,93.15903,23.15470,267.81989,14.96705,0.34968,0.25380,0.00000,0.18807,1.36494,1.41301,0.26202,0.28981
s09,0.86000,1,31.00396,2.43391,-0.02415,1.31970,-1.61000,-22.84500,4.62826,0.16363,0.05610,0.27548,0.06732,93.09568,23.13472,267.45904,14.95560,0.35365,0.25668,0.00000,0.19020,1.36494,1.41301,0.26202,0.28981
s09,0.87000,1,31.00363,2.44596,-0.04010,1.08320,-1.57250,-24.33750,4.62407,0.16350,0.05605,0.27507,0.06726,93.03855,23.11559,267.15021,14.94521,0.35761,0.25955,0.00000,0.19233,1.36494,1.41301,0.26202,0.28981
s09,0.88000,1,31.00315,2.45558,-0.05560,0.83295,-1.51500,-25.59000,4.62067,0.16337,0.05599,0.27472,0.06720,92.98963,23.09620,266.90149,14.93580,0.36157,0.26242,0.00000,0.19446,1.36494,1.41301,0.26202,0.28981
s09,0.89000,1,31.00252,2.46262,-0.07040,0.57140,-1.43750,-26.58000,4.61815,0.16327,0.05594,0.27444,0.06715,92.95057,23.07705,266.71908,14.92767,0.36553,0.26529,0.00000,0.19658,1.36494,1.41301,0.26202,0.28981
s09,0.90000,1,31.00175,2.46700,-0.08435,0.30135,-1.34250,-27.27500,4.61661,0.16319,0.05588,0.27423,0.06711,92.92291,23.05863,266.60850,14.92107,0.36948,0.26815,0.00000,0.19871,1.36494,1.41301,0.26202,0.28981
s09,0.91000,1,31.00083,2.46865,-0.09725,0.02590,-1.22500,-27.65250,4.61612,0.16314,0.05583,0.27409,0.06707,92.92461,23.04052,266.56503,14.91574,0.37343,0.27101,0.00000,0.20083,1.36494,1.41301,0.26202,0.28981
s09,0.92000,1,30.99980,2.46752,-0.10885,-0.25170,-1.08500,-27.70000,4.61675,0.16307,0.05574,0.27398,0.06702,92.92487,23.00629,266.63917,14.91053,0.37738,0.27387,0.00000,0.20295,1.36494,1.41301,0.26202,0.28981
s09,0.93000,1,30.99866,2.46361,-0.11895,-0.52810,-0.92500,-27.40000,4.61855,0.16302,0.05565,0.27395,0.06698,92.93611,22.97881,266.79683,14.90722,0.38133,0.27673,0.00000,0.20507,1.36494,1.41301,0.26202,0.28981
s09,0.94000,1,30.99742,2.45696,-0.12735,-0.79970,-0.74500,-26.74500,4.62156,0.16300,0.05557,0.27401,0.06695,92.96293,22.95422,267.03854,14.90633,0.38529,0.27960,0.00000,0.20719,1.36494,1.41301,0.26202,0.28981
s09,0.95000,1,30.99611,2.44762,-0.13385,-1.06300,-0.55000,-25.73500,4.62578,0.16301,0.05551,0.27416,0.06693,93.00575,22.93302,267.36412,14.90798,0.38924,0.28246,0.00000,0.20932,1.36494,1.41301,0.26202,0.28981
s09,0.96000,1,30.99475,2.43570,-0.13835,-1.31440,-0.33500,-24.37000,4.63120,0.16305,0.05545,0.27440,0.06693,93.06466,22.91563,267.77199,14.91228,0.39321,0.28533,0.00000,0.21145,1.36494,1.41301,0.26202,0.28981
s09,0.97000,1,30.99334,2.42133,-0.14055,-1.55040,-0.09750,-22.66750,4.63779,0.16313,0.05540,0.27474,0.06694,93.13941,22.90240,268.25911,14.91925,0.39718,0.28821,0.00000,0.21358,1.36494,1.41301,0.26202,0.28981
s09,0.98000,1,30.99193,2.40469,-0.14030,-1.76775,0.15000,-20.64000,4.64550,0.16324,0.05536,0.27517,0.06696,93.22938,22.89358,268.82100,14.92887,0.40116,0.29109,0.00000,0.21572,1.36494,1.41301,0.26202,0.28981
s09,0.99000,1,30.99054,2.38598,-0.13755,-1.96320,0.41750,-18.31250,4.65423,0.16339,0.05534,0.27568,0.06700,93.33359,22.88936,269.45166,14.94105,0.40515,0.29398,0.00000,0.21786,1.36494,1.41301,0.26202,0.28981
s09,1.00000,1,30.98918,2.36543,-0.13195,-2.13400,0.70250,-15.72000,4.66389,0.16356,0.05533,0.27628,0.06705,93.45072,22.88982,270.14375,14.95566,0.40915,0.29688,0.00000,0.22001,1.36494,1.41301,0.26202,0.28981
s09,1.01000,1,30.98790,2.34330,-0.12350,-2.27760,0.99000,-12.89750,4.67436,0.16376,0.05533,0.27695,0.06711,93.57912,22.89495,270.88857,14.97250,0.41317,0.29979,0.00000,0.22217,1.36494,1.41301,0.26202,0.28981
s09,1.02000,1,30.98671,2.31988,-0.11215,-2.39195,1.28750,-9.88500,4.68549,0.16399,0.05535,0.27768,0.06719,93.71688,22.90465,271.67627,14.99133,0.41720,0.30271,0.00000,0.22433,1.36494,1.41301,0.26202,0.28981
s09,1.03000,1,30.98566,2.29546,-0.09775,-2.47530,1.59500,-6.72750,4.69712,0.16423,0.05537,0.27846,0.06728,93.86179,22.91875,272.49595,15.01187,0.42124,0.30563,0.00000,0.22651,1.36494,1.41301,0.26202,0.28981
s09,1.04000,1,30.98476,2.27037,-0.08025,-2.52650,1.90500,-3.48000,4.70908,0.16450,0.05541,0.27929,0.06737,94.01149,22.93698,273.33587,15.03377,0.42530,0.30858,0.00000,0.22869,1.36494,1.41301,0.26202,0.28981
s09,1.05000,1,30.98405,2.24493,-0.05965,-2.54490,2.21500,-0.18250,4.72119,0.16477,0.05547,0.28015,0.06748,94.16312,22.96082,274.18211,15.05709,0.42938,0.31153,0.00000,0.23088,1.36494,1.41301,0.26202,0.28981
s09,1.06000,1,30.98356,2.21947,-0.03595,-2.53015,2.52000,3.10500,4.73326,0.16506,0.05553,0.28103,0.06759,94.31462,22.98632,275.02496,15.08066,0.43347,0.31449,0.00000,0.23308,1.36494,1.41301,0.26202,0.28981
