frame,elbow_deg,msho_x,msho_y,msho_z,melb_x,melb_y,melb_z,mwri_x,mwri_y,mwri_z
38,2.22,-0.00424,1.31659,-0.14038,-0.08487,1.02199,-0.04047,-0.18198,0.81349,0.06008
39,2.27,-0.00424,1.31659,-0.14038,-0.08487,1.02199,-0.04046,-0.18197,0.81359,0.06030
40,2.32,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04045,-0.18196,0.81368,0.06051
41,2.36,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04045,-0.18195,0.81376,0.06069
42,2.40,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04044,-0.18195,0.81383,0.06085
43,2.43,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04045,-0.18194,0.81389,0.06097
44,2.46,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04045,-0.18194,0.81392,0.06105
45,2.47,-0.00424,1.31659,-0.14038,-0.08487,1.02199,-0.04046,-0.18193,0.81394,0.06108
46,2.47,-0.00424,1.31659,-0.14038,-0.08487,1.02199,-0.04046,-0.18193,0.81393,0.06107
47,2.46,-0.00424,1.31659,-0.14038,-0.08486,1.02198,-0.04047,-0.18193,0.81390,0.06101
48,2.44,-0.00424,1.31659,-0.14038,-0.08486,1.02198,-0.04049,-0.18194,0.81385,0.06090
49,2.40,-0.00424,1.31659,-0.14038,-0.08486,1.02197,-0.04050,-0.18194,0.81379,0.06076
50,2.37,-0.00424,1.31659,-0.14038,-0.08486,1.02197,-0.04051,-0.18195,0.81371,0.06058
51,2.32,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04052,-0.18195,0.81362,0.06038
52,2.27,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04053,-0.18196,0.81352,0.06017
53,2.22,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04054,-0.18197,0.81343,0.05996
54,2.17,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04054,-0.18198,0.81334,0.05976
55,2.12,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04053,-0.18199,0.81326,0.05958
56,2.08,-0.00424,1.31659,-0.14038,-0.08486,1.02196,-0.04052,-0.18200,0.81321,0.05945
57,2.05,-0.00424,1.31659,-0.14038,-0.08486,1.02197,-0.04050,-0.18201,0.81317,0.05936
58,2.03,-0.00424,1.31659,-0.14038,-0.08486,1.02198,-0.04048,-0.18202,0.81315,0.05931
59,2.02,-0.00424,1.31659,-0.14038,-0.08487,1.02200,-0.04044,-0.18203,0.81316,0.05932
60,2.01,-0.00424,1.31659,-0.14038,-0.08487,1.02202,-0.04040,-0.18203,0.81319,0.05939
61,2.02,-0.00424,1.31659,-0.14038,-0.08487,1.02204,-0.04036,-0.18203,0.81324,0.05950
62,2.04,-0.00424,1.31659,-0.14038,-0.08488,1.02206,-0.04031,-0.18204,0.81332,0.05966
63,2.06,-0.00424,1.31659,-0.14038,-0.08488,1.02209,-0.04025,-0.18204,0.81340,0.05984
64,2.08,-0.00424,1.31659,-0.14038,-0.08488,1.02212,-0.04020,-0.18204,0.81350,0.06004
65,2.11,-0.00424,1.31659,-0.14038,-0.08489,1.02214,-0.04014,-0.18204,0.81359,0.06023
66,2.13,-0.00424,1.31659,-0.14038,-0.08489,1.02216,-0.04010,-0.18204,0.81367,0.06041
67,2.14,-0.00424,1.31659,-0.14038,-0.08489,1.02218,-0.04006,-0.18205,0.81373,0.06053
68,2.15,-0.00424,1.31659,-0.14038,-0.08489,1.02219,-0.04004,-0.18205,0.81375,0.06059
69,2.13,-0.00424,1.31659,-0.14038,-0.08489,1.02219,-0.04003,-0.18205,0.81374,0.06056
70,2.10,-0.00424,1.31659,-0.14038,-0.08489,1.02219,-0.04005,-0.18205,0.81367,0.06040
71,2.05,-0.00424,1.31659,-0.14038,-0.08489,1.02217,-0.04009,-0.18206,0.81354,0.06012
72,1.97,-0.00424,1.31659,-0.14038,-0.08488,1.02213,-0.04017,-0.18207,0.81334,0.05967
73,1.87,-0.00424,1.31659,-0.14038,-0.08488,1.02208,-0.04027,-0.18208,0.81306,0.05906
74,1.73,-0.00424,1.31659,-0.14038,-0.08487,1.02201,-0.04041,-0.18208,0.81270,0.05827
75,1.57,-0.00424,1.31659,-0.14038,-0.08486,1.02193,-0.04059,-0.18210,0.81226,0.05728
76,1.37,-0.00424,1.31659,-0.14038,-0.08484,1.02183,-0.04080,-0.18211,0.81174,0.05612
77,1.15,-0.00424,1.31659,-0.14038,-0.08483,1.02172,-0.04104,-0.18212,0.81115,0.05477
78,0.90,-0.00424,1.31659,-0.14038,-0.08481,1.02159,-0.04131,-0.18213,0.81049,0.05325
79,0.62,-0.00424,1.31659,-0.14038,-0.08479,1.02145,-0.04161,-0.18215,0.80977,0.05159
80,0.33,-0.00424,1.31659,-0.14038,-0.08477,1.02130,-0.04193,-0.18216,0.80902,0.04981
81,0.02,-0.00424,1.31659,-0.14038,-0.08475,1.02114,-0.04227,-0.18217,0.80824,0.04795
82,0.00,-0.00424,1.31659,-0.14038,-0.08472,1.02098,-0.04261,-0.18213,0.80791,0.04722
83,0.00,-0.00424,1.31659,-0.14038,-0.08470,1.02083,-0.04295,-0.18208,0.80762,0.04658
84,0.00,-0.00424,1.31659,-0.14038,-0.08468,1.02067,-0.04328,-0.18204,0.80734,0.04596
85,0.00,-0.00424,1.31659,-0.14038,-0.08466,1.02053,-0.04359,-0.18200,0.80707,0.04537
86,0.00,-0.00424,1.31659,-0.14038,-0.08464,1.02039,-0.04388,-0.18196,0.80682,0.04482
87,0.00,-0.00424,1.31659,-0.14038,-0.08462,1.02027,-0.04415,-0.18193,0.80659,0.04432
88,0.00,-0.00424,1.31659,-0.14038,-0.08460,1.02016,-0.04439,-0.18190,0.80639,0.04387
89,0.00,-0.00424,1.31659,-0.14038,-0.08459,1.02007,-0.04459,-0.18187,0.80622,0.04349
90,0.00,-0.00424,1.31659,-0.14038,-0.08458,1.01999,-0.04476,-0.18185,0.80607,0.04317
91,0.00,-0.00424,1.31659,-0.14038,-0.08457,1.01993,-0.04491,-0.18183,0.80595,0.04289
92,0.00,-0.00424,1.31659,-0.14038,-0.08456,1.01987,-0.04504,-0.18181,0.80584,0.04265
93,0.00,-0.00424,1.31659,-0.14038,-0.08455,1.01982,-0.04515,-0.18180,0.80575,0.04244
94,0.44,-0.00424,1.31659,-0.14038,-0.08455,1.01977,-0.04526,-0.18172,0.80634,0.04403
95,1.44,-0.00424,1.31659,-0.14038,-0.08454,1.01971,-0.04538,-0.18153,0.80781,0.04780
96,2.67,-0.00424,1.31659,-0.14038,-0.08453,1.01965,-0.04552,-0.18129,0.80973,0.05244
97,4.14,-0.00424,1.31659,-0.14038,-0.08452,1.01957,-0.04569,-0.18096,0.81215,0.05794
98,5.87,-0.00424,1.31659,-0.14038,-0.08450,1.01947,-0.04591,-0.18054,0.81515,0.06427
99,7.85,-0.00424,1.31659,-0.14038,-0.08448,1.01936,-0.04617,-0.18000,0.81881,0.07140
100,10.08,-0.00424,1.31659,-0.14038,-0.08446,1.01921,-0.04650,-0.17933,0.82320,0.07923
101,12.57,-0.00424,1.31659,-0.14038,-0.08443,1.01904,-0.04688,-0.17849,0.82840,0.08769
102,15.28,-0.00424,1.31659,-0.14038,-0.08440,1.01885,-0.04731,-0.17748,0.83447,0.09663
103,18.21,-0.00424,1.31659,-0.14038,-0.08437,1.01864,-0.04779,-0.17628,0.84147,0.10592
104,21.33,-0.00424,1.31659,-0.14038,-0.08433,1.01841,-0.04831,-0.17489,0.84944,0.11540
105,24.62,-0.00424,1.31659,-0.14038,-0.08430,1.01817,-0.04885,-0.17328,0.85837,0.12492
106,28.04,-0.00424,1.31659,-0.14038,-0.08426,1.01794,-0.04939,-0.17148,0.86827,0.13430
107,31.57,-0.00424,1.31659,-0.14038,-0.08422,1.01772,-0.04989,-0.16948,0.87907,0.14340
108,35.16,-0.00424,1.31659,-0.14038,-0.08419,1.01753,-0.05034,-0.16731,0.89071,0.15206
109,38.78,-0.00424,1.31659,-0.14038,-0.08416,1.01738,-0.05070,-0.16499,0.90310,0.16019
110,42.39,-0.00424,1.31659,-0.14038,-0.08415,1.01728,-0.05093,-0.16254,0.91611,0.16767
111,45.97,-0.00424,1.31659,-0.14038,-0.08414,1.01724,-0.05101,-0.16000,0.92960,0.17445
112,49.47,-0.00424,1.31659,-0.14038,-0.08415,1.01729,-0.05090,-0.15740,0.94345,0.18050
113,52.87,-0.00424,1.31659,-0.14038,-0.08417,1.01743,-0.05058,-0.15478,0.95750,0.18581
114,56.14,-0.00424,1.31659,-0.14038,-0.08421,1.01767,-0.05002,-0.15216,0.97163,0.19041
115,59.27,-0.00424,1.31659,-0.14038,-0.08427,1.01802,-0.04920,-0.14957,0.98571,0.19434
116,62.23,-0.00424,1.31659,-0.14038,-0.08435,1.01849,-0.04812,-0.14704,0.99964,0.19766
117,65.03,-0.00424,1.31659,-0.14038,-0.08444,1.01908,-0.04678,-0.14458,1.01333,0.20042
118,67.66,-0.00424,1.31659,-0.14038,-0.08455,1.01980,-0.04519,-0.14221,1.02672,0.20270
119,70.11,-0.00424,1.31659,-0.14038,-0.08467,1.02063,-0.04337,-0.13992,1.03976,0.20454
120,72.41,-0.00424,1.31659,-0.14038,-0.08481,1.02158,-0.04133,-0.13772,1.05243,0.20600
121,74.56,-0.00424,1.31659,-0.14038,-0.08495,1.02263,-0.03912,-0.13560,1.06471,0.20711
122,76.57,-0.00424,1.31659,-0.14038,-0.08510,1.02377,-0.03678,-0.13357,1.07662,0.20790
123,78.48,-0.00424,1.31659,-0.14038,-0.08525,1.02499,-0.03434,-0.13159,1.08816,0.20837
124,80.30,-0.00424,1.31659,-0.14038,-0.08540,1.02626,-0.03185,-0.12967,1.09937,0.20851
125,82.06,-0.00424,1.31659,-0.14038,-0.08555,1.02757,-0.02936,-0.12778,1.11028,0.20830
126,83.79,-0.00424,1.31659,-0.14038,-0.08569,1.02888,-0.02690,-0.12591,1.12091,0.20772
127,85.51,-0.00424,1.31659,-0.14038,-0.08582,1.03018,-0.02453,-0.12405,1.13130,0.20672
128,87.24,-0.00424,1.31659,-0.14038,-0.08594,1.03145,-0.02227,-0.12217,1.14147,0.20526
129,89.01,-0.00424,1.31659,-0.14038,-0.08605,1.03265,-0.02017,-0.12028,1.15143,0.20328
130,90.84,-0.00424,1.31659,-0.14038,-0.08615,1.03377,-0.01825,-0.11836,1.16120,0.20076
131,92.74,-0.00424,1.31659,-0.14038,-0.08624,1.03479,-0.01653,-0.11640,1.17076,0.19763
132,94.71,-0.00424,1.31659,-0.14038,-0.08631,1.03570,-0.01503,-0.11442,1.18009,0.19388
133,96.77,-0.00424,1.31659,-0.14038,-0.08637,1.03646,-0.01378,-0.11241,1.18916,0.18947
134,98.92,-0.00424,1.31659,-0.14038,-0.08641,1.03708,-0.01277,-0.11039,1.19792,0.18442
135,101.14,-0.00424,1.31659,-0.14038,-0.08645,1.03755,-0.01202,-0.10837,1.20633,0.17872
136,103.44,-0.00424,1.31659,-0.14038,-0.08647,1.03787,-0.01152,-0.10636,1.21433,0.17241
137,105.79,-0.00424,1.31659,-0.14038,-0.08648,1.03802,-0.01127,-0.10438,1.22186,0.16554
138,108.19,-0.00424,1.31659,-0.14038,-0.08648,1.03802,-0.01126,-0.10246,1.22889,0.15817
139,110.61,-0.00424,1.31659,-0.14038,-0.08647,1.03788,-0.01149,-0.10061,1.23537,0.15039
140,113.03,-0.00424,1.31659,-0.14038,-0.08645,1.03761,-0.01192,-0.09884,1.24128,0.14228
141,115.43,-0.00424,1.31659,-0.14038,-0.08642,1.03723,-0.01254,-0.09717,1.24660,0.13395
142,117.80,-0.00424,1.31659,-0.14038,-0.08639,1.03675,-0.01331,-0.09561,1.25135,0.12552
143,120.10,-0.00424,1.31659,-0.14038,-0.08635,1.03619,-0.01422,-0.09418,1.25553,0.11709
144,122.33,-0.00424,1.31659,-0.14038,-0.08630,1.03559,-0.01521,-0.09286,1.25917,0.10879
145,124.44,-0.00424,1.31659,-0.14038,-0.08625,1.03496,-0.01625,-0.09167,1.26231,0.10074
146,126.43,-0.00424,1.31659,-0.14038,-0.08620,1.03433,-0.01730,-0.09061,1.26498,0.09304
147,128.00,-0.00424,1.31659,-0.14038,-0.08615,1.03373,-0.01832,-0.08983,1.26675,0.08689
148,128.00,-0.00424,1.31659,-0.14038,-0.08610,1.03317,-0.01928,-0.08995,1.26578,0.08684
149,128.00,-0.00424,1.31659,-0.14038,-0.08605,1.03267,-0.02014,-0.09006,1.26490,0.08680
150,128.00,-0.00424,1.31659,-0.14038,-0.08602,1.03225,-0.02087,-0.09016,1.26416,0.08675
151,128.00,-0.00424,1.31659,-0.14038,-0.08599,1.03192,-0.02145,-0.09023,1.26358,0.08672
152,128.00,-0.00424,1.31659,-0.14038,-0.08596,1.03168,-0.02186,-0.09028,1.26316,0.08669
153,128.00,-0.00424,1.31659,-0.14038,-0.08595,1.03155,-0.02210,-0.09031,1.26291,0.08668
154,128.00,-0.00424,1.31659,-0.14038,-0.08595,1.03150,-0.02217,-0.09032,1.26284,0.08667
155,128.00,-0.00424,1.31659,-0.14038,-0.08595,1.03156,-0.02208,-0.09031,1.26293,0.08668
156,128.00,-0.00424,1.31659,-0.14038,-0.08597,1.03169,-0.02185,-0.09028,1.26317,0.08669
157,128.00,-0.00424,1.31659,-0.14038,-0.08598,1.03189,-0.02149,-0.09024,1.26353,0.08672
158,128.00,-0.00424,1.31659,-0.14038,-0.08601,1.03215,-0.02104,-0.09018,1.26398,0.08674
159,128.00,-0.00424,1.31659,-0.14038,-0.08603,1.03244,-0.02053,-0.09011,1.26451,0.08677
160,128.00,-0.00424,1.31659,-0.14038,-0.08606,1.03276,-0.01998,-0.09004,1.26506,0.08680
161,128.00,-0.00424,1.31659,-0.14038,-0.08609,1.03308,-0.01943,-0.08997,1.26562,0.08683
162,128.00,-0.00424,1.31659,-0.14038,-0.08612,1.03338,-0.01891,-0.08991,1.26615,0.08686
163,126.52,-0.00424,1.31659,-0.14038,-0.08614,1.03366,-0.01845,-0.09071,1.26395,0.09261
164,124.25,-0.00424,1.31659,-0.14038,-0.08616,1.03389,-0.01806,-0.09203,1.25997,0.10132
165,121.77,-0.00424,1.31659,-0.14038,-0.08617,1.03406,-0.01777,-0.09357,1.25512,0.11062
166,119.10,-0.00424,1.31659,-0.14038,-0.08618,1.03416,-0.01759,-0.09533,1.24934,0.12036
167,116.26,-0.00424,1.31659,-0.14038,-0.08619,1.03420,-0.01753,-0.09730,1.24257,0.13036
168,113.28,-0.00424,1.31659,-0.14038,-0.08618,1.03416,-0.01759,-0.09948,1.23478,0.14047
169,110.17,-0.00424,1.31659,-0.14038,-0.08617,1.03405,-0.01778,-0.10187,1.22598,0.15050
170,106.97,-0.00424,1.31659,-0.14038,-0.08616,1.03387,-0.01809,-0.10444,1.21617,0.16028
171,103.69,-0.00424,1.31659,-0.14038,-0.08614,1.03362,-0.01851,-0.10718,1.20542,0.16966
172,100.35,-0.00424,1.31659,-0.14038,-0.08611,1.03332,-0.01903,-0.11006,1.19379,0.17849
173,96.98,-0.00424,1.31659,-0.14038,-0.08608,1.03296,-0.01963,-0.11307,1.18137,0.18666
174,93.59,-0.00424,1.31659,-0.14038,-0.08605,1.03257,-0.02031,-0.11616,1.16826,0.19405
175,90.18,-0.00424,1.31659,-0.14038,-0.08601,1.03215,-0.02105,-0.11933,1.15455,0.20061
176,86.78,-0.00424,1.31659,-0.14038,-0.08597,1.03170,-0.02183,-0.12254,1.14034,0.20629
177,83.38,-0.00424,1.31659,-0.14038,-0.08592,1.03124,-0.02264,-0.12579,1.12573,0.21104
178,79.98,-0.00424,1.31659,-0.14038,-0.08588,1.03077,-0.02347,-0.12905,1.11078,0.21487
179,76.58,-0.00424,1.31659,-0.14038,-0.08583,1.03031,-0.02430,-0.13230,1.09557,0.21774
180,73.18,-0.00424,1.31659,-0.14038,-0.08579,1.02985,-0.02513,-0.13555,1.08016,0.21967
181,69.78,-0.00424,1.31659,-0.14038,-0.08574,1.02940,-0.02595,-0.13878,1.06460,0.22065
182,66.36,-0.00424,1.31659,-0.14038,-0.08570,1.02896,-0.02676,-0.14199,1.04894,0.22067
183,62.94,-0.00424,1.31659,-0.14038,-0.08565,1.02853,-0.02755,-0.14515,1.03321,0.21973
184,59.50,-0.00424,1.31659,-0.14038,-0.08561,1.02811,-0.02833,-0.14827,1.01748,0.21781
185,56.04,-0.00424,1.31659,-0.14038,-0.08557,1.02770,-0.02910,-0.15133,1.00180,0.21492
186,52.57,-0.00424,1.31659,-0.14038,-0.08552,1.02730,-0.02986,-0.15431,0.98624,0.21103
187,49.10,-0.00424,1.31659,-0.14038,-0.08548,1.02690,-0.03062,-0.15721,0.97087,0.20617
188,45.63,-0.00424,1.31659,-0.14038,-0.08543,1.02650,-0.03139,-0.15999,0.95578,0.20034
189,42.18,-0.00424,1.31659,-0.14038,-0.08538,1.02609,-0.03218,-0.16264,0.94107,0.19357
190,38.76,-0.00424,1.31659,-0.14038,-0.08533,1.02567,-0.03300,-0.16514,0.92685,0.18593
191,35.39,-0.00424,1.31659,-0.14038,-0.08528,1.02524,-0.03385,-0.16747,0.91322,0.17749
192,32.10,-0.00424,1.31659,-0.14038,-0.08523,1.02479,-0.03474,-0.16960,0.90028,0.16836
193,28.90,-0.00424,1.31659,-0.14038,-0.08517,1.02431,-0.03568,-0.17154,0.88812,0.15866
194,25.84,-0.00424,1.31659,-0.14038,-0.08511,1.02382,-0.03668,-0.17326,0.87682,0.14854
195,22.92,-0.00424,1.31659,-0.14038,-0.08504,1.02330,-0.03774,-0.17476,0.86643,0.13816
196,20.17,-0.00424,1.31659,-0.14038,-0.08497,1.02276,-0.03885,-0.17604,0.85698,0.12770
197,17.61,-0.00424,1.31659,-0.14038,-0.08489,1.02220,-0.04002,-0.17712,0.84848,0.11734
198,15.26,-0.00424,1.31659,-0.14038,-0.08482,1.02163,-0.04123,-0.17800,0.84093,0.10724
199,13.14,-0.00424,1.31659,-0.14038,-0.08473,1.02104,-0.04249,-0.17869,0.83429,0.09756
200,11.25,-0.00424,1.31659,-0.14038,-0.08465,1.02045,-0.04377,-0.17923,0.82852,0.08845
201,9.59,-0.00424,1.31659,-0.14038,-0.08456,1.01986,-0.04505,-0.17962,0.82356,0.08002
202,8.18,-0.00424,1.31659,-0.14038,-0.08447,1.01929,-0.04633,-0.17989,0.81934,0.07239
203,7.01,-0.00424,1.31659,-0.14038,-0.08439,1.01873,-0.04757,-0.18007,0.81582,0.06562
204,6.06,-0.00424,1.31659,-0.14038,-0.08430,1.01821,-0.04876,-0.18017,0.81292,0.05979
205,5.34,-0.00424,1.31659,-0.14038,-0.08422,1.01773,-0.04987,-0.18020,0.81061,0.05494
206,4.84,-0.00424,1.31659,-0.14038,-0.08415,1.01730,-0.05087,-0.18019,0.80883,0.05110
207,4.54,-0.00424,1.31659,-0.14038,-0.08409,1.01693,-0.05176,-0.18014,0.80755,0.04829
208,4.44,-0.00424,1.31659,-0.14038,-0.08403,1.01662,-0.05250,-0.18007,0.80675,0.04653
209,4.54,-0.00424,1.31659,-0.14038,-0.08399,1.01637,-0.05308,-0.17998,0.80642,0.04583
210,4.83,-0.00424,1.31659,-0.14038,-0.08396,1.01620,-0.05350,-0.17986,0.80656,0.04619
211,5.31,-0.00424,1.31659,-0.14038,-0.08394,1.01610,-0.05374,-0.17973,0.80719,0.04764
212,5.98,-0.00424,1.31659,-0.14038,-0.08394,1.01607,-0.05381,-0.17958,0.80833,0.05017
213,6.85,-0.00424,1.31659,-0.14038,-0.08395,1.01612,-0.05370,-0.17940,0.81002,0.05379
214,7.93,-0.00424,1.31659,-0.14038,-0.08397,1.01623,-0.05342,-0.17917,0.81232,0.05850
215,9.23,-0.00424,1.31659,-0.14038,-0.08400,1.01642,-0.05297,-0.17888,0.81528,0.06427
216,10.75,-0.00424,1.31659,-0.14038,-0.08404,1.01667,-0.05238,-0.17851,0.81899,0.07109
217,12.49,-0.00424,1.31659,-0.14038,-0.08410,1.01698,-0.05164,-0.17805,0.82352,0.07891
218,14.47,-0.00424,1.31659,-0.14038,-0.08416,1.01735,-0.05077,-0.17747,0.82896,0.08764
219,16.68,-0.00424,1.31659,-0.14038,-0.08423,1.01777,-0.04979,-0.17673,0.83540,0.09719
220,19.12,-0.00424,1.31659,-0.14038,-0.08431,1.01824,-0.04869,-0.17583,0.84292,0.10743
221,21.77,-0.00424,1.31659,-0.14038,-0.08439,1.01877,-0.04749,-0.17474,0.85159,0.11820
222,24.62,-0.00424,1.31659,-0.14038,-0.08448,1.01935,-0.04620,-0.17344,0.86145,0.12932
223,27.65,-0.00424,1.31659,-0.14038,-0.08458,1.01997,-0.04480,-0.17191,0.87252,0.14058
224,30.84,-0.00424,1.31659,-0.14038,-0.08468,1.02065,-0.04332,-0.17015,0.88478,0.15178
225,34.15,-0.00424,1.31659,-0.14038,-0.08478,1.02139,-0.04174,-0.16816,0.89818,0.16271
226,37.57,-0.00424,1.31659,-0.14038,-0.08489,1.02217,-0.04007,-0.16595,0.91265,0.17315
227,41.06,-0.00424,1.31659,-0.14038,-0.08500,1.02302,-0.03832,-0.16352,0.92806,0.18292
228,44.59,-0.00424,1.31659,-0.14038,-0.08512,1.02392,-0.03648,-0.16090,0.94428,0.19187
229,48.14,-0.00424,1.31659,-0.14038,-0.08524,1.02487,-0.03457,-0.15810,0.96115,0.19986
230,51.70,-0.00424,1.31659,-0.14038,-0.08536,1.02587,-0.03260,-0.15516,0.97850,0.20679
231,55.24,-0.00424,1.31659,-0.14038,-0.08548,1.02692,-0.03058,-0.15210,0.99616,0.21259
232,58.74,-0.00424,1.31659,-0.14038,-0.08560,1.02800,-0.02854,-0.14895,1.01398,0.21722
233,62.21,-0.00424,1.31659,-0.14038,-0.08571,1.02911,-0.02648,-0.14573,1.03180,0.22067
234,65.63,-0.00424,1.31659,-0.14038,-0.08583,1.03023,-0.02445,-0.14246,1.04947,0.22293
235,69.00,-0.00424,1.31659,-0.14038,-0.08593,1.03135,-0.02245,-0.13916,1.06686,0.22403
236,72.33,-0.00424,1.31659,-0.14038,-0.08603,1.03245,-0.02053,-0.13587,1.08388,0.22400
237,75.60,-0.00424,1.31659,-0.14038,-0.08613,1.03352,-0.01869,-0.13258,1.10040,0.22288
238,78.83,-0.00424,1.31659,-0.14038,-0.08621,1.03454,-0.01696,-0.12934,1.11636,0.22073
239,82.01,-0.00424,1.31659,-0.14038,-0.08629,1.03550,-0.01536,-0.12614,1.13166,0.21760
240,85.15,-0.00424,1.31659,-0.14038,-0.08636,1.03638,-0.01391,-0.12301,1.14624,0.21356
241,88.23,-0.00424,1.31659,-0.14038,-0.08642,1.03718,-0.01262,-0.11996,1.16004,0.20870
242,91.26,-0.00424,1.31659,-0.14038,-0.08647,1.03788,-0.01149,-0.11702,1.17303,0.20309
243,94.24,-0.00424,1.31659,-0.14038,-0.08651,1.03848,-0.01053,-0.11419,1.18515,0.19684
244,97.15,-0.00424,1.31659,-0.14038,-0.08655,1.03899,-0.00975,-0.11148,1.19639,0.19004
245,99.98,-0.00424,1.31659,-0.14038,-0.08658,1.03938,-0.00912,-0.10892,1.20673,0.18280
246,102.73,-0.00424,1.31659,-0.14038,-0.08660,1.03968,-0.00866,-0.10651,1.21617,0.17523
