subj,time,rep,q_sh,q_el,qd_sh,qd_el,qdd_sh,qdd_el,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand,humerus_mass,forearm_mass,humerus_len,forearm_len
s07,0.39000,1,28.66987,0.00000,0.06005,0.00000,-1.76500,0.00000,4.13238,0.13878,0.04687,0.26660,0.05671,78.29034,19.38913,258.61084,12.55837,0.16756,0.11513,0.00000,0.09148,1.31692,1.39111,0.25891,0.28831
s07,0.40000,1,28.67038,0.00000,0.04560,0.00000,-1.16500,0.00000,4.13686,0.13892,0.04691,0.26687,0.05676,78.37105,19.40574,258.87006,12.57044,0.17183,0.11807,0.00000,0.09381,1.31692,1.39111,0.25891,0.28831
s07,0.41000,1,28.67078,0.00000,0.03675,0.00000,-0.64250,0.00000,4.14074,0.13904,0.04695,0.26710,0.05681,78.44022,19.42049,259.09455,12.58089,0.17610,0.12101,0.00000,0.09613,1.31692,1.39111,0.25891,0.28831
s07,0.42000,1,28.67112,0.00000,0.03275,0.00000,-0.20500,0.00000,4.14399,0.13914,0.04698,0.26730,0.05685,78.49761,19.43318,259.28300,12.58967,0.18038,0.12395,0.00000,0.09846,1.31692,1.39111,0.25891,0.28831
s07,0.43000,1,28.67143,0.00000,0.03265,0.00000,0.14250,0.00000,4.14660,0.13922,0.04700,0.26745,0.05688,78.54319,19.44366,259.43461,12.59673,0.18466,0.12690,0.00000,0.10079,1.31692,1.39111,0.25891,0.28831
s07,0.44000,1,28.67177,0.00000,0.03560,0.00000,0.40500,0.00000,4.14856,0.13928,0.04702,0.26757,0.05690,78.57706,19.45181,259.54915,12.60207,0.18893,0.12985,0.00000,0.10311,1.31692,1.39111,0.25891,0.28831
s07,0.45000,1,28.67215,0.00000,0.04075,0.00000,0.57750,0.00000,4.14989,0.13932,0.04703,0.26765,0.05692,78.59947,19.45755,259.62688,12.60569,0.19321,0.13280,0.00000,0.10544,1.31692,1.39111,0.25891,0.28831
s07,0.46000,1,28.67258,0.00000,0.04715,0.00000,0.66750,0.00000,4.15060,0.13934,0.04704,0.26769,0.05693,78.61085,19.46086,259.66861,12.60764,0.19749,0.13575,0.00000,0.10777,1.31692,1.39111,0.25891,0.28831
s07,0.47000,1,28.67309,0.00000,0.05410,0.00000,0.68000,0.00000,4.15071,0.13935,0.04704,0.26770,0.05693,78.61175,19.46173,259.67563,12.60796,0.20177,0.13871,0.00000,0.11010,1.31692,1.39111,0.25891,0.28831
s07,0.48000,1,28.67367,0.00000,0.06075,0.00000,0.61000,0.00000,4.15025,0.13933,0.04704,0.26767,0.05692,78.60286,19.46022,259.64970,12.60676,0.20605,0.14166,0.00000,0.11243,1.31692,1.39111,0.25891,0.28831
s07,0.49000,1,28.67431,0.00000,0.06630,0.00000,0.46250,0.00000,4.14927,0.13930,0.04703,0.26762,0.05691,78.58499,19.45642,259.59303,12.60411,0.21032,0.14461,0.00000,0.11475,1.31692,1.39111,0.25891,0.28831
s07,0.50000,1,28.67499,0.00000,0.07000,0.00000,0.25250,0.00000,4.14780,0.13926,0.04701,0.26753,0.05689,78.55904,19.45046,259.50820,12.60016,0.21460,0.14756,0.00000,0.11708,1.31692,1.39111,0.25891,0.28831
s07,0.51000,1,28.67571,0.00000,0.07135,0.00000,-0.01000,0.00000,4.14590,0.13920,0.04699,0.26742,0.05687,78.52601,19.44248,259.39816,12.59504,0.21888,0.15050,0.00000,0.11941,1.31692,1.39111,0.25891,0.28831
s07,0.52000,1,28.67642,0.00000,0.06980,0.00000,-0.32750,0.00000,4.14363,0.13913,0.04697,0.26728,0.05684,78.48698,19.43270,259.26617,12.58889,0.22315,0.15345,0.00000,0.12174,1.31692,1.39111,0.25891,0.28831
s07,0.53000,1,28.67710,0.00000,0.06480,0.00000,-0.69000,0.00000,4.14105,0.13905,0.04694,0.26712,0.05681,78.44307,19.42132,259.11571,12.58188,0.22742,0.15639,0.00000,0.12406,1.31692,1.39111,0.25891,0.28831
s07,0.54000,1,28.67771,0.00000,0.05600,0.00000,-1.08500,0.00000,4.13822,0.13896,0.04691,0.26695,0.05678,78.39545,19.40859,258.95046,12.57418,0.23170,0.15933,0.00000,0.12639,1.31692,1.39111,0.25891,0.28831
s07,0.55000,1,28.67822,0.00000,0.04310,0.00000,-1.50000,0.00000,4.13521,0.13887,0.04688,0.26677,0.05674,78.34529,19.39477,258.77425,12.56598,0.23597,0.16227,0.00000,0.12871,1.31692,1.39111,0.25891,0.28831
s07,0.56000,1,28.67858,0.00000,0.02600,0.00000,-1.92500,0.00000,4.13208,0.13878,0.04685,0.26658,0.05670,78.29379,19.38015,258.59097,12.55744,0.24023,0.16520,0.00000,0.13103,1.31692,1.39111,0.25891,0.28831
s07,0.57000,1,28.67874,0.00000,0.00460,0.00000,-2.35500,0.00000,4.12890,0.13868,0.04682,0.26639,0.05666,78.24212,19.36502,258.40453,12.54876,0.24450,0.16813,0.00000,0.13335,1.31692,1.39111,0.25891,0.28831
s07,0.58000,1,28.67867,0.00000,-0.02110,0.00000,-2.78250,0.00000,4.12575,0.13859,0.04678,0.26620,0.05662,78.19510,19.35006,258.21690,12.53984,0.24877,0.17105,0.00000,0.13568,1.31692,1.39111,0.25891,0.28831
s07,0.59000,1,28.67832,0.00000,-0.05105,0.00000,-3.19750,0.00000,4.12268,0.13851,0.04668,0.26603,0.05655,78.15549,19.30899,258.05534,12.52304,0.25303,0.17397,0.00000,0.13800,1.31692,1.39111,0.25891,0.28831
s07,0.60000,1,28.67765,0.00000,-0.08505,0.00000,-3.58250,0.00000,4.11975,0.13843,0.04665,0.26585,0.05651,78.11586,19.29531,257.87866,12.51478,0.25730,0.17689,0.00000,0.14032,1.31692,1.39111,0.25891,0.28831
s07,0.61000,1,28.67662,0.00000,-0.12270,0.00000,-3.93000,0.00000,4.11704,0.13835,0.04662,0.26568,0.05647,78.08095,19.28244,257.71322,12.50706,0.26156,0.17981,0.00000,0.14264,1.31692,1.39111,0.25891,0.28831
s07,0.62000,1,28.67519,0.00000,-0.16365,0.00000,-4.23750,0.00000,4.11458,0.13828,0.04660,0.26552,0.05644,78.05157,19.27066,257.56230,12.50001,0.26583,0.18272,0.00000,0.14496,1.31692,1.39111,0.25891,0.28831
s07,0.63000,1,28.67335,0.00000,-0.20745,0.00000,-4.50000,0.00000,4.11244,0.13823,0.04658,0.26539,0.05641,78.02845,19.26021,257.42892,12.49378,0.27009,0.18562,0.00000,0.14727,1.31692,1.39111,0.25891,0.28831
s07,0.64000,1,28.67104,0.00000,-0.25365,0.00000,-4.71000,0.00000,4.11065,0.13818,0.04656,0.26527,0.05639,78.01218,19.25132,257.31583,12.48849,0.27435,0.18853,0.00000,0.14959,1.31692,1.39111,0.25891,0.28831
s07,0.65000,1,28.66827,0.00000,-0.30165,0.00000,-4.85250,0.00000,4.10927,0.13815,0.04654,0.26518,0.05637,78.00326,19.24420,257.22546,12.48427,0.27861,0.19143,0.00000,0.15191,1.31692,1.39111,0.25891,0.28831
s07,0.66000,1,28.66501,0.00000,-0.35070,0.00000,-4.92500,0.00000,4.10831,0.13813,0.04653,0.26511,0.05636,78.00207,19.23903,257.15990,12.48121,0.28287,0.19434,0.00000,0.15422,1.31692,1.39111,0.25891,0.28831
s07,0.67000,1,28.66126,0.00000,-0.40015,0.00000,-4.93250,0.00000,4.10782,0.13813,0.04653,0.26507,0.05635,78.00885,19.23598,257.12091,12.47939,0.28713,0.19724,0.00000,0.15654,1.31692,1.39111,0.25891,0.28831
s07,0.68000,1,28.65701,0.00000,-0.44935,0.00000,-4.87000,0.00000,4.10780,0.13814,0.04653,0.26506,0.05635,78.02376,19.23517,257.10992,12.47888,0.29139,0.20014,0.00000,0.15885,1.31692,1.39111,0.25891,0.28831
s07,0.69000,1,28.65227,0.00000,-0.49755,0.00000,-4.72750,0.00000,4.10829,0.13817,0.04653,0.26508,0.05635,78.04684,19.23672,257.12803,12.47972,0.29565,0.20304,0.00000,0.16117,1.31692,1.39111,0.25891,0.28831
s07,0.70000,1,28.64706,0.00000,-0.54390,0.00000,-4.50750,0.00000,4.10928,0.13821,0.04655,0.26512,0.05636,78.07803,19.24071,257.17601,12.48197,0.29991,0.20594,0.00000,0.16348,1.31692,1.39111,0.25891,0.28831
s07,0.71000,1,28.64139,0.00000,-0.58770,0.00000,-4.21000,0.00000,4.11079,0.13826,0.04656,0.26521,0.05638,78.11717,19.24719,257.25436,12.48563,0.30417,0.20884,0.00000,0.16580,1.31692,1.39111,0.25891,0.28831
s07,0.72000,1,28.63530,0.00000,-0.62810,0.00000,-3.83500,0.00000,4.11281,0.13833,0.04659,0.26532,0.05640,78.16405,19.25621,257.36331,12.49072,0.30843,0.21175,0.00000,0.16812,1.31692,1.39111,0.25891,0.28831
s07,0.73000,1,28.62883,0.00000,-0.66440,0.00000,-3.39000,0.00000,4.11535,0.13842,0.04662,0.26546,0.05643,78.21838,19.26777,257.50287,12.49723,0.31269,0.21466,0.00000,0.17043,1.31692,1.39111,0.25891,0.28831
s07,0.74000,1,28.62202,0.00000,-0.69590,0.00000,-2.86500,0.00000,4.11839,0.13852,0.04665,0.26564,0.05647,78.27981,19.28189,257.67284,12.50517,0.31695,0.21757,0.00000,0.17275,1.31692,1.39111,0.25891,0.28831
s07,0.75000,1,28.61491,0.00000,-0.72170,0.00000,-2.26500,0.00000,4.12194,0.13863,0.04669,0.26584,0.05651,78.34796,19.29854,257.87288,12.51451,0.32122,0.22048,0.00000,0.17507,1.31692,1.39111,0.25891,0.28831
s07,0.76000,1,28.60758,0.00000,-0.74120,0.00000,-1.60500,0.00000,4.12597,0.13875,0.04681,0.26606,0.05659,78.41853,19.34482,258.07938,12.53357,0.32549,0.22340,0.00000,0.17738,1.31692,1.39111,0.25891,0.28831
s07,0.77000,1,28.60009,0.00000,-0.75380,0.00000,-0.87500,0.00000,4.13047,0.13889,0.04686,0.26632,0.05665,78.49888,19.36632,258.33807,12.54561,0.32975,0.22632,0.00000,0.17970,1.31692,1.39111,0.25891,0.28831
s07,0.78000,1,28.59251,0.00000,-0.75870,0.00000,-0.07750,0.00000,4.13544,0.13905,0.04692,0.26662,0.05671,78.58464,19.39022,258.62502,12.55897,0.33402,0.22925,0.00000,0.18202,1.31692,1.39111,0.25891,0.28831
s07,0.79000,1,28.58491,0.00000,-0.75535,0.00000,0.77250,0.00000,4.14085,0.13921,0.04698,0.26694,0.05677,78.67533,19.41644,258.93938,12.57360,0.33829,0.23219,0.00000,0.18434,1.31692,1.39111,0.25891,0.28831
s07,0.80000,1,28.57740,0.00000,-0.74325,0.00000,1.67750,0.00000,4.14669,0.13939,0.04705,0.26729,0.05685,78.77045,19.44492,259.28019,12.58947,0.34257,0.23513,0.00000,0.18666,1.31692,1.39111,0.25891,0.28831
s07,0.81000,1,28.57005,0.00000,-0.72180,0.00000,2.63250,0.00000,4.15293,0.13957,0.04712,0.26767,0.05692,78.86945,19.47556,259.64628,12.60653,0.34684,0.23808,0.00000,0.18899,1.31692,1.39111,0.25891,0.28831
s07,0.82000,1,28.56296,0.00000,-0.69060,0.00000,3.63500,0.00000,4.15954,0.13977,0.04719,0.26807,0.05701,78.97176,19.50823,260.03631,12.62471,0.35112,0.24103,0.00000,0.19131,1.31692,1.39111,0.25891,0.28831
s07,0.83000,1,28.55624,0.00000,-0.64910,0.00000,4.68250,0.00000,4.16651,0.13997,0.04728,0.26850,0.05709,79.07674,19.54280,260.44868,12.64393,0.35541,0.24399,0.00000,0.19364,1.31692,1.39111,0.25891,0.28831
s07,0.84000,1,28.54998,0.00000,-0.59695,0.00000,5.76250,0.00000,4.17379,0.14018,0.04736,0.26894,0.05718,79.18370,19.57911,260.88154,12.66413,0.35969,0.24697,0.00000,0.19597,1.31692,1.39111,0.25891,0.28831
s07,0.85000,1,28.54430,0.00000,-0.53385,0.00000,6.87250,0.00000,4.18134,0.14040,0.04745,0.26941,0.05728,79.29187,19.61696,261.33277,12.68519,0.36398,0.24995,0.00000,0.19830,1.31692,1.39111,0.25891,0.28831
s07,0.86000,1,28.53930,0.00000,-0.45950,0.00000,8.00750,0.00000,4.18914,0.14062,0.04754,0.26989,0.05738,79.40046,19.65615,261.80000,12.70700,0.36827,0.25293,0.00000,0.20063,1.31692,1.39111,0.25891,0.28831
s07,0.87000,1,28.53511,0.00000,-0.37370,0.00000,9.16500,0.00000,4.19712,0.14084,0.04763,0.27039,0.05748,79.50863,19.69645,262.28073,12.72947,0.37257,0.25593,0.00000,0.20297,1.31692,1.39111,0.25891,0.28831
s07,0.88000,1,28.53183,0.00000,-0.27620,0.00000,10.33750,0.00000,4.20525,0.14107,0.04772,0.27090,0.05758,79.61552,19.73766,262.77221,12.75246,0.37687,0.25894,0.00000,0.20531,1.31692,1.39111,0.25891,0.28831
s07,0.89000,1,28.52959,0.00000,-0.16695,0.00000,11.51500,0.00000,4.21348,0.14129,0.04782,0.27141,0.05769,79.72033,19.77946,263.27200,12.77585,0.38117,0.26196,0.00000,0.20765,1.31692,1.39111,0.25891,0.28831
s07,0.90000,1,28.52849,0.00000,-0.04590,0.00000,12.69500,0.00000,4.22177,0.14152,0.04791,0.27193,0.05779,79.82235,19.82160,263.77781,12.79950,0.38548,0.26498,0.00000,0.21000,1.31692,1.39111,0.25891,0.28831
s07,0.91000,1,28.52867,0.00000,0.08695,0.00000,13.86500,0.00000,4.23008,0.14175,0.04801,0.27245,0.05790,79.93623,19.86708,264.27815,12.82288,0.38979,0.26802,0.00000,0.21234,1.31692,1.39111,0.25891,0.28831
s07,0.92000,1,28.53023,0.00000,0.23140,0.00000,15.01500,0.00000,4.23840,0.14199,0.04810,0.27296,0.05800,80.05677,19.91492,264.77481,12.84606,0.39410,0.27107,0.00000,0.21469,1.31692,1.39111,0.25891,0.28831
s07,0.93000,1,28.53329,0.00000,0.38725,0.00000,16.14000,0.00000,4.24671,0.14223,0.04820,0.27347,0.05811,80.17511,19.96282,265.27315,12.86915,0.39842,0.27413,0.00000,0.21704,1.31692,1.39111,0.25891,0.28831
s07,0.94000,1,28.53797,0.00000,0.55420,0.00000,17.22750,0.00000,4.25502,0.14247,0.04830,0.27398,0.05821,80.29178,20.01092,265.77265,12.89239,0.40274,0.27719,0.00000,0.21939,1.31692,1.39111,0.25891,0.28831
s07,0.95000,1,28.54438,0.00000,0.73180,0.00000,18.26250,0.00000,4.26334,0.14270,0.04839,0.27449,0.05832,80.40703,20.05918,266.27413,12.91560,0.40706,0.28027,0.00000,0.22175,1.31692,1.39111,0.25891,0.28831
s07,0.96000,1,28.55261,0.00000,0.91945,0.00000,19.23750,0.00000,4.27168,0.14294,0.04848,0.27501,0.05842,80.52126,20.10761,266.77812,12.93891,0.41138,0.28335,0.00000,0.22410,1.31692,1.39111,0.25891,0.28831
s07,0.97000,1,28.56277,0.00000,1.11655,0.00000,20.14250,0.00000,4.28003,0.14317,0.04858,0.27553,0.05853,80.63475,20.15621,267.28447,12.96232,0.41571,0.28645,0.00000,0.22646,1.31692,1.39111,0.25891,0.28831
s07,0.98000,1,28.57494,0.00000,1.32230,0.00000,20.95250,0.00000,4.28839,0.14340,0.04867,0.27605,0.05863,80.74741,20.20488,267.79135,12.98580,0.42004,0.28956,0.00000,0.22882,1.31692,1.39111,0.25891,0.28831
s07,0.99000,1,28.58921,0.00000,1.53560,0.00000,21.65750,0.00000,4.29666,0.14363,0.04876,0.27657,0.05874,80.85843,20.25332,268.29408,13.00919,0.42437,0.29267,0.00000,0.23119,1.31692,1.39111,0.25891,0.28831
s07,1.00000,1,28.60565,0.00000,1.75545,0.00000,22.24500,0.00000,4.30471,0.14386,0.04885,0.27708,0.05884,80.96588,20.30096,268.78385,13.03215,0.42870,0.29580,0.00000,0.23355,1.31692,1.39111,0.25891,0.28831
s07,1.01000,1,28.62432,0.00000,1.98050,0.00000,22.69250,0.00000,4.31231,0.14407,0.04893,0.27757,0.05894,81.06631,20.34680,269.24659,13.05403,0.43304,0.29894,0.00000,0.23592,1.31692,1.39111,0.25891,0.28831
s07,1.02000,1,28.64526,0.00000,2.20930,0.00000,22.99500,0.00000,4.31912,0.14426,0.04901,0.27800,0.05903,81.15279,20.38848,269.66396,13.07399,0.43737,0.30208,0.00000,0.23828,1.31692,1.39111,0.25891,0.28831
s07,1.03000,1,28.66851,0.00000,2.44040,0.00000,23.13250,0.00000,4.32468,0.14442,0.04907,0.27837,0.05911,81.21860,20.42417,270.00868,13.09068,0.44171,0.30523,0.00000,0.24065,1.31692,1.39111,0.25891,0.28831
s07,1.04000,1,28.69407,0.00000,2.67195,0.00000,23.08250,0.00000,4.32845,0.14452,0.04911,0.27862,0.05917,81.25516,20.45151,270.24756,13.10269,0.44605,0.30839,0.00000,0.24302,1.31692,1.39111,0.25891,0.28831
s07,1.05000,1,28.72195,0.00000,2.90205,0.00000,22.84000,0.00000,4.32979,0.14455,0.04912,0.27873,0.05919,81.25220,20.46751,270.34414,13.10828,0.45039,0.31155,0.00000,0.24539,1.31692,1.39111,0.25891,0.28831
s07,1.06000,1,28.75211,0.00000,3.12875,0.00000,22.39250,0.00000,4.32809,0.14449,0.04910,0.27866,0.05918,81.19920,20.46905,270.26167,13.10565,0.45473,0.31471,0.00000,0.24776,1.31692,1.39111,0.25891,0.28831
s07,1.07000,1,28.78452,0.00000,3.34990,0.00000,21.73000,0.00000,4.32279,0.14432,0.04904,0.27836,0.05913,81.08680,20.45320,269.96837,13.09319,0.45906,0.31786,0.00000,0.25013,1.31692,1.39111,0.25891,0.28831
