frame,elbow_deg,msho_x,msho_y,msho_z,melb_x,melb_y,melb_z,mwri_x,mwri_y,mwri_z
43,0.00,-0.01438,1.32125,-0.04422,-0.09318,1.05152,0.00295,-0.18873,0.85369,0.04043
44,0.00,-0.01438,1.32125,-0.04422,-0.09317,1.05151,0.00292,-0.18871,0.85367,0.04038
45,0.00,-0.01438,1.32125,-0.04422,-0.09316,1.05151,0.00291,-0.18870,0.85366,0.04036
46,0.00,-0.01438,1.32125,-0.04422,-0.09316,1.05151,0.00291,-0.18870,0.85366,0.04037
47,0.00,-0.01438,1.32125,-0.04422,-0.09318,1.05152,0.00294,-0.18873,0.85368,0.04042
48,0.00,-0.01438,1.32125,-0.04422,-0.09320,1.05154,0.00300,-0.18877,0.85373,0.04052
49,0.00,-0.01438,1.32125,-0.04422,-0.09324,1.05158,0.00308,-0.18884,0.85379,0.04068
50,0.00,-0.01438,1.32125,-0.04422,-0.09329,1.05163,0.00319,-0.18894,0.85388,0.04089
51,0.00,-0.01438,1.32125,-0.04422,-0.09336,1.05169,0.00333,-0.18907,0.85399,0.04116
52,0.00,-0.01438,1.32125,-0.04422,-0.09344,1.05176,0.00351,-0.18922,0.85413,0.04149
53,0.00,-0.01438,1.32125,-0.04422,-0.09354,1.05185,0.00372,-0.18941,0.85430,0.04189
54,0.00,-0.01438,1.32125,-0.04422,-0.09365,1.05196,0.00396,-0.18962,0.85450,0.04235
55,0.00,-0.01438,1.32125,-0.04422,-0.09377,1.05208,0.00424,-0.18986,0.85472,0.04287
56,0.00,-0.01438,1.32125,-0.04422,-0.09391,1.05221,0.00454,-0.19012,0.85496,0.04343
57,0.00,-0.01438,1.32125,-0.04422,-0.09406,1.05235,0.00486,-0.19040,0.85522,0.04404
58,0.00,-0.01438,1.32125,-0.04422,-0.09422,1.05250,0.00520,-0.19069,0.85550,0.04467
59,0.00,-0.01438,1.32125,-0.04422,-0.09438,1.05265,0.00554,-0.19099,0.85578,0.04532
60,0.00,-0.01438,1.32125,-0.04422,-0.09453,1.05280,0.00589,-0.19129,0.85606,0.04597
61,0.00,-0.01438,1.32125,-0.04422,-0.09469,1.05295,0.00622,-0.19158,0.85634,0.04660
62,0.00,-0.01438,1.32125,-0.04422,-0.09483,1.05309,0.00654,-0.19185,0.85660,0.04720
63,0.13,-0.01438,1.32125,-0.04422,-0.09497,1.05322,0.00682,-0.19225,0.85700,0.04818
64,0.36,-0.01438,1.32125,-0.04422,-0.09508,1.05333,0.00707,-0.19274,0.85750,0.04946
65,0.62,-0.01438,1.32125,-0.04422,-0.09517,1.05342,0.00727,-0.19320,0.85799,0.05070
66,0.88,-0.01438,1.32125,-0.04422,-0.09524,1.05348,0.00742,-0.19363,0.85846,0.05189
67,1.17,-0.01438,1.32125,-0.04422,-0.09527,1.05352,0.00750,-0.19402,0.85890,0.05302
68,1.47,-0.01438,1.32125,-0.04422,-0.09528,1.05352,0.00751,-0.19437,0.85931,0.05407
69,1.79,-0.01438,1.32125,-0.04422,-0.09525,1.05349,0.00744,-0.19467,0.85969,0.05505
70,2.14,-0.01438,1.32125,-0.04422,-0.09518,1.05343,0.00729,-0.19492,0.86003,0.05594
71,2.50,-0.01438,1.32125,-0.04422,-0.09507,1.05332,0.00705,-0.19513,0.86033,0.05674
72,2.89,-0.01438,1.32125,-0.04422,-0.09493,1.05318,0.00674,-0.19529,0.86059,0.05746
73,3.30,-0.01438,1.32125,-0.04422,-0.09474,1.05300,0.00633,-0.19540,0.86082,0.05811
74,3.74,-0.01438,1.32125,-0.04422,-0.09452,1.05278,0.00585,-0.19546,0.86103,0.05870
75,4.20,-0.01438,1.32125,-0.04422,-0.09426,1.05254,0.00529,-0.19549,0.86121,0.05923
76,4.70,-0.01438,1.32125,-0.04422,-0.09397,1.05226,0.00466,-0.19549,0.86138,0.05972
77,5.21,-0.01438,1.32125,-0.04422,-0.09365,1.05196,0.00397,-0.19546,0.86154,0.06018
78,5.76,-0.01438,1.32125,-0.04422,-0.09331,1.05164,0.00323,-0.19541,0.86171,0.06063
79,6.32,-0.01438,1.32125,-0.04422,-0.09295,1.05131,0.00245,-0.19535,0.86188,0.06108
80,6.91,-0.01438,1.32125,-0.04422,-0.09257,1.05097,0.00164,-0.19529,0.86208,0.06155
81,7.52,-0.01438,1.32125,-0.04422,-0.09219,1.05063,0.00082,-0.19523,0.86230,0.06206
82,8.14,-0.01438,1.32125,-0.04422,-0.09181,1.05029,-0.00000,-0.19518,0.86257,0.06261
83,8.78,-0.01438,1.32125,-0.04422,-0.09144,1.04997,-0.00081,-0.19516,0.86288,0.06324
84,9.42,-0.01438,1.32125,-0.04422,-0.09108,1.04965,-0.00159,-0.19517,0.86326,0.06395
85,10.08,-0.01438,1.32125,-0.04422,-0.09073,1.04936,-0.00233,-0.19522,0.86371,0.06478
86,10.76,-0.01438,1.32125,-0.04422,-0.09041,1.04909,-0.00301,-0.19533,0.86424,0.06574
87,11.45,-0.01438,1.32125,-0.04422,-0.09013,1.04885,-0.00363,-0.19550,0.86488,0.06687
88,12.16,-0.01438,1.32125,-0.04422,-0.08987,1.04864,-0.00417,-0.19575,0.86565,0.06820
89,12.89,-0.01438,1.32125,-0.04422,-0.08966,1.04847,-0.00463,-0.19609,0.86656,0.06976
90,13.67,-0.01438,1.32125,-0.04422,-0.08949,1.04833,-0.00500,-0.19652,0.86764,0.07159
91,14.49,-0.01438,1.32125,-0.04422,-0.08936,1.04822,-0.00528,-0.19708,0.86894,0.07374
92,15.38,-0.01438,1.32125,-0.04422,-0.08928,1.04816,-0.00545,-0.19775,0.87049,0.07625
93,16.35,-0.01438,1.32125,-0.04422,-0.08924,1.04813,-0.00553,-0.19857,0.87234,0.07918
94,17.42,-0.01438,1.32125,-0.04422,-0.08925,1.04813,-0.00552,-0.19954,0.87455,0.08257
95,18.62,-0.01438,1.32125,-0.04422,-0.08930,1.04818,-0.00540,-0.20065,0.87717,0.08646
96,19.95,-0.01438,1.32125,-0.04422,-0.08940,1.04826,-0.00519,-0.20193,0.88028,0.09090
97,21.44,-0.01438,1.32125,-0.04422,-0.08954,1.04837,-0.00489,-0.20336,0.88396,0.09591
98,23.11,-0.01438,1.32125,-0.04422,-0.08972,1.04852,-0.00450,-0.20493,0.88829,0.10150
99,24.97,-0.01438,1.32125,-0.04422,-0.08995,1.04870,-0.00401,-0.20663,0.89335,0.10768
100,27.03,-0.01438,1.32125,-0.04422,-0.09021,1.04893,-0.00344,-0.20844,0.89924,0.11442
101,29.30,-0.01438,1.32125,-0.04422,-0.09052,1.04919,-0.00277,-0.21032,0.90604,0.12167
102,31.78,-0.01438,1.32125,-0.04422,-0.09088,1.04949,-0.00201,-0.21222,0.91383,0.12935
103,34.46,-0.01438,1.32125,-0.04422,-0.09128,1.04983,-0.00115,-0.21411,0.92266,0.13737
104,37.33,-0.01438,1.32125,-0.04422,-0.09173,1.05022,-0.00018,-0.21592,0.93257,0.14558
105,40.36,-0.01438,1.32125,-0.04422,-0.09223,1.05067,0.00090,-0.21759,0.94355,0.15385
106,43.55,-0.01438,1.32125,-0.04422,-0.09279,1.05117,0.00211,-0.21906,0.95559,0.16202
107,46.85,-0.01438,1.32125,-0.04422,-0.09341,1.05173,0.00344,-0.22029,0.96863,0.16992
108,50.24,-0.01438,1.32125,-0.04422,-0.09408,1.05237,0.00491,-0.22122,0.98255,0.17741
109,53.69,-0.01438,1.32125,-0.04422,-0.09482,1.05308,0.00651,-0.22183,0.99723,0.18433
110,57.15,-0.01438,1.32125,-0.04422,-0.09562,1.05387,0.00826,-0.22208,1.01251,0.19057
111,60.61,-0.01438,1.32125,-0.04422,-0.09649,1.05474,0.01014,-0.22196,1.02823,0.19604
112,64.02,-0.01438,1.32125,-0.04422,-0.09741,1.05569,0.01215,-0.22148,1.04419,0.20068
113,67.38,-0.01438,1.32125,-0.04422,-0.09838,1.05673,0.01428,-0.22065,1.06024,0.20446
114,70.65,-0.01438,1.32125,-0.04422,-0.09939,1.05785,0.01651,-0.21949,1.07620,0.20737
115,73.82,-0.01438,1.32125,-0.04422,-0.10044,1.05905,0.01883,-0.21802,1.09193,0.20944
116,76.89,-0.01438,1.32125,-0.04422,-0.10151,1.06031,0.02120,-0.21627,1.10731,0.21069
117,79.86,-0.01438,1.32125,-0.04422,-0.10258,1.06162,0.02359,-0.21427,1.12223,0.21116
118,82.73,-0.01438,1.32125,-0.04422,-0.10365,1.06296,0.02598,-0.21204,1.13661,0.21090
119,85.51,-0.01438,1.32125,-0.04422,-0.10470,1.06432,0.02832,-0.20960,1.15040,0.20995
120,88.21,-0.01438,1.32125,-0.04422,-0.10571,1.06567,0.03059,-0.20697,1.16356,0.20835
121,90.84,-0.01438,1.32125,-0.04422,-0.10666,1.06699,0.03274,-0.20416,1.17605,0.20612
122,93.42,-0.01438,1.32125,-0.04422,-0.10755,1.06824,0.03474,-0.20119,1.18786,0.20330
123,95.97,-0.01438,1.32125,-0.04422,-0.10835,1.06941,0.03657,-0.19804,1.19898,0.19990
124,98.50,-0.01438,1.32125,-0.04422,-0.10907,1.07046,0.03819,-0.19475,1.20940,0.19594
125,101.03,-0.01438,1.32125,-0.04422,-0.10967,1.07139,0.03958,-0.19130,1.21912,0.19144
126,103.56,-0.01438,1.32125,-0.04422,-0.11017,1.07216,0.04072,-0.18771,1.22813,0.18641
127,106.11,-0.01438,1.32125,-0.04422,-0.11056,1.07276,0.04161,-0.18399,1.23643,0.18088
128,108.67,-0.01438,1.32125,-0.04422,-0.11083,1.07319,0.04223,-0.18017,1.24402,0.17488
129,111.24,-0.01438,1.32125,-0.04422,-0.11099,1.07344,0.04260,-0.17627,1.25089,0.16848
130,113.81,-0.01438,1.32125,-0.04422,-0.11105,1.07353,0.04272,-0.17232,1.25705,0.16173
131,116.36,-0.01438,1.32125,-0.04422,-0.11100,1.07345,0.04261,-0.16836,1.26251,0.15471
132,118.88,-0.01438,1.32125,-0.04422,-0.11086,1.07323,0.04229,-0.16444,1.26728,0.14753
133,121.34,-0.01438,1.32125,-0.04422,-0.11064,1.07289,0.04179,-0.16061,1.27138,0.14029
134,123.71,-0.01438,1.32125,-0.04422,-0.11036,1.07244,0.04114,-0.15691,1.27485,0.13311
135,125.97,-0.01438,1.32125,-0.04422,-0.11003,1.07193,0.04038,-0.15340,1.27773,0.12613
136,128.00,-0.01438,1.32125,-0.04422,-0.10966,1.07137,0.03955,-0.15024,1.27994,0.11971
137,128.00,-0.01438,1.32125,-0.04422,-0.10928,1.07078,0.03867,-0.15032,1.27895,0.11966
138,128.00,-0.01438,1.32125,-0.04422,-0.10889,1.07020,0.03779,-0.15039,1.27795,0.11961
139,128.00,-0.01438,1.32125,-0.04422,-0.10852,1.06965,0.03694,-0.15046,1.27700,0.11955
140,128.00,-0.01438,1.32125,-0.04422,-0.10817,1.06914,0.03615,-0.15052,1.27611,0.11949
141,128.00,-0.01438,1.32125,-0.04422,-0.10786,1.06868,0.03544,-0.15057,1.27531,0.11944
142,128.00,-0.01438,1.32125,-0.04422,-0.10759,1.06829,0.03483,-0.15062,1.27463,0.11939
143,128.00,-0.01438,1.32125,-0.04422,-0.10737,1.06798,0.03433,-0.15066,1.27407,0.11936
144,128.00,-0.01438,1.32125,-0.04422,-0.10720,1.06773,0.03394,-0.15068,1.27364,0.11932
145,128.00,-0.01438,1.32125,-0.04422,-0.10707,1.06756,0.03367,-0.15070,1.27333,0.11930
146,128.00,-0.01438,1.32125,-0.04422,-0.10700,1.06746,0.03350,-0.15071,1.27314,0.11929
147,128.00,-0.01438,1.32125,-0.04422,-0.10697,1.06741,0.03342,-0.15072,1.27306,0.11928
148,128.00,-0.01438,1.32125,-0.04422,-0.10697,1.06741,0.03342,-0.15072,1.27306,0.11928
149,128.00,-0.01438,1.32125,-0.04422,-0.10699,1.06744,0.03348,-0.15071,1.27312,0.11928
150,128.00,-0.01438,1.32125,-0.04422,-0.10703,1.06750,0.03357,-0.15071,1.27322,0.11929
151,128.00,-0.01438,1.32125,-0.04422,-0.10708,1.06757,0.03367,-0.15070,1.27334,0.11930
152,128.00,-0.01438,1.32125,-0.04422,-0.10712,1.06763,0.03377,-0.15069,1.27345,0.11931
153,127.40,-0.01438,1.32125,-0.04422,-0.10715,1.06767,0.03384,-0.15163,1.27255,0.12116
154,125.39,-0.01438,1.32125,-0.04422,-0.10716,1.06768,0.03386,-0.15479,1.26912,0.12734
155,123.26,-0.01438,1.32125,-0.04422,-0.10714,1.06766,0.03382,-0.15813,1.26517,0.13371
156,121.04,-0.01438,1.32125,-0.04422,-0.10709,1.06758,0.03369,-0.16159,1.26068,0.14017
157,118.75,-0.01438,1.32125,-0.04422,-0.10699,1.06744,0.03348,-0.16514,1.25564,0.14661
158,116.40,-0.01438,1.32125,-0.04422,-0.10685,1.06725,0.03316,-0.16874,1.25005,0.15297
159,114.03,-0.01438,1.32125,-0.04422,-0.10666,1.06699,0.03274,-0.17235,1.24392,0.15915
160,111.62,-0.01438,1.32125,-0.04422,-0.10643,1.06666,0.03221,-0.17595,1.23724,0.16511
161,109.19,-0.01438,1.32125,-0.04422,-0.10614,1.06626,0.03156,-0.17951,1.23002,0.17080
162,106.74,-0.01438,1.32125,-0.04422,-0.10580,1.06580,0.03080,-0.18303,1.22227,0.17617
163,104.27,-0.01438,1.32125,-0.04422,-0.10542,1.06528,0.02993,-0.18648,1.21397,0.18122
164,101.76,-0.01438,1.32125,-0.04422,-0.10499,1.06470,0.02896,-0.18987,1.20510,0.18591
165,99.21,-0.01438,1.32125,-0.04422,-0.10451,1.06407,0.02789,-0.19319,1.19564,0.19025
166,96.59,-0.01438,1.32125,-0.04422,-0.10399,1.06340,0.02673,-0.19645,1.18554,0.19421
167,93.89,-0.01438,1.32125,-0.04422,-0.10344,1.06269,0.02550,-0.19965,1.17475,0.19777
168,91.08,-0.01438,1.32125,-0.04422,-0.10286,1.06196,0.02420,-0.20279,1.16322,0.20091
169,88.14,-0.01438,1.32125,-0.04422,-0.10225,1.06121,0.02285,-0.20585,1.15087,0.20358
170,85.05,-0.01438,1.32125,-0.04422,-0.10163,1.06045,0.02146,-0.20883,1.13768,0.20570
171,81.79,-0.01438,1.32125,-0.04422,-0.10099,1.05970,0.02005,-0.21168,1.12359,0.20719
172,78.35,-0.01438,1.32125,-0.04422,-0.10035,1.05895,0.01864,-0.21438,1.10860,0.20795
173,74.73,-0.01438,1.32125,-0.04422,-0.09971,1.05822,0.01722,-0.21688,1.09274,0.20784
174,70.91,-0.01438,1.32125,-0.04422,-0.09908,1.05751,0.01583,-0.21909,1.07609,0.20673
175,66.91,-0.01438,1.32125,-0.04422,-0.09846,1.05682,0.01446,-0.22097,1.05875,0.20449
176,62.75,-0.01438,1.32125,-0.04422,-0.09785,1.05617,0.01314,-0.22242,1.04092,0.20101
177,58.45,-0.01438,1.32125,-0.04422,-0.09727,1.05555,0.01185,-0.22339,1.02282,0.19621
178,54.05,-0.01438,1.32125,-0.04422,-0.09671,1.05497,0.01062,-0.22382,1.00471,0.19004
179,49.59,-0.01438,1.32125,-0.04422,-0.09617,1.05441,0.00944,-0.22366,0.98689,0.18255
180,45.13,-0.01438,1.32125,-0.04422,-0.09565,1.05389,0.00831,-0.22291,0.96966,0.17382
181,40.71,-0.01438,1.32125,-0.04422,-0.09515,1.05340,0.00723,-0.22158,0.95330,0.16402
182,36.39,-0.01438,1.32125,-0.04422,-0.09467,1.05294,0.00619,-0.21972,0.93806,0.15336
183,32.22,-0.01438,1.32125,-0.04422,-0.09422,1.05249,0.00519,-0.21741,0.92413,0.14209
184,28.26,-0.01438,1.32125,-0.04422,-0.09377,1.05207,0.00423,-0.21472,0.91163,0.13052
185,24.55,-0.01438,1.32125,-0.04422,-0.09334,1.05167,0.00329,-0.21178,0.90062,0.11892
186,21.12,-0.01438,1.32125,-0.04422,-0.09291,1.05128,0.00237,-0.20869,0.89107,0.10758
187,18.00,-0.01438,1.32125,-0.04422,-0.09250,1.05090,0.00148,-0.20556,0.88294,0.09673
188,15.22,-0.01438,1.32125,-0.04422,-0.09209,1.05054,0.00060,-0.20248,0.87611,0.08658
189,12.77,-0.01438,1.32125,-0.04422,-0.09169,1.05019,-0.00026,-0.19955,0.87045,0.07727
190,10.66,-0.01438,1.32125,-0.04422,-0.09130,1.04985,-0.00110,-0.19682,0.86582,0.06891
191,8.87,-0.01438,1.32125,-0.04422,-0.09093,1.04953,-0.00190,-0.19434,0.86206,0.06154
192,7.39,-0.01438,1.32125,-0.04422,-0.09057,1.04923,-0.00267,-0.19215,0.85905,0.05518
193,6.19,-0.01438,1.32125,-0.04422,-0.09023,1.04894,-0.00340,-0.19025,0.85666,0.04981
194,5.25,-0.01438,1.32125,-0.04422,-0.08993,1.04869,-0.00406,-0.18865,0.85479,0.04538
195,4.54,-0.01438,1.32125,-0.04422,-0.08965,1.04846,-0.00466,-0.18734,0.85335,0.04182
196,4.01,-0.01438,1.32125,-0.04422,-0.08941,1.04826,-0.00517,-0.18630,0.85227,0.03906
197,3.66,-0.01438,1.32125,-0.04422,-0.08921,1.04810,-0.00560,-0.18553,0.85149,0.03704
198,3.44,-0.01438,1.32125,-0.04422,-0.08906,1.04798,-0.00592,-0.18499,0.85097,0.03567
199,3.33,-0.01438,1.32125,-0.04422,-0.08895,1.04790,-0.00614,-0.18468,0.85068,0.03491
200,3.33,-0.01438,1.32125,-0.04422,-0.08890,1.04786,-0.00625,-0.18459,0.85060,0.03471
201,3.43,-0.01438,1.32125,-0.04422,-0.08891,1.04786,-0.00624,-0.18470,0.85072,0.03504
202,3.61,-0.01438,1.32125,-0.04422,-0.08897,1.04791,-0.00612,-0.18502,0.85104,0.03590
203,3.88,-0.01438,1.32125,-0.04422,-0.08908,1.04800,-0.00588,-0.18554,0.85157,0.03730
204,4.26,-0.01438,1.32125,-0.04422,-0.08924,1.04813,-0.00552,-0.18628,0.85232,0.03927
205,4.76,-0.01438,1.32125,-0.04422,-0.08946,1.04830,-0.00506,-0.18724,0.85334,0.04184
206,5.41,-0.01438,1.32125,-0.04422,-0.08972,1.04852,-0.00450,-0.18844,0.85465,0.04508
207,6.21,-0.01438,1.32125,-0.04422,-0.09002,1.04877,-0.00385,-0.18988,0.85632,0.04903
208,7.21,-0.01438,1.32125,-0.04422,-0.09037,1.04905,-0.00311,-0.19158,0.85840,0.05376
209,8.42,-0.01438,1.32125,-0.04422,-0.09075,1.04937,-0.00229,-0.19355,0.86099,0.05933
210,9.87,-0.01438,1.32125,-0.04422,-0.09116,1.04973,-0.00141,-0.19578,0.86418,0.06577
211,11.60,-0.01438,1.32125,-0.04422,-0.09160,1.05011,-0.00047,-0.19826,0.86809,0.07312
212,13.60,-0.01438,1.32125,-0.04422,-0.09206,1.05051,0.00053,-0.20097,0.87283,0.08137
213,15.91,-0.01438,1.32125,-0.04422,-0.09254,1.05095,0.00158,-0.20387,0.87854,0.09048
214,18.52,-0.01438,1.32125,-0.04422,-0.09305,1.05140,0.00266,-0.20690,0.88537,0.10039
215,21.44,-0.01438,1.32125,-0.04422,-0.09356,1.05188,0.00378,-0.21000,0.89345,0.11096
216,24.67,-0.01438,1.32125,-0.04422,-0.09410,1.05238,0.00494,-0.21307,0.90288,0.12205
217,28.18,-0.01438,1.32125,-0.04422,-0.09465,1.05291,0.00613,-0.21602,0.91376,0.13344
218,31.95,-0.01438,1.32125,-0.04422,-0.09521,1.05346,0.00736,-0.21875,0.92613,0.14489
219,35.95,-0.01438,1.32125,-0.04422,-0.09579,1.05404,0.00863,-0.22114,0.93999,0.15614
220,40.14,-0.01438,1.32125,-0.04422,-0.09639,1.05464,0.00993,-0.22310,0.95526,0.16691
221,44.49,-0.01438,1.32125,-0.04422,-0.09701,1.05528,0.01129,-0.22454,0.97182,0.17694
222,48.95,-0.01438,1.32125,-0.04422,-0.09765,1.05595,0.01269,-0.22540,0.98948,0.18598
223,53.46,-0.01438,1.32125,-0.04422,-0.09831,1.05666,0.01414,-0.22563,1.00799,0.19382
224,57.99,-0.01438,1.32125,-0.04422,-0.09900,1.05742,0.01565,-0.22522,1.02708,0.20033
225,62.49,-0.01438,1.32125,-0.04422,-0.09971,1.05822,0.01722,-0.22418,1.04646,0.20541
226,66.92,-0.01438,1.32125,-0.04422,-0.10045,1.05906,0.01885,-0.22254,1.06586,0.20903
227,71.24,-0.01438,1.32125,-0.04422,-0.10121,1.05995,0.02054,-0.22038,1.08499,0.21124
228,75.44,-0.01438,1.32125,-0.04422,-0.10199,1.06089,0.02227,-0.21775,1.10362,0.21211
229,79.48,-0.01438,1.32125,-0.04422,-0.10279,1.06187,0.02405,-0.21473,1.12156,0.21175
230,83.35,-0.01438,1.32125,-0.04422,-0.10360,1.06289,0.02586,-0.21140,1.13865,0.21030
231,87.05,-0.01438,1.32125,-0.04422,-0.10442,1.06395,0.02768,-0.20783,1.15479,0.20789
232,90.57,-0.01438,1.32125,-0.04422,-0.10523,1.06502,0.02951,-0.20409,1.16992,0.20467
233,93.92,-0.01438,1.32125,-0.04422,-0.10603,1.06611,0.03131,-0.20024,1.18399,0.20078
234,97.10,-0.01438,1.32125,-0.04422,-0.10681,1.06719,0.03306,-0.19632,1.19699,0.19633
235,100.12,-0.01438,1.32125,-0.04422,-0.10755,1.06824,0.03475,-0.19238,1.20894,0.19143
236,103.00,-0.01438,1.32125,-0.04422,-0.10825,1.06926,0.03634,-0.18845,1.21986,0.18617
237,105.74,-0.01438,1.32125,-0.04422,-0.10890,1.07022,0.03782,-0.18455,1.22977,0.18063
238,108.36,-0.01438,1.32125,-0.04422,-0.10949,1.07110,0.03915,-0.18069,1.23872,0.17487
239,110.87,-0.01438,1.32125,-0.04422,-0.11000,1.07189,0.04033,-0.17692,1.24674,0.16895
240,113.26,-0.01438,1.32125,-0.04422,-0.11044,1.07257,0.04133,-0.17323,1.25387,0.16294
241,115.55,-0.01438,1.32125,-0.04422,-0.11080,1.07313,0.04215,-0.16965,1.26015,0.15688
242,117.74,-0.01438,1.32125,-0.04422,-0.11107,1.07356,0.04277,-0.16619,1.26561,0.15084
243,119.82,-0.01438,1.32125,-0.04422,-0.11126,1.07386,0.04320,-0.16288,1.27032,0.14489
244,121.80,-0.01438,1.32125,-0.04422,-0.11136,1.07403,0.04345,-0.15974,1.27431,0.13907
245,123.66,-0.01438,1.32125,-0.04422,-0.11139,1.07408,0.04351,-0.15679,1.27765,0.13345
246,125.39,-0.01438,1.32125,-0.04422,-0.11135,1.07402,0.04342,-0.15404,1.28040,0.12810
247,126.99,-0.01438,1.32125,-0.04422,-0.11125,1.07385,0.04319,-0.15151,1.28261,0.12306
248,128.00,-0.01438,1.32125,-0.04422,-0.11110,1.07362,0.04285,-0.14994,1.28371,0.11986
249,128.00,-0.01438,1.32125,-0.04422,-0.11091,1.07332,0.04242,-0.14998,1.28321,0.11985
250,128.00,-0.01438,1.32125,-0.04422,-0.11070,1.07298,0.04193,-0.15003,1.28266,0.11983
